,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,CO2_SIGMA,FC,SC,FC_SSITC_TEST,H2O,H2O_SIGMA,H_inst_af,H_SSITC_TEST,SH,LE_inst_af,LE_SSITC_TEST,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD_PI,P_RAIN,PPFD_IN,Rn_inst_af,SW_IN,SW_OUT,LW_IN,LW_OUT,MO_LENGTH,TAU,TAU_SSITC_TEST,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WD,WS,WS_MAX,ZL,FETCH_70,FETCH_90,FETCH_MAX,G_inst_af,G_1_2_1,G_1_3_1,G_1_4_1,TS_1_1_1,TS_1_2_1,SWC_1_1_1,SWC_1_2_1,CH4,FCH4,FCH4_SSITC_TEST,SCH4,FETCH_80,WTD,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
39,39,1,1,LC08_016041_20180325,-81.95101266624945,27.383479553108,2018-03-25 15:55:18.854000128,0.0261049999999999,0.0370224999999999,0.071205,0.0803349999999999,0.26299,0.25364,0.143365,308.01996248,21824.0,0.1396084925,0.5320177674215394,0.3112027362601321,0.3248836450953073,308.01996248,0.5273697291826364,0.9552736972918264,0.9717403201063026,-81.95106162559784,27.38357619024968,-0.5320177674293518,0.5320177674293518,1,1,-0.5738715420637651,-308.01996248,308.01996248,308.7196997338654,-308.7196997338654,308.7196997338654,0.7414859281484826,1.5994727856084228,24.712346502995008,487.5580521729469,839.8302964481348,0.7414859281484826,3.1969918189452726,1.5994727856084228,340.69190748533174,560.4788207331535,88.78826870414282,0.0186267992647368,0.3629503166439398,218.60758589829683,14.156929190604108,2.6896302685158275,20.131306536390102,0.0186267992647368,0.3629503166439398,0.4660718096484104,0.2495930939912796,-74.36467742919922,0.3769512462005307,3.073539048398922,253.08296613071383,0.5365444888434999,1,-81.95101266624945,27.383479553108,160.25053472153397,25.15420719925548,50.030556103709664,2.2293502403051124,275.33017280075575,28.1188076968378,-82.25525774568271,0.8913317918777466,345783,297.94363952000003,717965,27.87605245316778,-81.70177440285154,0.2390708476305008,458.22126022569705,101.14755081421583,313.05470594,87.16556741259343,2018-03-25 15:55:18.854000128+00:00,2018-03-25 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ONA,,,2018-03-25
40,40,0,0,LC08_016041_20180426,-81.95101266624945,27.383479553108,2018-04-26 15:55:01.491000064,-0.001395,0.0071299999999999,0.0292399999999999,0.0261599999999999,0.09854,0.0814625,0.0496999999999999,306.11954336,21824.0,0.04810381,0.5804330392943066,0.1505376344086022,0.1737954218024652,306.11954336,0.1468344841937917,0.951468344841938,0.9704845537978396,-81.95106162559784,27.38357619024968,-0.5804330110549927,0.5804330110549927,1,1,-0.5423383941148852,-306.11954336,306.11954336,306.6911259958346,-306.6911259958346,306.6911259958346,0.7537014766419137,1.5431063330809542,23.915472828641803,473.74171743190834,922.0037038591116,0.7537014766419137,3.134469865142376,1.5431063330809542,338.70928351235324,726.1812568035656,89.96688700057673,0.0079684145796872,0.311786609879547,145.17870087479372,16.600874402398716,2.082673162584314,23.43482321021354,0.0079684145796872,0.311786609879547,0.3941415867807457,0.2365170866250991,-70.45501708984375,0.7299205325692535,5.743298259650057,491.0356689281951,0.7718085164914619,0,-81.95101266624945,27.383479553108,208.58257393629245,24.822663555386896,49.23021753188437,2.0902891824727456,297.5231732356246,27.62714677593157,-81.80599438291947,0.8675709366798401,300059,297.88553318000004,530088,26.59634134060644,-81.93813710770877,0.3709989488124847,518.0721678092482,119.24838199941352,318.05185118,162.87993864367562,2018-04-26 15:55:01.491000064+00:00,2018-04-26 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ONA,,,2018-04-26
41,41,0,0,LC08_016041_20180613,-81.95101266624945,27.383479553108,2018-06-13 15:54:41.303000064,0.0274524999999999,0.03738,0.076485,0.07544,0.293735,0.2718725,0.142485,312.60010928,21824.0,0.150270215,0.5913049366831449,0.3722566122678672,0.3767279316593321,312.60010928,0.6956598857076641,0.9569565988570766,0.9722956776228352,-81.95106162559784,27.38357619024968,-0.5913049578666687,0.5913049578666687,1,1,-0.5868132461779482,-312.60010928,312.60010928,313.2255270070348,-313.2255270070348,313.2255270070348,0.7302282686850353,2.784731581140619,41.46879451602045,518.1217246206912,902.2753053329452,0.7302282686850353,4.137098318218394,2.784731581140619,372.28240396611847,604.8265797044345,104.79672662564438,0.0249273664683959,0.0886580342301338,93.07220791235522,27.021172767082188,2.2301047424929266,82.41400957382776,0.0249273664683959,0.0886580342301338,0.1559057794750437,0.2493163794279098,-75.86215209960938,0.6088176012671597,4.985448797915271,406.9576451664349,0.8138666974795807,0,-81.95101266624945,27.383479553108,170.60892736763256,29.55978761812684,67.31122557270623,0.527469348284335,271.77282259410936,27.886215524219587,-82.0953072205817,0.8706515431404114,205861,304.2806486,354258,27.233969992852234,-81.31805085123457,0.2591183483600616,355.5672747574576,111.83601282874297,321.4049288,141.38732790887707,2018-06-13 15:54:41.303000064+00:00,2018-06-13 16:00:00+00:00,2018-06-13,107.62492122416188,101.19680586666666,60.16400587651418,56.57058935416666,27.24932875,198.6960495833333,13.6793256125,3.657793732657268,201806131200.0,201806131230.0,358.008,3.355682746,-11.759,-0.0561,0.0,24.5759,0.916795897,251.631,0.0,0.194544,333.429,0.0,-0.360459,101.565,53.7284,31.644,35.833,1.208163896,21.5022,0.0,2149.938,710.104,929.015,128.656,434.48,524.735,-11.6169,-0.118,0.0,0.320901,0.884493641,0.953172073,0.335462368,110.944,1.15612,4.62025,-0.178189,50.3213,75.3905,27.5233,130.339,61.3052,52.8164,15.5096,29.058,26.994,14.7243,12.3651,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-06-13 12:00:00,2018-06-13 12:00:00-04:00,2018-06-13
42,42,1,1,LC08_016041_20180629,-81.95101266624945,27.383479553108,2018-06-29 15:54:51.472999936,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7242817701514277,3.100026563430609,45.92623790258293,,888.8285942993109,0.7242817701514277,3.617937492854149,3.100026563430609,357.2740679372105,,,,,,,,,,,,0.3208989202976227,-96.58817291259766,,,,,1,-81.95101266624945,27.383479553108,,27.249858031892305,85.68491217865223,1.2807232293872706,201.9345974698128,28.288195160255874,-81.93175657499619,0.8942528367042542,100307,300.99251336,176517,27.36065166674602,-81.3487464321178,0.4410623013973236,475.5274977779933,113.38820303396,317.36824718,,2018-06-29 15:54:51.472999936+00:00,2018-06-29 16:00:00+00:00,2018-06-29,56.36598205485655,52.64693613333333,15.336868871638233,14.32493725,11.331000354166669,91.01633833333334,12.713464595833342,7.982487052671898,201806291200.0,201806291230.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,28.5291,-9999.0,13.5939,1.0,-2.27201,,-9999.0,-9999.0,101.419,93.358,24.687,28.91,0.539639695,2.05907,2.54,-9999.0,82.0465,99.8712,14.9084,445.545,448.461,-232.034,-0.127,0.0,0.329194,1.032162778,0.657021309,0.354084736,223.678,2.12192,6.17353,-0.00892,49.1866,73.6905,26.9026,37.8593,17.6702,15.3875,2.70513,28.473,26.462,19.3041,15.7613,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-06-29 12:00:00,2018-06-29 12:00:00-04:00,2018-06-29
43,43,0,0,LC08_016041_20180715,-81.95101266624945,27.383479553108,2018-07-15 15:54:59.253999872,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.725372395950661,2.9831663484785467,44.27414122629885,,884.0471535585737,0.725372395950661,4.351139945610545,2.9831663484785467,371.0797827285613,,,,,,,,,,,,0.4717127978801727,-143.34927368164062,,,,,0,-81.95101266624945,27.383479553108,,30.43923087961988,68.5605700062114,0.4590681105384836,277.09070406283337,28.139664999341576,-82.12995016494712,0.8465554714202881,193197,303.89099432,328233,27.24916133973691,-82.51440885264022,0.3366338610649109,468.5765830478138,114.42714154089389,315.39263162,,2018-07-15 15:54:59.253999872+00:00,2018-07-15 16:00:00+00:00,2018-07-15,125.0122787976205,116.2693295652174,51.35654142740906,47.76483316666667,27.933316770833333,200.34869833333332,8.381218830615957,-3.953438662529543,201807151200.0,201807151230.0,349.774,3.211927694,-11.1588,-0.0173,0.0,24.5807,1.04887391,169.839,0.0,0.607726,300.504,0.0,-0.781974,101.483,50.4541,32.747,36.781,1.036928156,24.5027,0.0,1959.678,737.069,957.605,131.4,438.954,528.09,-5.56221,-0.0555,0.0,0.220257,0.711059773,0.80281567,0.291204396,238.428,0.937856,4.71688,-0.372154,41.7046,62.481,22.8103,124.85,57.8332,40.2934,12.5282,29.599,27.373,26.2104,19.5082,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-07-15 12:00:00,2018-07-15 12:00:00-04:00,2018-07-15
44,44,0,0,LC08_016041_20180816,-81.95101266624945,27.383479553108,2018-08-16 15:55:15.589999872,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7251794914230998,2.8230231857004,42.01013728737124,,868.5698950007328,0.7251794914230998,4.198969668781658,2.8230231857004,379.3224887313327,,,,,,,,,,,,0.4021695554256439,-122.8865203857422,,,,,0,-81.95101266624945,27.383479553108,146.4347186925849,29.817991352657103,67.23133074022675,1.4319799931284225,267.9344953043347,28.14986105065333,-81.20247228667952,0.8854525685310364,263004,305.55898808,452551,27.23125463354636,-81.32107306066104,0.3558951914310455,471.4546009109856,115.99929666382576,316.73249546,,2018-08-16 15:55:15.589999872+00:00,2018-08-16 16:00:00+00:00,2018-08-16,140.2478048626605,125.82284954545456,38.02351678474309,34.112671041666665,28.43511164583333,195.28286520833333,6.912232975378778,-11.423568084903586,201808161200.0,201808161230.0,356.92,4.174058297,-11.4849,0.10982,0.0,27.0361,1.214399605,146.669,0.0,-0.0143,343.0,0.0,-1.93006,101.757,57.4762,32.172,36.595,1.048332009,20.3597,0.0,1882.517,605.053,780.589,105.522,442.207,512.221,-17.591,-0.109,0.0,0.307635,0.875043999,0.78532923,0.333529609,143.502,1.85708,5.49818,-0.117674,48.8755,73.2244,26.7325,122.358,48.6881,41.6747,24.6283,29.123,27.012,40.6887,44.2133,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-08-16 12:00:00,2018-08-16 12:00:00-04:00,2018-08-16
45,45,0,0,LC08_016041_20180901,-81.95101266624945,27.383479553108,2018-09-01 15:55:22.395000064,0.01219,0.0223099999999999,0.0610574999999999,0.0540725,0.2722025,0.18357,0.08699,307.9892003,21824.0,0.122582665,0.6685464715347482,0.3815295815295815,0.3959880185168375,307.9892003,0.7653868319202073,0.957653868319202,0.9725257765453368,-81.95106162559784,27.38357619024968,-0.6685464978218079,0.6685464978218079,1,1,-0.6335743863650004,-307.9892003,307.9892003,308.6445517697695,-308.6445517697695,308.6445517697695,0.7175607703900289,3.1032505375186754,45.97181643311623,488.5776303033117,844.5976553649247,0.7175607703900289,3.871560058808042,3.1032505375186754,367.9043303157159,604.8119987124599,81.2672057073292,0.0277769889701094,0.2733724680218501,183.9768616118644,16.790229721794876,2.683843879172599,26.727871079010765,0.0277769889701094,0.2733724680218501,0.3738950750102982,0.4765357375144958,-144.3963165283203,0.5057280682125319,2.9766398364410165,339.56793139326635,0.6485938470405885,0,-81.95101266624945,27.383479553108,128.39610067260986,28.41200198132813,80.1550406136303,1.606842186859296,205.159490035157,27.51202264998981,-81.35955032450178,0.8766444325447083,229630,303.01256318000003,431834,27.23125463354636,-81.32107306066104,0.3797366321086883,473.1204752874273,104.28306572140964,312.50440472,84.41750576146723,2018-09-01 15:55:22.395000064+00:00,2018-09-01 16:00:00+00:00,2018-09-01,142.76191802013562,133.71147502083332,45.35739832761915,42.48194979166667,29.128187458333333,191.26305833333333,-14.0585539375,-25.984445472754786,201809011200.0,201809011230.0,355.633,2.796948206,-13.8327,0.0553,0.0,27.2049,0.912347438,152.966,0.0,-0.162499,345.395,0.0,-1.12905,101.441,60.7222,31.257,35.797,0.732587879,17.8556,0.0,1894.144,673.164,857.67,114.557,432.759,502.709,-55.2611,-0.24,0.0,0.457249,1.009554357,1.124633274,0.493522036,89.8365,2.92627,6.70391,-0.0375,49.0509,73.4872,26.8284,112.579,50.9759,43.5381,23.4058,28.423,26.39,39.7681,44.2035,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-09-01 12:00:00,2018-09-01 12:00:00-04:00,2018-09-01
46,46,1,1,LC08_016041_20180917,-81.95101266624945,27.383479553108,2018-09-17 15:55:26.824000000,0.0657875,0.0818749999999999,0.1372875,0.1325025,0.3597075,0.2839725,0.175815,305.04628508,21824.0,0.20058163,0.4616017553483268,0.3686812794516635,0.3434832343959443,305.04628508,0.5848256416029248,0.9558482564160292,0.9719299246172896,-81.95106162559784,27.38357619024968,-0.4616017639636993,0.4616017639636993,1,1,-0.4475296532158271,-305.04628508,305.04628508,305.535509470436,-305.535509470436,305.535509470436,0.7155805780113197,2.959556600733685,43.94036136979943,469.28316307457953,817.9308013805756,0.7155805780113197,4.262372360721913,2.959556600733685,353.80853267981007,522.7730140049841,85.484105448543,0.0206792556708578,0.1733523120439561,155.14296321049267,20.90899060012468,2.782583112249995,42.14921621573923,0.0206792556708578,0.1733523120439561,0.2600869832507551,0.5037290453910828,-151.12452697753906,0.4189356825698528,2.9218496603481365,282.14594534594846,0.6452163314120091,1,-81.95101266624945,27.383479553108,127.0772282893532,30.079175741647976,69.43449211538216,1.0527903712895166,241.3138098247956,27.656102016401107,-81.45309155197039,0.8573839664459229,287923,300.01154162,476171,28.124810666270413,-81.476124360764,0.343007355928421,516.4874078961768,97.37520373604012,311.95068548,82.86365636747315,2018-09-17 15:55:26.824000+00:00,2018-09-17 16:00:00+00:00,2018-09-17,112.2731916385134,105.10416008333334,47.590762450867615,44.551927687500005,24.83462002083333,176.63361833333332,2.1429105416666303,-8.06495577688105,201809171200.0,201809171230.0,366.346,3.288570803,-9.53236,-0.122286,0.0,27.1161,1.006871644,135.146,0.0,0.00178,281.711,0.0,-1.79303,101.189,57.7534,32.04,36.555,0.918376829,20.0767,0.0,1782.102,553.128,717.818,101.916,447.611,510.385,-16.2901,-0.0976,0.0,0.292177,0.778553788,0.948985774,0.316227766,93.3959,1.64992,5.05966,-0.127071,48.9432,73.3258,26.7695,97.4676,48.0022,42.3732,26.2193,29.768,27.536,38.0085,36.2491,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-09-17 12:00:00,2018-09-17 12:00:00-04:00,2018-09-17
47,47,0,0,LC08_016041_20181003,-81.95101266624945,27.383479553108,2018-10-03 15:55:34.435000064,0.0138399999999999,0.0243174999999999,0.0638624999999999,0.0565474999999999,0.29577,0.1989425,0.0933975,305.78799542,21824.0,0.132426455,0.6789969274872808,0.4116934377040957,0.4210094829684948,305.78799542,0.863127923725605,0.958631279237256,0.9728483221482944,-81.95106162559784,27.38357619024968,-0.6789969205856323,0.6789969205856323,1,1,-0.644845780067152,-305.78799542,305.78799542,306.112376715535,-306.112376715535,306.112376715535,0.7187507848714245,2.442817566686497,36.63502789077233,475.2437150535442,785.8170363651259,0.7187507848714245,3.7985979387273976,2.442817566686497,364.6291493634802,556.0552648086474,69.36156480221192,0.0319709786228585,0.5182666079192997,84.50344148643013,12.08066844714353,0.884357393374259,14.098272916276208,0.0319709786228585,0.5182666079192997,0.5913203038681659,0.2363074719905853,-71.45228576660156,0.597515423188958,3.460764250542129,402.1902585200054,0.8263724361229399,0,-81.95101266624945,27.383479553108,117.45388295843864,28.08463633463797,64.3084002595149,2.998063128141072,150.86061065492896,27.54791333878816,-81.73613885701168,0.8672757148742676,193834,302.36997542,307650,27.868626906505423,-81.77364405236335,0.349546730518341,443.24147128029534,99.2462559523672,316.05230948,98.14727414537478,2018-10-03 15:55:34.435000064+00:00,2018-10-03 16:00:00+00:00,2018-10-03,104.22109522282226,103.4437775,18.9699596563508,18.828475,15.429481666666668,149.62817645833334,11.926442291666673,11.007639912493612,201810031200.0,201810031230.0,366.973,2.512342401,-14.6512,0.0619,0.0,22.8853,0.808281784,168.033,0.0,1.48205,388.264,0.0,-1.54922,101.297,52.9361,30.606,34.632,0.640296806,20.6161,0.0,1769.418,682.436,887.669,125.904,419.021,498.35,-84.4647,-0.341,0.0,0.543789,1.211891084,1.428569214,0.577910893,76.713,3.18991,8.13452,-0.0245,49.6622,74.4031,27.1628,79.5144,31.9468,26.5757,7.47543,27.936,26.228,41.9295,41.3918,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-10-03 12:00:00,2018-10-03 12:00:00-04:00,2018-10-03
48,48,1,1,LC08_016041_20181019,-81.95101266624945,27.383479553108,2018-10-19 15:55:40.785000192,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7093833750888296,2.4931615138474625,37.34675914858124,,730.0995764212797,0.7093833750888296,4.001356024127374,2.4931615138474625,371.7685188529461,,,,,,,,,,,,0.1502968370914459,-45.62607955932617,,,,,1,-81.95101266624945,27.383479553108,,28.981322345737304,62.30791508714042,2.166343682848906,200.15054192656407,28.1986505438825,-81.42112399445782,0.8659568428993225,175461,303.57311846,348623,27.7780766436201,-81.16432661713499,0.2014915198087692,291.45953678619463,84.7838136736256,323.60613368,,2018-10-19 15:55:40.785000192+00:00,2018-10-19 16:00:00+00:00,2018-10-19,92.44940548079444,87.60804879166666,36.13927783102984,34.246749333333334,18.655984041666667,149.87225895833333,9.361476791666668,2.6275916048423795,201810191200.0,201810191230.0,367.767,3.348174518,-10.3261,0.0503,0.0,24.202,0.943056004,160.107,0.0,0.0341,312.897,0.0,-1.83878,101.731,55.771,30.747,34.772,0.95149041,19.5309,0.0,1738.765,575.896,767.495,113.01,425.566,504.155,-23.7373,-0.142,0.0,0.350116,0.875720275,0.950122097,0.37494933,103.139,1.91368,6.0225,-0.0872,49.3585,73.9481,26.9967,88.3863,41.3548,44.189,15.247,28.064,26.477,27.4022,25.5207,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-10-19 12:00:00,2018-10-19 12:00:00-04:00,2018-10-19
49,49,0,0,LC08_016041_20181120,-81.95101266624945,27.383479553108,2018-11-20 15:55:45.086999808,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.6906646636652796,2.397215231865067,35.99033058450617,,613.0499338023543,0.6906646636652796,3.0299820316063326,2.397215231865067,355.03124033743643,,,,,,,,,,,,0.4848253428936004,-145.24935913085938,,,,,0,-81.95101266624945,27.383479553108,,24.255483207650272,79.11648342660939,0.6722095241201238,123.50901583104108,28.2214614400187,-81.10904924413569,0.8230230212211609,139079,299.59112516,228633,26.578027045987472,-81.04388306560362,0.416373074054718,351.15245067707366,61.997214436363954,308.5019033,,2018-11-20 15:55:45.086999808+00:00,2018-11-20 16:00:00+00:00,2018-11-20,30.96410907564441,27.95773325,7.832653534037044,7.072163375,12.209994390625,52.202158,4.962266984374998,1.195400999693546,201811201100.0,201811201130.0,378.482,3.262583744,-9.14492,-0.45517,0.0,24.7334,0.537195642,92.2763,0.0,1.23219,132.994,0.0,-0.495054,101.533,71.15682,26.88,30.638,0.748292055,10.182,0.0,1227.0713,396.3818,544.1439,85.43491,413.5371,475.8643,-10.0917,-0.0561,0.0,0.219188,0.602449168,0.80621027,0.270924344,238.308,1.1922,4.08937,-0.20512,44.0168,65.9452,24.075,56.03178,19.61256,13.90015,3.48404,23.02286,22.16762,14.56795,15.38997,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-11-20 11:00:00,2018-11-20 11:00:00-05:00,2018-11-20
50,50,0,0,LC08_016041_20181206,-81.95101266624945,27.383479553108,2018-12-06 15:55:42.834000128,0.0171675,0.02462,0.053385,0.0506349999999999,0.2657675,0.1839275,0.0922974999999999,293.86935968,21824.0,0.1202327625,0.6799329967367516,0.3883461408629693,0.395269184011563,293.86935968,0.7627033904456041,0.957627033904456,0.9725169211884704,-81.95106162559784,27.38357619024968,-0.6799330115318298,0.6799330115318298,1,1,-0.665457735721951,-293.86935968,293.86935968,294.28397135990934,-294.28397135990934,294.28397135990934,0.7187769777877284,0.9957951666605296,16.177929651031995,404.9455989727936,598.8477146661157,0.7187769777877284,1.724139532992795,0.9957951666605296,313.3053237280467,421.930648510368,33.05947657059696,0.027665000464137,0.3476883151858239,86.57320579025146,16.19409698851541,1.1584231743828468,21.01498314067275,0.027665000464137,0.3476883151858239,0.426035518446429,0.3658812642097473,-106.51456451416016,0.4439930978703086,2.1731647524522897,302.29796614951954,0.7773730427009898,0,-81.95101266624945,27.383479553108,79.3068938982296,15.170351501005094,57.7560660030809,2.044589085029194,178.03327013689827,26.818157990447883,-82.15850217739975,0.85875004529953,506624,291.11785358,620030,27.306459928340875,-81.3579759529352,0.4248378872871399,355.13759255406205,50.00389508574389,301.27962704000004,61.63095237954693,2018-12-06 15:55:42.834000128+00:00,2018-12-06 16:00:00+00:00,2018-12-06,44.91646976859326,42.08314822916667,33.17707458709444,31.084271645833336,-7.20208926875,76.97487959791665,11.009548991666652,6.083424510978958,201812061100.0,201812061130.0,380.022,2.824354505,-12.0617,-0.066,0.0,10.7329,0.384434192,196.435,0.0,2.72241,130.042,0.0,1.85664,102.349,55.11612,17.498,19.642,0.957698804,8.94802,0.0,1371.2461,462.3157,690.5226,113.4411,309.5197,424.2855,-23.5183,-0.17,0.0,0.373449,0.992006048,1.192354813,0.448481884,39.6571,2.31812,6.76881,-0.088,45.036,67.4721,24.6325,32.0042,-8.230446,-14.11314,-15.73052,16.24145,15.98205,11.21102,11.68549,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-12-06 11:00:00,2018-12-06 11:00:00-05:00,2018-12-06
51,51,1,1,LC08_016041_20181222,-81.95101266624945,27.383479553108,2018-12-22 15:55:41.608999936,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7083489204632432,1.152380628907575,18.3916370435682,,570.1884910883759,0.7083489204632432,1.67111948285328,1.152380628907575,300.20080736736986,,,,,,,,,,,,0.3485375940799713,-100.2896957397461,,,,,1,-81.95101266624945,27.383479553108,,14.685478115750287,68.9586017476137,1.29154213074284,143.0144808514644,28.339391988898807,-81.75346142267824,0.8705379366874695,233878,287.74426784,477556,26.712696253773505,-81.825088259431,0.2827205657958984,298.5424803446602,40.60117629966104,297.77615654,,2018-12-22 15:55:41.608999936+00:00,2018-12-22 16:00:00+00:00,2018-12-22,45.61552256106127,39.30111004166667,27.651214165832684,23.823544041666665,-5.009812979166667,77.34958083333333,19.23473972916667,9.09265708560605,201812221100.0,201812221130.0,377.836,3.389788196,-11.3533,-0.0689,0.0,11.8226,0.349693993,108.996,0.0,0.424377,118.965,0.0,0.14508,101.866,71.45226,14.87,16.912,0.762339819,4.81295,0.0,719.4999,304.5834,420.2422,68.32123,353.1602,400.4977,-39.8029,-0.164,0.0,0.366103,0.921949023,0.761928474,0.388434036,330.394,2.57186,6.54757,-0.052,49.7277,74.5011,27.1986,24.00108,-7.10099,-11.30331,-13.73188,15.66678,15.66991,41.81141,44.1673,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2018-12-22 11:00:00,2018-12-22 11:00:00-05:00,2018-12-22
52,52,0,0,LC08_016041_20190107,-81.95101266624945,27.383479553108,2019-01-07 15:55:40.619000064,0.0160674999999999,0.0227225,0.052615,0.0500849999999999,0.26112,0.18258,0.08897,297.91629536,21824.0,0.1180712075,0.6781221381404541,0.379228891370739,0.3902250355951948,297.91629536,0.7440554531582193,0.9574405545315822,0.972455382995422,-81.95106162559784,27.38357619024968,-0.6781221628189087,0.6781221628189087,1,1,-0.664589542129504,-297.91629536,297.91629536,298.6426379333795,-298.6426379333795,298.6426379333795,0.6938168447188344,1.677047505341335,25.80904940301095,427.6336905298148,561.9000338928304,0.6938168447188344,2.4964244042376205,1.677047505341335,334.4935263466285,388.17979521953856,36.6654401730781,0.0268917615878886,0.2212867366407397,118.6624982220562,20.06536542108939,1.9941861447813949,33.01898791024883,0.0268917615878886,0.2212867366407397,0.3071667640512888,0.5866574645042419,-173.2067413330078,0.3434376449921956,1.806687941310148,232.85185682440428,0.6624248867265398,0,-81.95101266624945,27.383479553108,77.04901162799216,21.06155587477847,67.17798073494984,1.305433106122713,172.8361047928969,26.84396797644474,-82.275002762209,0.8529457449913025,307868,295.24340372,610101,27.3026611450233,-81.36069243480314,0.4227889776229858,346.7046041990878,49.82796145264913,302.62632692,51.23767001555579,2019-01-07 15:55:40.619000064+00:00,2019-01-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ONA,,,2019-01-07
