,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST_PI_F,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_PI_1,TS_PI_2,TS_PI_3,TS_PI_4,TS_PI_5,WTD,Rn_inst_af,PPFD_IN,PPFD_OUT,SW_IN,P,FC_PI_F,RECO_PI_F,GPP_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
123,123,2,2,LC08_044034_20161001,-121.65322445778106,38.10882505632461,2016-10-01 18:46:19.392000000,0.0230525,0.030725,0.06477,0.0603974999999999,0.36848,0.16498,0.084295,298.14188468,21824.0,0.15156497,0.7183461477927847,0.5133245358406189,0.4975077445626575,298.14188468,1.230842434588527,0.9623084243458851,0.974061780034142,-121.65334881507606,38.10886256208297,-0.718346118927002,0.718346118927002,1,1,-0.7010040392383151,-298.14188468,298.14188468,298.59285755809987,-298.59285755809987,298.59285755809987,0.7472783781336255,0.8702833264456952,14.456767168811655,431.1112108540343,731.5193171594574,0.7472783781336255,2.4270026716529345,0.8702833264456952,308.8765232673346,486.7698833685534,45.04708250173609,0.0491437070811396,0.322185723192738,103.05034707951204,16.491878573053555,1.4262512483769925,22.67842289668437,0.0491437070811396,0.322185723192738,0.4116529283085205,0.1854601204395294,-53.9508171081543,0.499490410082494,3.134697482015634,338.67245378730524,0.7667081099791756,2,-121.65322445778106,38.10882505632461,115.50666803571352,20.603011945415343,35.85835881478367,1.7721104838044497,220.16307869134872,37.44424039702446,-122.35583974805962,0.8693927526473999,356205,290.90251832,547832,37.896438368090536,-121.26725303929489,0.0333566591143608,367.143137820241,75.46348709964163,312.30615956,88.90002058996338,2016-10-01 18:46:19.392000+00:00,2016-10-01 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-10-01
124,124,3,3,LC08_044034_20161017,-121.65322445778106,38.10882505632461,2016-10-17 18:46:24.936000000,0.03606,0.0507725,0.0876224999999999,0.10096,0.2818825,0.2044975,0.120265,296.24488358,21824.0,0.1475752974999999,0.4725768429576131,0.3001669875626203,0.3073976955119401,296.24488358,0.4759631392099646,0.9547596313920996,0.9715706783593928,-121.65334881507606,38.10886256208297,-0.4725768566131592,0.4725768566131592,1,1,-0.5257303690071853,-296.24488358,296.24488358,296.6299224070729,-296.6299224070729,296.6299224070729,0.7183296002989183,1.3521317614996755,21.298319502044635,416.9466998253383,641.6210463913392,0.7183296002989183,2.07202953234186,1.3521317614996755,301.678491674683,418.0173752727826,45.668697143344914,0.0168833904958831,0.1978354090835394,202.1730290257192,18.97700233931625,3.174135644833953,36.933045078667575,0.0168833904958831,0.1978354090835394,0.2909170198941502,0.3841116726398468,-110.76488494873048,0.2505075970300914,1.095657541100228,170.17564910371854,0.4570330421437973,3,-121.65322445778106,38.10882505632461,67.85666415375124,18.06184985087616,65.25639429335074,1.2280307207199348,158.9526186546797,37.11361851275083,-121.86431553168096,0.9065415859222412,174782,288.36634748,308432,37.499180178552805,-121.94809888093434,0.1316634714603424,409.0620812991105,54.3391397630409,301.443692,31.072847865602466,2016-10-17 18:46:24.936000+00:00,2016-10-17 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-10-17
125,125,0,0,LC08_044033_20161102,-121.65322445778106,38.10882505632461,2016-11-02 18:46:01.617000192,0.0356199999999999,0.0487924999999999,0.0749449999999999,0.0929575,0.1809299999999999,0.2381849999999999,0.176585,294.98021618,21824.0,0.1216731024999999,0.3211993975628678,0.1602143536835777,0.1705141251150844,294.98021618,0.1398713368758815,0.9513987133687588,0.9704615754116904,-121.65334881507606,38.10886256208297,-0.3211993873119354,0.3211993873119354,1,1,-0.4142061553492916,-294.98021618,294.98021618,295.6820538955453,-295.6820538955453,295.6820538955453,0.7013340094017844,1.2687299563228265,20.114134241093044,408.4295697750401,545.3283997437397,0.7013340094017844,1.823207509221956,1.2687299563228265,275.07977349483,332.25757426726955,34.822089052331386,0.0078228165483103,0.1365186775224664,290.4035138539857,18.64794742631555,4.442680996358817,53.52135117655656,0.0078228165483103,0.1365186775224664,0.2224330160643675,0.3098899126052856,-87.18621063232422,0.010341971594598,0.0524495794697446,7.031971360952468,0.0236420054448812,0,-121.65322445778106,38.10882505632461,62.85216015230751,16.04231961864984,69.58779787300516,0.916918681045506,161.37220092572005,39.66486987848647,-120.93504248695864,0.891657292842865,397312,281.3457344,655130,38.22987895184866,-122.12857543303168,0.184353232383728,339.5293893005449,35.62034630609748,296.34742418,1.4874700737619568,2016-11-02 18:46:01.617000192+00:00,2016-11-02 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-11-02
126,126,1,1,LC08_044033_20161118,-121.65322445778106,38.10882505632461,2016-11-18 18:46:01.260000000,0.027535,0.03364,0.0464825,0.0600125,0.0992549999999999,0.04244,0.0277274999999999,287.51526049999995,21824.0,0.0585361275,0.2463936459101822,0.0812790485737719,0.0892865945917248,287.51526049999995,-0.0197751879327186,0.9498022481206728,0.969934741879822,-121.65334881507606,38.10886256208297,-0.2463936507701873,0.2463936507701873,1,1,-0.3621065271464103,-287.51526049999995,287.51526049999995,288.3241452873039,-288.3241452873039,288.3241452873039,0.7015726859626524,0.7825847959103273,13.2115746091676,368.0101992629589,485.79412744152125,0.7015726859626524,1.6287822681649613,0.7825847959103273,268.68290164152705,344.54304520660224,22.05167913782356,0.0049557372240902,0.2167435646661571,84.08775681044051,22.14222243494536,1.5023028157275178,33.71110045686114,0.0049557372240902,0.2167435646661571,0.2812928187439995,0.1742309778928756,-48.73269271850586,0.3481511033289582,1.3542352759030871,238.4036092583381,0.7392557889673645,1,-121.65322445778106,38.10882505632461,52.26767677508776,14.288513911262411,48.04723204606178,1.521222541125622,136.90235333468945,39.42788645396983,-120.74863229598924,0.9393874406814576,488732,279.70166678,768492,38.99358423785421,-122.375634626137,0.2231063693761825,265.1914468655916,41.29019269559541,298.97929958,38.40611242461155,2016-11-18 18:46:01.260000+00:00,2016-11-18 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-11-18
127,127,2,2,LC08_044034_20161102,-121.65322445778106,38.10882505632461,2016-11-02 18:46:25.504000000,0.037215,0.0498925,0.0753849999999999,0.0930675,0.1812875,0.2387075,0.1763374999999999,294.98705222,21824.0,0.122236165,0.3215541907382769,0.1615160760857524,0.1708906121869167,294.98705222,0.1406680323547448,0.9514066803235474,0.9704642045067706,-121.65334881507606,38.10886256208297,-0.3215541839599609,0.3215541839599609,1,1,-0.4125977656351967,-294.98705222,294.98705222,295.3944239458315,-295.3944239458315,295.3944239458315,0.7056827315681685,1.2689541078509885,20.117316869278444,408.4708522929817,566.5266604441658,0.7056827315681685,1.8239431593778213,1.2689541078509885,299.3826950461274,373.6404578483851,38.69178443679955,0.0078393860353063,0.1366780036178549,141.74921036735108,22.955311100693606,2.684372447241117,53.45896112345979,0.0078393860353063,0.1366780036178549,0.2086772721088511,0.3390745520591736,-97.4763641357422,0.2840610529901128,1.2776423256835323,193.19946304423448,0.5768031892063373,2,-121.65322445778106,38.10882505632461,62.771805212517606,16.048637680427714,69.57202045067297,0.9177974030269084,161.37220092572005,37.25008978234432,-122.14336975086272,0.8964921832084656,301604,287.47766228,504438,37.34759795997329,-121.8723162204261,0.1707927733659744,333.2405655421168,45.61274151814095,300.33967154,36.23393635638497,2016-11-02 18:46:25.504000+00:00,2016-11-02 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-11-02
128,128,3,3,LC08_044034_20161118,-121.65322445778106,38.10882505632461,2016-11-18 18:46:25.151000064,0.0249224999999999,0.0313575,0.044805,0.0584724999999999,0.0987874999999999,0.0422474999999999,0.027425,287.49133436,21824.0,0.0572520699999999,0.2563588960956378,0.082990840437938,0.092006968323038,287.49133436,-0.0147874332624864,0.9498521256673752,0.9699512014702336,-121.65334881507606,38.10886256208297,-0.2563588917255401,0.2563588917255401,1,1,-0.3759423368212126,-287.49133436,287.49133436,287.9954363149336,-287.9954363149336,287.9954363149336,0.7070503732761977,0.7823267554630219,13.207910807241724,367.9070349360672,508.6195533231627,0.7070503732761977,1.630175625774444,0.7823267554630219,287.8847201671411,385.0409095147854,24.04070445698963,0.0050320851500076,0.2173931562835946,65.65425294141885,22.9948881097467,1.2179400358310204,33.61036845293916,0.0050320851500076,0.2173931562835946,0.2773869647814741,0.3709892630577087,-105.62527465820312,0.4311707293403902,1.501002390498805,295.34595211637696,0.8181323666259201,3,-121.65322445778106,38.10882505632461,52.36345816648789,14.301721642078268,47.99033570946466,1.523582217855342,136.90235333468945,37.97720690756576,-122.69484630896751,0.97543603181839,294941,284.7124841,492620,38.19341683072467,-121.64733950446605,0.2026156187057495,324.97024753155745,32.885463368599694,296.36109625999995,42.56842779454611,2016-11-18 18:46:25.151000064+00:00,2016-11-18 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-11-18
129,129,0,0,LC08_044033_20161204,-121.65322445778106,38.10882505632461,2016-12-04 18:46:00.101000192,0.0144175,0.020935,0.0384249999999999,0.0407899999999999,0.0753575,0.039085,0.0296249999999999,281.3457344,21824.0,0.0437596625,0.2976172539228138,0.0743013193360761,0.0841539566418755,281.3457344,-0.0291245747559539,0.9497087542524404,0.9699038889033054,-121.65334881507606,38.10886256208297,-0.2976172566413879,0.2976172566413879,1,1,-0.324588579087294,-281.3457344,281.3457344,282.2663492033212,-282.2663492033212,282.2663492033212,0.6796421664738529,0.95513492440876,15.66153739486359,337.392046267344,426.96085582248855,0.6796421664738529,1.335446865103663,0.95513492440876,270.91164771650574,328.17231006896,12.24251484195075,0.004814828926375,0.0352907753673665,33.197306031411834,36.606744914869616,0.9607945963741572,207.04175540998435,0.004814828926375,0.0352907753673665,0.0679391228644605,0.3801988959312439,-106.35655975341795,0.4105048155921855,1.0971870015543252,282.7324891955974,0.8949218891888366,0,-121.65322445778106,38.10882505632461,35.18371887902899,11.258561087097045,71.52174671768903,0.2483632603515644,109.30882869016531,38.31284834544988,-122.73633972708328,0.810520589351654,111377,279.739265,178887,38.20622130667442,-121.67965293617743,0.2187126278877258,277.50298776020327,18.9753513472942,288.70473146,31.116223364080664,2016-12-04 18:46:00.101000192+00:00,2016-12-04 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-12-04
130,130,1,1,LC08_044033_20161220,-121.65322445778106,38.10882505632461,2016-12-20 18:45:54.973999872,0.0154074999999999,0.018845,0.0303674999999999,0.0333924999999999,0.0376275,0.0177174999999999,0.0132349999999999,279.7563551,21952.0,0.02756604,0.0596310898338498,0.0096544460604845,0.0111248292529158,279.7563551,-0.1541920120549171,0.9484580798794509,0.9694911663602188,-121.65334881507606,38.10886256208297,-0.0596310906112194,0.0596310906112194,1,1,-0.1067725568056477,-279.7563551,279.7563551,280.8013467062473,-280.8013467062473,280.8013467062473,0.676596244249994,0.820183810902772,13.745426355972596,329.3980648614123,403.62952307146776,0.676596244249994,0.980951963249138,0.820183810902772,271.49872370341785,320.6101488053516,9.822060582332718,0.0031940088460849,0.0123211587318412,19.69018345782475,34.88131176500042,0.5409472763369081,593.0176082348952,0.0031940088460849,0.0123211587318412,0.0314497964335238,0.5500409603118896,-153.9113006591797,0.4220619489532095,1.0540527965912374,291.0979047651942,0.9366443431908652,1,-121.65322445778106,38.10882505632461,32.339945825408726,6.693269684612999,83.61100661709622,0.0900582581769342,106.79497938339672,38.21838917293966,-121.7287809928263,0.7863019704818726,159648,279.81787946,244155,38.24298181044279,-121.26385580206268,0.2376391440629959,249.06933920292715,15.548363008105325,285.10555639999995,29.892937311327493,2016-12-20 18:45:54.973999872+00:00,2016-12-20 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-12-20
131,131,2,2,LC08_044034_20161204,-121.65322445778106,38.10882505632461,2016-12-04 18:46:23.984000000,,,,,,,,,,,,,,,,,,-121.65334881507606,38.10886256208297,,,1,1,,,,,,,0.6860851429714061,0.955203112403814,15.662505565978655,,450.0444002900114,0.6860851429714061,1.336184224780832,0.955203112403814,277.97259798450693,,,,,,,,,,,,0.4581427276134491,-129.05935668945312,,,,,2,-121.65322445778106,38.10882505632461,,11.266882840048217,71.48738135719957,0.2495813310776423,109.30882869016531,38.19604209747055,-122.9159463249861,0.8610595464706421,232168,281.70120848,417439,37.30754559554999,-121.8136738561095,0.0760418400168418,258.67438018857865,21.683658603613964,290.27360264000004,,2016-12-04 18:46:23.984000+00:00,2016-12-04 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-12-04
132,132,3,3,LC08_044034_20161220,-121.65322445778106,38.10882505632461,2016-12-20 18:46:18.860999936,0.0157924999999999,0.0194225,0.0310274999999999,0.0340524999999999,0.0382875,0.018075,0.0134825,279.74610104,21952.0,0.0281301474999999,0.0585429914293615,0.0096519046843075,0.0110991718209456,279.74610104,-0.1542335431767115,0.9484576645682328,0.9694910293075168,-121.65334881507606,38.10886256208297,-0.0585429929196834,0.0585429929196834,1,1,-0.1047392339320495,-279.74610104,279.74610104,280.51349320403205,-280.51349320403205,280.51349320403205,0.6835397130063712,0.8201291502000295,13.744650252884616,329.3496288837298,426.7577105863605,0.6835397130063712,0.9815443633843348,0.8201291502000295,276.440191206111,347.5951425012179,10.258833334826589,0.0031935483199249,0.0124128010740939,-4.794040707894506e-78,9.359613156592804e+79,-0.3541868199049816,588.6394245927563,0.0031935483199249,0.0124128010740939,5.825825918322577e-42,0.4808814823627472,-135.2479248046875,0.4889690287898654,1.1215425500981575,337.3363091663913,1.0,3,-121.65322445778106,38.10882505632461,32.23934800801782,6.702040046904317,83.5549752812241,0.0907292781890619,106.79497938339672,36.56846696866694,-121.8669848646099,0.8741978406906128,255682,281.25002984,443413,36.95808750422037,-121.97883991779004,0.2573756575584411,277.55221952236207,19.22948845861868,288.47914214,31.806946720783746,2016-12-20 18:46:18.860999936+00:00,2016-12-20 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2016-12-20
133,133,0,0,LC08_044033_20170105,-121.65322445778106,38.10882505632461,2017-01-05 18:45:52.748000000,0.0186524999999999,0.0256375,0.0434025,0.0575375,0.053385,0.0045999999999999,0.0025099999999999,281.44143896,21952.0,0.03753985,-0.0374360476909554,-0.0086056557965645,-0.010195646747337,281.44143896,-0.188172807082888,0.9481182719291712,0.9693790297366264,-121.65334881507606,38.10886256208297,,,1,1,-0.1031383184812088,-281.44143896,281.44143896,282.58352653628,-282.58352653628,282.58352653628,0.6836235668928444,0.6995512237776864,12.0326177259786,337.28555777326466,413.0352564440869,0.6836235668928444,1.057758057566984,0.6995512237776864,245.9956732830631,293.4774097543904,11.289463249037418,0.0028333386300677,0.2859619288672668,189.73824558235927,16.9710299875006,2.534207212905528,25.551177776642053,0.0028333386300677,0.2859619288672668,0.3661968316129502,0.2691065669059753,-73.51087188720703,0.134270076425235,0.4414785550367919,92.44970092299374,0.3276174693777716,0,-121.65322445778106,38.10882505632461,38.65962114963864,7.793275498423538,66.13527722840215,2.11283869352778,108.19262921403438,39.1532440218702,-122.59643447585552,0.9447019100189208,374023,273.16641254,522043,37.969341392746045,-121.53909897167826,0.2614867389202118,256.5331214576702,12.856231359199462,284.22028922,12.52033182084342,2017-01-05 18:45:52.748000+00:00,2017-01-05 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2017-01-05
134,134,1,1,LC08_044033_20170121,-121.65322445778106,38.10882505632461,2017-01-21 18:45:48.127000064,,,,,,,,,,,,,,,,,,-121.65334881507606,38.10886256208297,,,1,1,,,,,,,0.6817630783770108,1.0378670232774498,16.83621379281627,,443.9309996212582,0.6817630783770108,1.3186240085195782,1.0378670232774498,281.01953164055567,,,,,,,,,,,,0.6926596760749817,-195.5823669433593,,,,,1,-121.65322445778106,38.10882505632461,,11.067594836844153,78.70833661239531,2.3541864478463603,76.32194575388459,38.30044211115969,-121.62099574053538,0.7825003862380981,123928,282.36430436,182531,39.12978180914985,-121.9239236694443,0.1723240613937378,303.4437984038784,18.67477939898464,286.5240347,,2017-01-21 18:45:48.127000064+00:00,2017-01-21 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2017-01-21
135,135,2,2,LC08_044034_20170105,-121.65322445778106,38.10882505632461,2017-01-05 18:46:16.639000064,0.018955,0.0256649999999999,0.04299,0.05707,0.0533299999999999,0.0044899999999999,0.0024274999999999,281.44485698,21952.0,0.0374083999999999,-0.033876811594203,-0.007770540509656,-0.0091906946264744,281.44485698,-0.1865944821455168,0.9481340551785448,0.9693842382089196,-121.65334881507606,38.10886256208297,,,1,1,-0.1073504983388703,-281.44485698,281.44485698,282.3130171991143,-282.3130171991143,282.3130171991143,0.6903009174761059,0.6993705790196119,12.03005283113578,337.30755802915274,435.7586104014619,0.6903009174761059,1.0581143445961745,0.6993705790196119,252.5753507069679,321.62531147490773,12.01461691641972,0.0028493861216901,0.2857642133915774,147.12075387157282,17.673691374528783,2.047957490215609,25.56885620883121,0.0028493861216901,0.2857642133915774,0.3601238374741707,0.2853172719478607,-78.50082397460938,0.2359327985509176,0.7074764249278231,162.48994068691522,0.5248201807713058,2,-121.65322445778106,38.10882505632461,38.68373195160538,7.798212030927774,66.09593590629603,2.110309786419976,108.19262921403438,37.24741029116174,-122.14678266795065,0.912150502204895,246512,275.13519206,420446,37.269435483611815,-121.84269333403662,0.2212312221527099,266.63437368946484,17.126318482259055,287.2076387,20.064031410953064,2017-01-05 18:46:16.639000064+00:00,2017-01-05 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2017-01-05
136,136,3,3,LC08_044034_20170121,-121.65322445778106,38.10882505632461,2017-01-21 18:46:12.013999872,,,,,,,,,,,,,,,,,,-121.65334881507606,38.10886256208297,,,1,1,,,,,,,0.6874685614395324,1.037808139128479,16.835377722887483,,465.3354634479054,0.6874685614395324,1.3190062664750108,1.037808139128479,273.26871988659497,,,,,,,,,,,,0.6316622495651245,-177.20379638671875,,,,,3,-121.65322445778106,38.10882505632461,,11.07195778476292,78.68106206212181,2.354030905263821,76.32194575388459,36.838399543114406,-121.66283571631344,0.9529821276664734,48751,280.53566365999995,110440,38.0389753396529,-121.38525262078754,0.257438987493515,338.30860182464085,18.56148614593173,286.72227986,,2017-01-21 18:46:12.013999872+00:00,2017-01-21 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2017-01-21
137,137,0,0,LC08_044033_20170222,-121.65322445778106,38.10882505632461,2017-02-22 18:45:34.805999872,,,,,,,,,,,,,,,,,,-121.65334881507606,38.10886256208297,,,1,1,,,,,,,0.7270036297109849,0.7839835476826167,13.231434865536905,,602.7149096232532,0.7270036297109849,1.2590463332126434,0.7839835476826167,251.9236881560631,,,,,,,,,,,,0.3198653161525726,-88.2478256225586,,,,,0,-121.65322445778106,38.10882505632461,,10.373612970635502,62.26804582180597,2.287665448874767,166.2768506880406,39.53888010270664,-121.28123033273116,0.8284540176391602,103461,275.89057448,174579,38.01950090913573,-121.30776071155378,0.3110831677913666,403.9762664117725,32.17531886388887,289.68912122,,2017-02-22 18:45:34.805999872+00:00,2017-02-22 19:00:00+00:00,2017-02-22,79.74709305527605,78.03621734042552,15.649305826654576,15.313569234042554,-8.015174583333334,62.83441902083334,-22.50019297030141,-24.54680527776396,201702221100.0,201702221130.0,400.251318,8.989386,1909.565368,1.517453,9.327338,2.0,0.0,3.193391,23.882773,95.5909,2.0,1.0,306.82301,5.094099,0.253403,-0.063334,-0.057725,-51.315211,0.828989,0.261102,0.0,102.38,62.675,8.7976,4.224388,17.221622,0.220741,11.146,11.9215,12.000667,12.708333,12.999333,0.099529,436.091549,1310.691589,120.297143,573.18,0.0,1.517453,1.714987,0.197534,9.327338,23.882773,95.5909,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2017-02-22 11:00:00,2017-02-22 11:00:00-08:00,2017-02-22
138,138,1,1,LC08_044034_20170222,-121.65322445778106,38.10882505632461,2017-02-22 18:45:58.693000192,,,,,,,,,,,,,,,,,,-121.65334881507606,38.10886256208297,,,1,1,,,,,,,0.7304168515824182,0.7836221274701854,13.226303220152689,,621.3021309888015,0.7304168515824182,1.2596145415494524,0.7836221274701854,276.4744600710222,,,,,,,,,,,,0.570130467414856,-161.04684448242188,,,,,1,-121.65322445778106,38.10882505632461,,10.380366785545736,62.21126397177438,2.2897559284337823,166.2768506880406,37.86181214940062,-121.00957704632508,0.8869270086288452,101259,282.473681,173122,37.55278563692848,-122.01866813457646,0.0982186123728752,408.9493812364729,34.82558042191863,290.2838567,,2017-02-22 18:45:58.693000192+00:00,2017-02-22 19:00:00+00:00,2017-02-22,79.74709305527605,78.03621734042552,15.649305826654576,15.313569234042554,-8.015174583333334,62.83441902083334,-22.50019297030141,-24.54680527776396,201702221100.0,201702221130.0,400.251318,8.989386,1909.565368,1.517453,9.327338,2.0,0.0,3.193391,23.882773,95.5909,2.0,1.0,306.82301,5.094099,0.253403,-0.063334,-0.057725,-51.315211,0.828989,0.261102,0.0,102.38,62.675,8.7976,4.224388,17.221622,0.220741,11.146,11.9215,12.000667,12.708333,12.999333,0.099529,436.091549,1310.691589,120.297143,573.18,0.0,1.517453,1.714987,0.197534,9.327338,23.882773,95.5909,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2017-02-22 11:00:00,2017-02-22 11:00:00-08:00,2017-02-22
139,139,0,0,LC08_044033_20170427,-121.65322445778106,38.10882505632461,2017-04-27 18:44:59.460999936,0.0405149999999999,0.04904,0.0658425,0.0843225,0.1391575,0.231475,0.212115,305.21718608000003,21824.0,0.108511465,0.2453687130839447,0.1073266303528752,0.113690081273843,305.21718608000003,0.0257988654490664,0.9502579886544906,0.970085136255982,-121.65334881507606,38.10886256208297,-0.2453687191009521,0.2453687191009521,1,1,-0.3576341463414632,-305.21718608000003,305.21718608000003,305.7892399055345,-305.7892399055345,305.7892399055345,0.7600348941282167,1.1237919885413423,18.05622428536521,467.58495041974726,884.3679284000133,0.7600348941282167,2.2393647947690334,1.1237919885413423,315.55961055241016,620.6819592946932,92.91872391575548,0.0056842178463522,0.2970951359391641,346.5908502364247,14.82246456711506,4.383379009702296,24.593684641593,0.0056842178463522,0.2970951359391641,0.399913765710902,0.3389661014080047,-99.26881408691406,0.2690746972380671,2.4420786036401103,181.17238514251304,0.3432834517403054,0,-121.65322445778106,38.10882505632461,199.57892085607784,19.30363562383036,50.18351593123307,2.058208096045714,312.31977544543,38.60711899744904,-122.51750804342056,0.8679869771003723,357739,292.85762576,548354,38.82101088324241,-121.78102881200186,0.2042485028505325,594.4562434408605,100.43707004243198,309.58199762000004,69.25734919923353,2017-04-27 18:44:59.460999936+00:00,2017-04-27 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2017-04-27
140,140,1,1,LC08_044034_20170427,-121.65322445778106,38.10882505632461,2017-04-27 18:45:23.348000000,0.0405699999999999,0.04904,0.065815,0.0843775,0.1391575,0.2315575,0.2131325,305.2206041,21824.0,0.1085762275,0.2450622944952692,0.1071912869411739,0.1135674155362214,305.2206041,0.0255649927255297,0.9502556499272552,0.9700843644759942,-121.65334881507606,38.10886256208297,-0.2450622916221618,0.2450622916221618,1,1,-0.3578162924294721,-305.2206041,305.2206041,305.6717174534666,-305.6717174534666,305.6717174534666,0.7610443746425651,1.123528830084536,18.052487815091176,467.60474520156026,893.519016194234,0.7610443746425651,2.240478959104038,1.123528830084536,301.3220104158663,615.2322898599087,91.78244124292944,0.0056803006024299,0.2971513840515925,227.6592218316584,15.980332312636053,3.118250574228292,24.589029275967945,0.0056803006024299,0.2971513840515925,0.388226172148113,0.1931613385677337,-55.92570877075195,0.4392538278579435,4.01853731299758,295.79062678532097,0.5650792097214989,1,-121.65322445778106,38.10882505632461,199.533714406103,19.311627807408406,50.146814613864194,2.0587333365523963,312.31977544543,37.24703717215767,-122.29562054579893,0.8821284174919128,365825,289.52847427999995,278249,37.896438368090536,-121.26725303929489,0.0085339024662971,457.5885420570581,97.05797923437063,310.87059116,113.96571819661136,2017-04-27 18:45:23.348000+00:00,2017-04-27 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2017-04-27
