,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,CO2_2_1_1,H2O_1_1_1,FC_1_1_1,SC_PI_1,SC_PI_2,G_inst_af,G_1_1_2,H_inst_af,LE_inst_af,SH_1_1_1,WD_1_1_1,WS_1_1_1,WS_MAX_1_1_1,USTAR_1_1_1,ZL_1_1_1,TAU_1_1_1,MO_LENGTH_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_PI_1_1_1,T_SONIC_1_1_1,SWC_1_1_1,TS_1_1_1,TS_1_2_1,Rn_inst_af,PPFD_IN_1_1_1,P_1_1_1,NEE_PI_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TAU_1_1_2,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,FCH4_1_1_1,WTD_1_1_1,CH4_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
98,98,1,1,LC08_014035_20190821,-75.90382366814207,35.787937688273416,2019-08-21 15:41:13.768999936,0.0128224999999999,0.0153524999999999,0.03925,0.02396,0.22548,0.1265075,0.0507174999999999,305.2376942,21824.0,0.0925108375,0.8078896728672226,0.4017235519203569,0.4033411614005123,305.2376942,0.7932194987958898,0.9579321949879588,0.9726176243460264,-75.90384536489958,35.78798430567691,-0.8078896999359131,0.8078896999359131,1,1,-0.7034714614890643,-305.2376942,305.2376942,305.3880409246325,-305.3880409246325,305.3880409246325,0.71909339578416,2.861542522921088,42.63033222984773,471.4878278525722,825.0106549528306,0.71909339578416,4.029359529208185,2.861542522921088,363.1661111585262,625.0889104714765,52.64341518676289,0.0289489115593463,0.5778856896296263,1654.303154986581,8.050340338718131,11.055083129489276,12.643787885666333,0.0289489115593463,0.5778856896296263,0.785980716225191,3.33787202835083,-1008.2911376953124,-1.6061322463873708,-10.563141934310964,-1081.8576597018673,-1.889887628801744,1,-75.90382366814207,35.787937688273416,156.86812812659937,29.10204202825912,71.01730441719637,3.380921085523365,234.25645329190456,36.33491637984133,-76.35602639849539,0.8872981667518616,202268,302.0760257,115365,35.816123647960175,-76.03666291306766,0.0681926533579826,706.3052601967931,84.0111623562895,303.95251868,-299.57070525705893,2019-08-21 15:41:13.768999936+00:00,2019-08-21 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2019-08-21
99,99,0,0,LC08_014035_20190922,-75.90382366814207,35.787937688273416,2019-09-22 15:41:22.960000000,0.01483,0.0163975,0.033365,0.0265999999999999,0.200345,0.12285,0.0537424999999999,300.4866464,21824.0,0.0851947374999999,0.7655819691995859,0.3511521659385734,0.3585106163464912,300.4866464,0.6335458823787002,0.956335458823787,0.9720907014118496,-75.90384536489958,35.78798430567691,-0.7655819654464722,0.7655819654464722,1,1,-0.7144752043130375,-300.4866464,300.4866464,300.2996126674678,-300.2996126674678,300.2996126674678,0.7224726003378907,2.022569993261284,30.74728835178009,442.0730345038695,753.4867264556132,0.7224726003378907,3.0263925979592305,2.022569993261284,353.6086208741873,585.3890507693859,46.70793866599925,0.0225015668114292,0.2742024441639484,2.4033658500445654,25.05081464465995,0.0511372090443558,26.64696919138428,0.0225015668114292,0.2742024441639484,0.290038312228896,0.380881518125534,-114.3274383544922,0.7922360675817135,5.017361862752868,536.2777462533421,0.9955384256175976,0,-75.90382366814207,35.787937688273416,142.14818550985245,24.23569766468517,66.83105141828429,1.649940726031228,236.9806611326329,35.595733613988635,-76.94941998417846,0.8921490907669067,303045,300.16535252,443565,36.30494986926331,-76.76613456806221,0.2461975216865539,420.3012416365273,88.53069021884602,312.73341206,142.29238242767136,2019-09-22 15:41:22.960000+00:00,2019-09-22 16:00:00+00:00,2019-09-22,85.62010394397218,133.49305275,38.45465238912136,59.9558830625,-1.497625,113.38880604166668,-78.56250477083333,-9.188325291426873,201909221200.0,201909221230.0,393.308,-9999.0,17.8621,-10.2376,0.136069,-9999.0,-2.214,-3.186,206.268,407.54,12.8861,252.676,1.41635,5.34156,0.503304,-0.362076,-0.295367,-54.4995,1.143862,1.115755,0.847818,101.5285687,49.61,27.44,18.3817,29.941,78.4,20.35,20.47,548.9269,-9999.0,0.0,-10.2376,706.7,68.11,381.6,471.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0835,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2019-09-22 12:00:00,2019-09-22 12:00:00-04:00,2019-09-22
100,100,0,0,LC08_014035_20191024,-75.90382366814207,35.787937688273416,2019-10-24 15:41:27.821000192,0.01549,0.0170025,0.0344925,0.0312199999999999,0.16487,0.1292849999999999,0.0654024999999999,294.67259438,21824.0,0.07755917,0.6815747870875619,0.2728283202532925,0.2880015515235099,294.67259438,0.421620118460891,0.9542162011846088,0.971391346390921,-75.90384536489958,35.78798430567691,-0.6815747618675232,0.6815747618675232,1,1,-0.6539720358643175,-294.67259438,294.67259438,294.2410906526197,-294.2410906526197,294.2410906526197,0.7202681687258501,1.2317174680756653,19.545806866239698,407.9329931018253,635.1801013273333,0.7202681687258501,2.288078820689886,1.2317174680756653,324.2282159472638,487.3668833041052,35.45173287006509,0.0151397539850981,0.3047968240774265,26.162937602164792,20.08829056393369,0.4353967307486073,23.972244802599764,0.0151397539850981,0.3047968240774265,0.3521658664241014,0.7548327445983887,-221.6674194335937,0.6252878205395145,3.20539660827987,425.7522128318753,0.9421065269065736,0,-75.90382366814207,35.787937688273416,96.52670090802462,19.649868942648737,53.83195093359093,1.913963619307614,184.2231854665956,35.709427197250605,-76.874593573461,0.8805967569351196,282989,293.66427848,437810,36.40308085842385,-76.20331828237727,0.2357422113418579,410.3421324963984,53.50604456926177,300.63703927999995,90.90504781081712,2019-10-24 15:41:27.821000192+00:00,2019-10-24 16:00:00+00:00,2019-10-24,54.041674880561416,71.31675272916667,40.387414984432816,53.29774279166667,-2.966895833333333,59.20416614583333,-62.44343354166667,-32.258027885827566,201910241200.0,201910241230.0,411.11,-9999.0,11.4752,-6.75819,0.191008,-9999.0,-3.971,-6.928,209.072,171.942,4.01226,120.674,2.93341,8.05413,0.750528,-0.110814,-0.672793,-178.073,1.419236,1.344292,0.928363,101.8740723,46.86,21.01,13.1843,23.751,79.5,17.92,17.83,392.6535,-9999.0,0.0,-6.75819,554.1,60.09,329.4,430.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0894,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2019-10-24 12:00:00,2019-10-24 12:00:00-04:00,2019-10-24
101,101,0,0,LC08_014035_20191109,-75.90382366814207,35.787937688273416,2019-11-09 15:41:26.132000000,0.0192574999999999,0.020825,0.036555,0.03595,0.1508999999999999,0.12824,0.0730474999999999,286.16172458,21824.0,0.07591753,0.6151993577736151,0.2374190616835169,0.2510373443983402,286.16172458,0.324954059790769,0.9532495405979076,0.9710723483973096,-75.90384536489958,35.78798430567691,-0.6151993870735168,0.6151993870735168,1,1,-0.6099863967352164,-286.16172458,286.16172458,285.7499175387197,-285.7499175387197,285.7499175387197,0.7267552411632636,0.6696061566616774,11.584171482779558,362.439766045298,577.625120683779,0.7267552411632636,1.2703223075025916,0.6696061566616774,276.89647084462825,435.2849158360404,20.56435607870228,0.01229982647433,0.4806942343177878,225.4755026356925,11.890241026214918,2.137617996473466,15.20023241428886,0.01229982647433,0.4806942343177878,0.5793750206311997,0.6538257002830505,-184.6930084228516,0.2756830616119793,1.1129857056853592,189.2450571216456,0.456319448527888,0,-75.90382366814207,35.787937688273416,69.76278789200902,10.507142803051376,52.71151681009989,3.0845914684071687,158.9247704104859,36.54852439817335,-76.715691352953,0.850623607635498,255418,282.48051704,371539,35.659904136562204,-76.73226244111673,0.2643076479434967,383.8351018395219,29.574309581206137,289.5489824,31.564274613236783,2019-11-09 15:41:26.132000+00:00,2019-11-09 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2019-11-09
102,102,1,1,LC08_014035_20191125,-75.90382366814207,35.787937688273416,2019-11-25 15:41:23.176999936,0.0194499999999999,0.0202749999999999,0.034025,0.0337774999999999,0.1344274999999999,0.124885,0.072085,286.66417352,21824.0,0.0700949275,0.5983769804702596,0.2123363965469228,0.2259411408175634,286.66417352,0.2638583967387023,0.952638583967387,0.9708707327092376,-75.90384536489958,35.78798430567691,-0.598376989364624,0.598376989364624,1,1,-0.5960285540434247,-286.66417352,286.66417352,286.36210790977213,-286.36210790977213,286.36210790977213,0.7042744001746953,0.848591349641141,14.119282975121031,364.75806575928,506.33569704213886,0.7042744001746953,1.349831788110598,0.848591349641141,285.955697233988,378.4984977984214,18.88339920482012,0.0106818334524602,0.1513893356164647,62.90027671457602,27.030846397645696,1.3626251855691862,48.26406068885836,0.0106818334524602,0.1513893356164647,0.2126189257191237,0.6193962097167969,-176.00897216796875,0.4324927814355481,1.6076947426631314,296.71482187902524,0.825090000501733,1,-75.90382366814207,35.787937688273416,55.699513784580056,11.42018365862322,62.86645173980833,0.9855883693727004,141.66886974476256,36.52676730503767,-76.29737860089799,0.8821559548377991,256236,284.16218288,454768,35.540784287966865,-76.03575502253467,0.2867636978626251,327.7915956014536,27.73216820961493,291.52801598,45.59422290192641,2019-11-25 15:41:23.176999936+00:00,2019-11-25 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2019-11-25
103,103,0,0,LC08_014035_20191227,-75.90382366814207,35.787937688273416,2019-12-27 15:41:18.665999872,0.0150224999999999,0.01868,0.0345749999999999,0.0325125,0.1229325,0.1268099999999999,0.0722499999999999,288.99526316000004,21824.0,0.0661716124999999,0.5816848402972112,0.1919081082343053,0.2069281175384662,288.99526316000004,0.2197330432400112,0.9521973304324,0.970725119042692,-75.90384536489958,35.78798430567691,-0.5816848278045654,0.5816848278045654,1,1,-0.5609732869863341,-288.99526316000004,288.99526316000004,288.98337288681046,-288.98337288681046,288.98337288681046,0.6740714639214478,1.2618218863221964,19.97219999628924,376.5935834960557,437.86578687504914,0.6740714639214478,1.4173029006055948,1.2618218863221964,284.0302611054383,302.750774589506,18.255751563264614,0.0095993107550592,0.0157720866536469,280.7107799458213,13.029667008531538,2.942616447262708,463.265529938582,0.0095993107550592,0.0157720866536469,0.0604125121427657,0.4862480759620666,-137.5749969482422,0.0055297852064761,0.0140977513901196,3.78424308042014,0.0133016143487019,0,-75.90382366814207,35.787937688273416,30.22073459602313,12.15863716477479,89.02979636766682,0.103796144791625,84.05604026951468,35.76425541421213,-76.96381100829741,0.8256202936172485,83411,282.93169568,76092,35.34563100222576,-76.85954670876897,0.1782725155353546,258.1305635519595,22.66960413126436,290.33170898000003,0.3998122294237918,2019-12-27 15:41:18.665999872+00:00,2019-12-27 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2019-12-27
104,104,0,0,LC08_014035_20200128,-75.90382366814207,35.787937688273416,2020-01-28 15:41:10.528000000,0.0204125,0.0225849999999999,0.0360324999999999,0.036775,0.1297249999999999,0.1259575,0.07511,282.4224107,21824.0,0.0702338025,0.5582582582582581,0.1967633018977761,0.2091897974493623,282.4224107,0.2248900373150081,0.95224890037315,0.9707421371231396,-75.90384536489958,35.78798430567691,-0.5582582354545593,0.5582582354545593,1,1,-0.5652383753374659,-282.4224107,282.4224107,282.5518576247477,-282.5518576247477,282.5518576247477,0.7153532762543986,0.6266984758003074,10.976435429027555,343.5027052884548,520.77355038696,0.7153532762543986,0.927731733016131,0.6266984758003074,274.9945366664115,402.5581835626178,14.793091005823245,0.0097221028789844,0.6289016206184566,53.36110049590485,10.70397160085676,0.4528937422007004,11.61813524133344,0.0097221028789844,0.6289016206184566,0.6760206341847204,0.5239877700805664,-147.60081481933594,0.4856597128032658,1.710734282598915,334.4039920608897,0.8623880758733092,0,-75.90382366814207,35.787937688273416,56.912537381632426,5.885642235261118,67.55169123760162,4.133513153758791,134.97952964698126,35.94970017300928,-76.15881768880845,0.8439133167266846,276201,281.6875364,369128,35.84100785317667,-77.06368034383168,0.1923890858888626,344.34950549452554,25.48082642681525,288.66371522,48.516424254505225,2020-01-28 15:41:10.528000+00:00,2020-01-28 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-01-28
105,105,0,0,LC08_014035_20200213,-75.90382366814207,35.787937688273416,2020-02-13 15:41:06.329999872,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.6847785386596763,2.106924648281351,31.942071293397007,,556.1076168830747,0.6847785386596763,2.43881866998407,2.106924648281351,306.52733270517376,,,,,,,,,,,,-0.4722314774990082,136.30479431152344,,,,,0,-75.90382366814207,35.787937688273416,,20.68186175017319,86.39119727155088,6.360320626660611,95.82373743157083,35.888935902468,-76.94661370755622,0.7912480235099792,58288,288.63978908,49429,35.51267806828262,-76.09427969698666,0.0715684443712234,482.5433252618412,17.7738661393585,281.78324096,,2020-02-13 15:41:06.329999872+00:00,2020-02-13 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-02-13
106,106,0,0,LC08_014035_20200316,-75.90382366814207,35.787937688273416,2020-03-16 15:40:54.839000064,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7448618497461619,1.003460760395888,16.31282321429355,,749.5840617128613,0.7448618497461619,1.2695653670910212,1.003460760395888,290.83282581857065,,,,,,,,,,,,0.6047985553741455,-173.26658630371094,,,,,0,-75.90382366814207,35.787937688273416,,10.498211823344125,79.0397081085424,4.402557917248946,54.48123429806127,37.05678865555622,-76.8309820271288,0.8238398432731628,144405,286.48643648,246181,35.479220011958105,-77.38335471231659,0.2773578464984894,500.05570512471166,55.15504110274283,294.4880213,,2020-03-16 15:40:54.839000064+00:00,2020-03-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-03-16
107,107,0,0,LC08_014035_20200417,-75.90382366814207,35.787937688273416,2020-04-17 15:40:38.924999936,0.0157924999999999,0.0192299999999999,0.0499475,0.030615,0.2148925,0.1210074999999999,0.059875,293.07296102,21824.0,0.0928860199999999,0.7505982505626101,0.3672746804639027,0.3707759479280892,293.07296102,0.6749772780883362,0.9567497727808834,0.9722274250176914,-75.90384536489958,35.78798430567691,-0.7505982518196106,0.7505982518196106,1,1,-0.6228099984896541,-293.07296102,293.07296102,293.0423858559857,-293.0423858559857,293.0423858559857,0.7669179901729954,0.894441448558505,14.768694866437317,400.20677401239766,885.5764875350022,0.7669179901729954,1.8871558722057464,0.894441448558505,311.0582697382418,700.7169670835763,43.09193779003107,0.0241073339224519,0.2851778933133786,50.32670438821181,19.67648200796347,0.8154291863395429,25.62142526878756,0.0241073339224519,0.2851778933133786,0.3496992814366609,0.8031103014945984,-234.52993774414065,0.8908898169569018,6.534662794856182,607.2983249053333,0.923472036272288,0,-75.90382366814207,35.787937688273416,200.98621859554768,16.583370253875323,47.39626767094038,1.7029735346523478,310.08039740616977,36.76096432363296,-76.50363980030929,0.8423750400543213,390241,292.0270469,131568,36.30597487891229,-77.02542059410452,0.0780283957719802,575.9376358619145,80.42587917916856,300.2815652,185.3230368621213,2020-04-17 15:40:38.924999936+00:00,2020-04-17 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-04-17
108,108,0,0,LC08_014035_20200503,-75.90382366814207,35.787937688273416,2020-05-03 15:40:30.405999872,0.0138675,0.01791,0.05234,0.0280574999999999,0.255565,0.1265899999999999,0.0565474999999999,299.905583,21824.0,0.104257875,0.802148983243572,0.4410478952531241,0.4354918982035355,299.905583,0.9239449090605498,0.9592394490906054,0.9730490181998998,-75.90384536489958,35.78798430567691,-0.8021489977836609,0.8021489977836609,1,1,-0.6600250077134181,-299.905583,299.905583,299.8830421013804,-299.8830421013804,299.8830421013804,0.7487140246763296,1.6516006329926722,25.492950420980275,439.9955582154154,896.1307834070258,0.7487140246763296,2.707441673349471,1.6516006329926722,348.6706661790554,697.16519173116,50.63154487886956,0.0346819627692276,0.6964372081725289,-0.5482226382589296,10.514621594158234,-0.0048891358061382,10.491490110087453,0.0346819627692276,0.6964372081725289,0.6949460395438805,0.3979164958000183,-119.3332977294922,0.9547303353315556,7.314669000894942,646.5336468522904,1.0,0,-75.90382366814207,35.787937688273416,206.3924688842318,22.390030253979155,61.00226088894536,3.9912302202657104,313.4232424218594,36.52621001591325,-76.34763060199838,0.8909457325935364,257647,299.89532894,476171,35.645662035788895,-76.52552888374882,0.2529491186141968,551.9576226864523,110.35765937961294,311.79687458,207.44401286538056,2020-05-03 15:40:30.405999872+00:00,2020-05-03 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-05-03
109,109,0,0,LC08_014035_20200604,-75.90382366814207,35.787937688273416,2020-06-04 15:40:36.267000064,0.0129874999999999,0.0169199999999999,0.04871,0.0259399999999999,0.2753375,0.12593,0.0528899999999999,302.66392514,21824.0,0.1084605625,0.8277999518716135,0.4781109634971848,0.4668747718487041,302.66392514,1.06855973828524,0.9606855973828524,0.9735262471363412,-75.90384536489958,35.78798430567691,-0.8277999758720398,0.8277999758720398,1,1,-0.6993650622208163,-302.66392514,302.66392514,302.7293164988279,-302.7293164988279,302.7293164988279,0.735982095346723,2.4105445865256176,36.242485098215845,457.0955345729584,902.8018114276132,0.735982095346723,3.5028371970277323,2.4105445865256176,366.47123201618126,699.8515190142921,51.43361901635095,0.0413714693353628,0.6012602964195017,-19.007492623442783,14.742861961767945,-0.2405819773226767,12.152247745859995,0.0413714693353628,0.6012602964195017,0.498359896627446,0.4544906914234161,-137.82823181152344,0.9601594856284392,7.009839258903447,648.4178999979412,1.0,0,-75.90382366814207,35.787937688273416,197.246105100894,26.698877117333417,68.81691757102045,3.375599580538298,306.67956941403975,36.495413107397255,-76.36853295611996,0.8842607736587524,255881,303.25866062,456038,35.44274911975618,-77.39516637613849,0.2362553477287292,516.0187773677798,115.61848710165336,313.77249014,198.7990413825017,2020-06-04 15:40:36.267000064+00:00,2020-06-04 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-06-04
110,110,0,0,LC08_014035_20200706,-75.90382366814207,35.787937688273416,2020-07-06 15:40:53.148000000,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7271211395860353,2.8419087069956896,42.35224267639118,,881.8499915202635,0.7271211395860353,4.014291355416408,2.8419087069956896,374.0085160536404,,,,,,,,,,,,-3.781744718551636,1151.694091796875,,,,,0,-75.90382366814207,35.787937688273416,,29.037176019597595,70.79477933661083,1.400550594401654,297.15097232135474,35.58740148120571,-76.27939933665411,0.8898904323577881,245658,304.54041812,132902,35.85507581560907,-76.06707111645122,0.1473874747753143,751.8287630376066,90.68703189268292,302.40415562,,2020-07-06 15:40:53.148000+00:00,2020-07-06 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-07-06
111,111,1,1,LC08_014035_20200722,-75.90382366814207,35.787937688273416,2020-07-22 15:40:58.576999936,0.011915,0.0144725,0.0407349999999999,0.0236299999999999,0.25903,0.124885,0.048435,305.67178274,21824.0,0.1016010725,0.8328026604401048,0.4554015087835034,0.4511537576981064,305.67178274,0.9937390435689004,0.9599373904356888,0.9732793388437774,-75.90384536489958,35.78798430567691,-0.8328026533126831,0.8328026533126831,1,1,-0.728220439344153,-305.67178274,305.67178274,305.90831592193683,-305.90831592193683,305.90831592193683,0.7236911345889463,2.939600511162037,43.735930406795205,475.1681979688727,866.0823553754972,0.7236911345889463,4.397089363569531,2.939600511162037,384.4718723668237,671.9881870828798,52.965579474542025,0.0378730356040732,0.4628637159692115,123.76325442742365,12.717198496300718,1.359773565561909,15.785778469455623,0.0378730356040732,0.4628637159692115,0.5524762379505568,-2.129704475402832,652.8540649414062,0.7356375998001593,5.863931877075935,495.25935318091416,0.8000666649226323,1,-75.90382366814207,35.787937688273416,205.59865360172407,30.62310726285396,66.85332655544865,2.62567609400606,304.545846408112,35.45581400983004,-76.10111256180403,0.919750154018402,307122,306.54679586,212415,35.78847243447966,-76.04393874229986,0.0159205477684736,759.2407803831142,90.3313552364453,303.01939922,166.30110803387353,2020-07-22 15:40:58.576999936+00:00,2020-07-22 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-07-22
112,112,0,0,LC08_014035_20200807,-75.90382366814207,35.787937688273416,2020-08-07 15:41:02.006000128,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7188489543053184,3.064902507407034,45.51068353249352,,843.7782742364528,0.7188489543053184,3.635706543242903,3.064902507407034,358.2932776706346,,,,,,,,,,,,21.27864456176757,-6405.94873046875,,,,,0,-75.90382366814207,35.787937688273416,,27.333553358670105,84.30005202436568,0.5412706741490327,253.6582845737068,35.34222448665971,-77.23607971921926,0.9191564321517944,46061,301.0506197,8698,35.90396215156452,-75.71101259189088,0.0821852385997772,700.0652797204966,82.99346105844279,301.32747932,,2020-08-07 15:41:02.006000128+00:00,2020-08-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-08-07
113,113,1,1,LC08_014035_20200823,-75.90382366814207,35.787937688273416,2020-08-23 15:41:09.212000000,0.0094124999999999,0.0150774999999999,0.0415049999999999,0.02748,0.228505,0.1189175,0.0499749999999999,303.16637408,21824.0,0.0929910975,0.7852999199171826,0.3925338030135427,0.3988670410127185,303.16637408,0.7762005168578446,0.9577620051685783,0.9725614617056308,-75.90384536489958,35.78798430567691,-0.7852998971939087,0.7852998971939087,1,1,-0.6925669419651126,-303.16637408,303.16637408,303.2854070452018,-303.2854070452018,303.2854070452018,0.7236678722568776,2.5649894025765194,38.43001146051181,458.7380682752319,825.4379430724892,0.7236678722568776,3.61846397056366,2.5649894025765194,341.10256348105133,616.6365697205581,52.31691996334485,0.0282300792475992,0.435099331237782,386.9622268870462,11.687353210628906,3.8294115202088506,16.793094259770093,0.0282300792475992,0.435099331237782,0.5653520678939908,0.6630032658576965,-197.2498016357422,0.2627679249583362,1.298767704870197,177.35742287016706,0.3142853929443558,1,-75.90382366814207,35.787937688273416,116.2179098477201,27.25234297472017,70.88613907566317,2.5527894191921696,183.61299885419533,36.99780830025794,-76.79787786281817,0.901114821434021,96726,297.50955098,26641,36.25650192342243,-76.20306966106206,0.0946326628327369,609.906494217505,88.75513766434268,306.15030554,36.83305211011879,2020-08-23 15:41:09.212000+00:00,2020-08-23 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-08-23
114,114,0,0,LC08_014035_20200908,-75.90382366814207,35.787937688273416,2020-09-08 15:41:16.372000000,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7106641482960653,2.959907575520483,44.02355572022949,,777.3040588608374,0.7106641482960653,3.440648052176426,2.959907575520483,245.47191265274583,,,,,,,,,,,,0.1671818047761917,-45.75473785400391,,,,,0,-75.90382366814207,35.787937688273416,,26.39458416720269,86.02761836242318,2.877194145473161,133.56556702995573,36.37408192341245,-76.33630634771292,0.945688247680664,115442,273.68253356,165023,36.70240339929597,-75.93828254910463,0.0088530890643596,463.6928112165199,54.35740764060596,296.37818636,,2020-09-08 15:41:16.372000+00:00,2020-09-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-09-08
115,115,0,0,LC08_014035_20201111,-75.90382366814207,35.787937688273416,2020-11-11 15:41:20.448000000,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.6743764477720058,2.361307016034427,35.54509371779304,,526.4062709822792,0.6743764477720058,3.032556092744255,2.361307016034427,349.96643769280405,,,,,,,,,,,,-1.603367805480957,477.9598693847656,,,,,0,-75.90382366814207,35.787937688273416,,24.269659266802982,77.86523789895034,4.16983136817484,112.84499963552366,35.59600027269142,-76.93287052068831,0.8821831941604614,108231,298.09745042,77345,36.2912618323033,-76.1331137154813,0.1441639512777328,441.7408097208869,37.87812903001284,295.5476075,,2020-11-11 15:41:20.448000+00:00,2020-11-11 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-11-11
116,116,0,0,LC08_014035_20201213,-75.90382366814207,35.787937688273416,2020-12-13 15:41:24.930000128,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.6651237775735024,1.6803389532964073,25.89999440523292,,439.9443541108217,0.6651237775735024,1.728560683410152,1.6803389532964073,315.5501657237744,,,,,,,,,,,,0.455985963344574,-132.3529052734375,,,,,0,-75.90382366814207,35.787937688273416,,15.21019026628372,97.21029579253118,2.1531575058075,69.74975642145773,36.634172367468906,-77.04572335196899,0.9059306979179382,62409,290.25651254,106772,36.77261008502241,-76.60571630994616,0.0362257063388824,130.42843650382466,20.504686051888203,294.2829401,,2020-12-13 15:41:24.930000128+00:00,2020-12-13 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2020-12-13
