,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,TAU,H_inst_af,LE_inst_af,FC,FH2O,SH,SLE,SC,WS,WS_MAX,WD,WD_SIGMA,USTAR,MO_LENGTH,ZL,T_SONIC,PA,CO2_MIXING_RATIO,CO2,H2O_MIXING_RATIO,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,FETCH_MAX,FETCH_70,FETCH_80,FETCH_90,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,FC_SSITC_TEST,TA_1_1_1,RH_1_1_1,Rn_inst_af,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,SWC_1_1_1,SWC_2_1_1,TS_1_1_1,TS_2_1_1,G_inst_af,G_2_1_1,T_CANOPY_1_1_1,P_RAIN_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
56,56,1,1,LC08_016032_20230219,-78.00561193839651,40.753644915829305,2023-02-19 15:52:24.994999808,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.742871373502358,0.4239294636600836,7.844907918754581,,582.0001229600085,0.742871373502358,0.8533618475919141,0.4239294636600836,240.9823649983762,,,,,,,,,,,,0.3580779433250427,-97.8540267944336,,,,,1,-78.00561193839651,40.753644915829305,,4.68578199719242,49.67757403923814,1.6689426476610594,137.89579009809384,40.81342261639633,-77.53988751729547,0.6056191921234131,86905,273.27578918,130741,40.64592622868231,-77.6463377522201,0.2252077907323837,358.5248560348175,26.288008670245123,285.06795818,,2023-02-19 15:52:24.994999808+00:00,2023-02-19 16:00:00+00:00,2023-02-19,20.401236535997523,15.549659666666669,32.893484349208585,25.07115125,-5.341481666666667,53.94350145833334,18.66417220833334,5.9902622397939,202302191100.0,202302191130.0,-0.143713,66.9483,61.3117,-0.0566,1.3679,2.3937,-0.802833,-0.205112,4.67291,9.11363,217.7,15.8605,0.342546,-51.5763,-0.084,6.31945,98.0581,394.234,393.269,3.56086,3.54823,1.07642,1.23958,0.377654,0.375571,55.1742,100.876,120.723,151.131,0.0,0.0,0.0,0.0,5.39797,38.9137,308.132,465.767,91.7319,283.449,349.353,871.189,31.4238,30.6859,0.919678,0.808752,-11.141,-10.8422,7.711,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-02-19 11:00:00,2023-02-19 11:00:00-05:00,2023-02-19
57,57,0,0,LC08_016032_20230307,-78.00561193839651,40.753644915829305,2023-03-07 15:52:13.450000128,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7640592464042539,0.3594767179067659,6.971472309285819,,679.9888191082912,0.7640592464042539,0.7070937238240779,0.3594767179067659,253.52620118443744,,,,,,,,,,,,0.3874382078647613,-107.46925354003906,,,,,0,-78.00561193839651,40.753644915829305,,2.0287322813059814,50.83862376300801,3.3212024119594235,209.6866825656789,40.55092934292874,-78.27385414717298,0.6627347469329834,364044,277.38424922,543771,40.64625048663101,-77.63216001743544,0.2168543934822082,419.8585222420841,35.14292330685925,286.23008498,,2023-03-07 15:52:13.450000128+00:00,2023-03-07 16:00:00+00:00,2023-03-07,80.34563457074661,54.862271812500005,24.445637886804484,16.692172979166667,-5.946265625,102.37443354166668,36.766254375,3.529426709115576,202303071100.0,202303071130.0,-0.525972,112.92,176.609,-0.736832,3.92948,2.45189,0.101151,0.0567,4.95917,12.9702,308.989,25.4716,0.653371,-211.54,-0.0205,3.58077,97.6338,393.241,392.102,3.79434,3.77999,1.79739,2.35249,0.863784,0.380576,47.7133,87.2351,104.398,130.694,0.0,0.0,0.0,0.0,2.52242,50.5275,542.544,816.857,160.588,228.849,342.574,1510.14,35.7042,36.0608,2.74023,2.68743,-4.22073,-4.09745,5.839,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-03-07 11:00:00,2023-03-07 11:00:00-05:00,2023-03-07
58,58,0,0,LC08_016032_20230408,-78.00561193839651,40.753644915829305,2023-04-08 15:51:51.104999936,0.0629,0.0869075,0.1294775,0.1653375,0.3059725,0.355555,0.2660975,283.48883294,21824.0,0.2020017025,0.2983917167045044,0.2135763387152009,0.2171834944559409,283.48883294,0.2433133639714868,0.9524331336397148,0.970802934101106,-78.0055761347669,40.75358660061096,-0.298391729593277,0.298391729593277,1,1,-0.4053163394189918,-283.48883294,283.48883294,285.96940276289075,-285.96940276289075,285.96940276289075,0.7833047309542052,0.4462054290367244,8.146782123923717,348.78787454233924,843.5393964898497,0.7833047309542052,0.9385234620564276,0.4462054290367244,253.4476256272348,565.7470440204307,38.10249443389431,0.0101688234780189,0.0821483558803815,414.2957879865901,16.083650542686314,5.2568120594860375,88.94473910687195,0.0101688234780189,0.0821483558803815,0.1652123509691169,0.6570463180541992,-182.6383209228516,0.1651556349214677,0.9936445565846764,113.34876159994631,0.2148203022067918,0,-78.00561193839651,40.753644915829305,132.27198665204946,6.052650812096088,47.54334303577557,0.5374852577529573,266.4219584035651,40.76601912767244,-77.3674843911891,0.694137454032898,76732,277.96873064,115151,40.829552839166105,-77.67497400218657,0.3115649223327636,578.0774989384223,45.81980759952021,286.54454282,28.179759624741425,2023-04-08 15:51:51.104999936+00:00,2023-04-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UC1,,,2023-04-08
59,59,0,0,LC08_016032_20230510,-78.00561193839651,40.753644915829305,2023-05-10 15:51:33.484999936,0.0612225,0.07577,0.1184775,0.1455925,0.3350125,0.376235,0.2763,303.13219388,21824.0,0.2061979,0.3941282342048043,0.2886985095646051,0.2897496953411414,303.13219388,0.4264092569800182,0.9542640925698002,0.971407150548034,-78.0055761347669,40.75358660061096,-0.3941282331943512,0.3941282331943512,1,1,-0.4774857218461266,-303.13219388,303.13219388,305.6866021241601,-305.6866021241601,305.6866021241601,0.7808095284947131,0.752138186303425,12.292649940361075,456.8565879540429,923.0063381862705,0.7808095284947131,1.862872725996728,0.752138186303425,309.76982907712147,571.4300064613101,96.67901300755138,0.0152892285909248,0.1086811463296104,382.1790883641234,17.049651416030414,5.532444363270088,67.23028168730569,0.0152892285909248,0.1086811463296104,0.2022954543875875,0.4097400903701782,-119.71961212158205,0.1374727576022638,1.299132985393784,92.57190508963532,0.1949904399697732,0,-78.00561193839651,40.753644915829305,186.93542336483304,16.37983644070982,40.37517839019273,0.6817537788710866,339.6901705337317,39.6232336040415,-78.54239989017567,0.8507974147796631,490871,292.18427582000004,798584,40.80342962105866,-78.20161671216397,0.4307020008563995,639.9851059958352,111.53226166616015,307.13127728,36.84341146576772,2023-05-10 15:51:33.484999936+00:00,2023-05-10 16:00:00+00:00,2023-05-10,67.57455055344617,46.60951925,91.44536783979336,63.0744059375,8.177362875,174.20972500000002,56.34843693750002,7.012443731760484,202305101200.0,202305101230.0,0.210753,174.034,107.79,-1.34824,2.43385,1.19504,0.084,0.0572,1.78994,5.61805,159.457,48.9355,0.423773,-37.6348,-0.115053,18.3606,98.2377,396.662,394.813,5.22422,5.19706,1.39647,0.916812,0.435,0.662032,58.4186,106.808,127.822,160.018,0.0,0.0,0.0,0.0,17.9035,24.9693,661.444,982.626,183.498,303.379,441.063,1977.17,30.6851,29.5796,14.1596,14.7651,39.8565,51.5062,26.19,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-05-10 12:00:00,2023-05-10 12:00:00-04:00,2023-05-10
60,60,1,1,LC08_016032_20230526,-78.00561193839651,40.753644915829305,2023-05-26 15:51:32.512000000,0.0739274999999999,0.0970825,0.1512025,0.206725,0.3672975,0.4753175,0.3567375,307.0150646,21824.0,0.2491353825,0.2797320662517584,0.2135807978462686,0.2242585700020251,307.0150646,0.2598812395836487,0.9525988123958364,0.970857608090626,-78.0055761347669,40.75358660061096,-0.2797320783138275,0.2797320783138275,1,1,-0.4167695274831244,-307.0150646,307.0150646,309.63397277175727,-309.63397277175727,309.63397277175727,0.7870127221814838,0.666635949602903,11.133960774358886,479.8791030058565,947.39489267067,0.7870127221814838,1.9791091482655905,0.666635949602903,311.3146857612638,528.0442006383226,108.07242227469384,0.0105813015889488,0.1809582224770368,327.1735453175705,17.314292736362013,4.897695674000573,40.37762960876895,0.0105813015889488,0.1809582224770368,0.2794089584001168,0.2902845442295074,-84.98426055908203,0.1383407127327074,1.481512552490447,92.79823304605831,0.220963021390713,1,-78.00561193839651,40.753644915829305,187.39767233827376,17.33386530137797,33.683637417729855,1.1792227829678308,361.5499836949208,40.12733582554071,-78.20308308900378,0.918119251728058,609540,292.7619212,729069,40.016668800318506,-77.55718327728897,0.285158634185791,533.52431819101,114.67148916006,313.27687724,42.01569598862908,2023-05-26 15:51:32.512000+00:00,2023-05-26 16:00:00+00:00,2023-05-26,33.067375616322565,22.062830916666663,138.57239763029423,92.45666829166667,9.503546458333334,177.683961875,53.66091620833332,-3.459357829950136,202305261200.0,202305261230.0,0.212403,347.556,92.8334,-1.74485,2.09701,3.22797,0.600209,0.127917,2.1605,9.57795,98.1017,38.6418,0.424904,-19.051,-0.227285,18.7765,98.6288,390.295,388.511,5.31047,5.28242,1.58133,1.47101,0.468637,1.12407,55.1568,100.844,120.685,151.083,0.0,0.0,0.0,0.0,18.334,24.8005,639.328,1014.06,196.269,302.188,480.647,2071.84,18.1333,16.5002,17.5077,18.4216,49.6815,51.0856,33.94,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-05-26 12:00:00,2023-05-26 12:00:00-04:00,2023-05-26
61,61,0,0,LC08_016032_20230611,-78.00561193839651,40.753644915829305,2023-06-11 15:51:40.056000000,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7741802540304571,1.028339567732912,16.035611068011097,,936.5197683317858,0.7741802540304571,3.2935582129968592,1.028339567732912,282.23601143268127,,,,,,,,,,,,0.1987140625715255,-56.68233108520508,,,,,0,-78.00561193839651,40.753644915829305,,25.655339056483065,31.22275366729316,1.245502336330592,233.83263137281472,40.72085856128062,-78.27471665474397,0.8645563721656799,107462,285.24569522,189604,40.82586517007344,-77.65917401751376,0.2847160696983337,467.2250088167692,107.1475853470615,311.76953042,,2023-06-11 15:51:40.056000+00:00,2023-06-11 16:00:00+00:00,2023-06-11,39.64144317422955,29.07252777083333,71.64576352312116,52.54408727083333,15.202789166666667,151.77614937500002,54.95674516666669,25.286153510982643,202306111200.0,202306111230.0,-0.172112,174.979,43.4159,0.425259,0.987912,0.869999,-0.0431,0.0426,2.84948,8.81762,207.001,38.4989,0.390666,-29.1293,-0.148648,26.756,97.1736,385.551,381.811,10.3809,10.2742,1.55793,1.74903,0.410949,0.824723,57.2863,104.738,125.344,156.916,1.0,0.0,1.0,0.0,25.8804,30.0071,485.161,786.69,162.614,375.079,513.994,1587.65,16.045,13.9055,21.3805,22.0158,57.4688,54.0835,37.46,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-06-11 12:00:00,2023-06-11 12:00:00-04:00,2023-06-11
62,62,0,0,LC08_016032_20230713,-78.00561193839651,40.753644915829305,2023-07-13 15:51:56.211000064,0.064495,0.0677674999999999,0.1104749999999999,0.101015,0.4943475,0.371285,0.20403,303.73718342,21824.0,0.237737925,0.6606605219509122,0.6176000690876116,0.538633329149026,303.73718342,1.4949641316708249,0.9649496413167082,0.9749333816345136,-78.0055761347669,40.75358660061096,-0.6606605052947998,0.6606605052947998,1,1,-0.634686209590417,-303.73718342,303.73718342,306.56161412965946,-306.56161412965946,306.56161412965946,0.7473268935463078,1.9512111491757047,28.541965805542105,465.6713867249495,888.8114192778537,0.7473268935463078,3.7898093757004383,1.9512111491757047,338.67842444558926,538.6434742079615,81.370647958377,0.0619219418118133,0.5256513725318772,164.89547090668194,11.20362537901047,1.5987087412797862,13.90020927110944,0.0619219418118133,0.5256513725318772,0.6294019707574602,0.1800112128257751,-53.585819244384766,0.4345616956381418,3.7243049309924654,292.37735534290255,0.6393936804443302,0,-78.00561193839651,40.753644915829305,163.28938049380864,28.04483535444637,51.48573333757926,2.8108269398257595,293.78526078987403,39.99563718035751,-78.84544285313989,0.9544166922569276,274557,297.68045198,390429,40.212430516813406,-76.9398961845161,0.101130299270153,503.40338895896144,125.7115726536084,326.27902532,105.62128784294632,2023-07-13 15:51:56.211000064+00:00,2023-07-13 16:00:00+00:00,2023-07-13,153.25012056171676,114.8024571875,16.01574074978199,11.997683166666668,16.461774458333334,191.37817929166667,48.11626447916667,5.650543521834585,202307131200.0,202307131230.0,-0.188963,78.5931,438.473,-17.6664,9.99826,2.6793,-2.33355,-0.0791,5.49514,9.94711,243.876,15.4488,0.411919,-76.1614,-0.0569,30.3584,97.1194,369.962,361.744,23.4033,22.8681,1.35278,1.5084,0.521346,0.454664,49.4066,90.3311,108.103,135.332,0.0,0.0,0.0,0.0,28.0392,58.8064,672.534,906.719,160.638,414.394,487.941,1872.76,25.6994,28.0724,24.2608,25.3818,39.3136,45.2903,31.23,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-07-13 12:00:00,2023-07-13 12:00:00-04:00,2023-07-13
63,63,1,1,LC08_016032_20230729,-78.00561193839651,40.753644915829305,2023-07-29 15:52:03.211000064,0.054045,0.0517349999999999,0.088695,0.0538525,0.719325,0.308365,0.1421825,304.2806486,21824.0,0.2767576200000001,0.8606982225944234,1.005593324579046,0.7840295245556883,304.2806486,7.011123666922817,0.98,0.98,-78.0055761347669,40.75358660061096,-0.8606982231140137,0.8606982231140137,1,1,-0.7804633548674539,-304.2806486,304.2806486,307.11959663924785,-307.11959663924785,307.11959663924785,0.73427748538586,2.455138164789619,35.370965794078,476.328390958906,856.1124571023684,0.73427748538586,3.310044180379602,2.455138164789619,356.1878739145857,491.9125364997526,45.1653834484769,0.2459187524989141,0.4241395547454687,408.97297644273607,11.122712263314694,3.9090955810453054,17.227028227121657,0.2459187524989141,0.4241395547454687,0.5998904977165279,0.6448374390602112,-194.1331329345703,0.0561744714007421,0.2781042648696719,37.77417660853962,0.0845538160692074,1,-78.00561193839651,40.753644915829305,92.15506430522932,25.73960992834656,74.17236843370651,1.8809069990260336,153.813003989793,40.32063547939653,-79.00539105993316,0.9212074279785156,182365,301.05745574,325539,40.91498865103849,-77.68447264408206,0.4655433297157287,611.6651388240164,103.34210124297356,310.56638738000004,7.8870369517038945,2023-07-29 15:52:03.211000064+00:00,2023-07-29 16:00:00+00:00,2023-07-29,138.4396582475287,94.82706133333332,-8.675750511491165,-5.942631875,6.3916536875,123.63915166666668,28.363068520833348,-12.516409756870866,202307291200.0,202307291230.0,-0.138286,35.819,377.735,-33.0189,8.5991,3.38166,3.98554,-0.387578,5.29463,9.1544,227.268,11.217,0.351623,-104.005,-0.0416,29.0084,97.119,379.34,369.6,27.0531,26.3405,1.15313,1.07244,0.43831,0.502291,50.0119,91.4376,109.427,136.99,0.0,0.0,0.0,0.0,26.3461,74.8009,750.439,986.199,176.213,414.389,473.936,1864.09,33.0604,34.1244,24.9897,26.1612,34.8634,36.9956,28.21,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-07-29 12:00:00,2023-07-29 12:00:00-04:00,2023-07-29
64,64,0,0,LC08_016032_20230830,-78.00561193839651,40.753644915829305,2023-08-30 15:52:13.862999808,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7431803238612513,1.624011216025629,24.10789446088781,,806.1888332893895,0.7431803238612513,2.3298207469263463,1.624011216025629,322.5729919265437,,,,,,,,,,,,0.2060424089431762,-60.56645584106445,,,,,0,-78.00561193839651,40.753644915829305,,19.94145658333101,69.7054148121967,2.7318687297874904,181.0039233655,40.96148950645242,-78.07273842582697,0.9175516366958618,204147,293.95139215999995,325033,39.46796768395815,-77.96968576382551,0.5018879175186157,457.539221847553,89.58946950306417,313.6289333,,2023-08-30 15:52:13.862999808+00:00,2023-08-30 16:00:00+00:00,2023-08-30,144.16351674165634,99.84134729166668,-0.4501452224938706,-0.3117508958333333,0.4209252083333331,135.02821583333335,35.077694229166674,-9.106080894162448,202308301200.0,202308301230.0,-0.209442,-16.7027,252.506,-20.7137,5.72009,-1.72466,-2.06652,0.168469,4.15995,9.6105,266.991,22.3095,0.428127,401.944,0.0108,23.0709,97.1615,378.438,372.706,16.3761,16.1123,1.47615,1.46793,0.508146,0.382806,52.0119,95.0944,113.804,142.469,1.0,1.0,0.0,0.0,21.277,62.0889,319.646,439.062,88.1102,-9999.0,-9999.0,803.332,33.1789,34.5654,22.3188,23.0549,20.0263,22.7361,21.05,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-08-30 12:00:00,2023-08-30 12:00:00-04:00,2023-08-30
65,65,0,0,LC08_016032_20230915,-78.00561193839651,40.753644915829305,2023-09-15 15:52:17.540999936,0.0264625,0.0298724999999999,0.0527524999999999,0.0345199999999999,0.5059525,0.20601,0.095735,292.30732454,21824.0,0.1890752725,0.8722599207175203,0.7915100699029485,0.6796419415217606,292.30732454,4.442151344182857,0.98,0.98,-78.0055761347669,40.75358660061096,-0.8722599148750305,0.8722599148750305,1,1,-0.8111615253130007,-292.30732454,292.30732454,294.73196892740293,-294.73196892740293,294.73196892740293,0.7518309796629159,1.0625112530014726,16.49869090115511,405.6653614559117,768.1374669401434,0.7518309796629159,2.017159790719372,1.0625112530014726,307.7845501468326,518.8651637489603,25.19239094345449,0.136775786511107,0.334663012808484,98.41819388431068,15.817857874287732,1.2878885669860267,21.8328999686032,0.136775786511107,0.334663012808484,0.4345890513070761,0.3261235952377319,-94.83116149902344,0.5807715779702846,3.5386541143853703,395.2545789211952,0.800640830716656,0,-78.00561193839651,40.753644915829305,125.33163172584554,17.635517739274416,52.67362842992986,1.6140399080677033,253.5961677587647,39.73488669742383,-78.65380874653427,0.9058469533920288,640378,290.78288762,716110,40.016746291375725,-77.55367138524682,0.5167848467826843,462.2081790973808,73.29624411641986,304.32508286,100.3562306839691,2023-09-15 15:52:17.540999936+00:00,2023-09-15 16:00:00+00:00,2023-09-15,113.95183216384284,79.43949770833333,35.249316655249395,24.573435604166665,-10.824827854166664,139.433634375,46.24552891666667,1.0573134100744213,202309151200.0,202309151230.0,-0.0806,97.0416,274.273,-17.8246,6.19469,2.29236,1.5055,-0.038,2.493,6.40546,65.8372,30.8461,0.262582,-16.0664,-0.269506,19.3101,98.157,375.36,371.016,12.4413,12.2884,1.21972,1.07191,0.345414,0.565463,47.9045,87.5846,104.816,131.218,1.0,0.0,0.0,0.0,18.1901,57.9379,570.543,840.985,163.071,-9999.0,-9999.0,1580.28,30.1176,29.72,18.7919,19.1596,14.2881,20.5117,21.05,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-09-15 12:00:00,2023-09-15 12:00:00-04:00,2023-09-15
66,66,0,0,LC08_016032_20231001,-78.00561193839651,40.753644915829305,2023-10-01 15:52:21.509999872,0.0234099999999999,0.0285799999999999,0.0676574999999999,0.0592699999999999,0.416715,0.2015275,0.0981825,297.24294542,21824.0,0.1696591724999999,0.75095853860941,0.5735693860980691,0.5493603897600885,297.24294542,1.5757383234048636,0.9657573832340486,0.975199936467236,-78.0055761347669,40.75358660061096,-0.7509585618972778,0.7509585618972778,1,1,-0.7206385581344936,-297.24294542,297.24294542,299.4701822100706,-299.4701822100706,299.4701822100706,0.7270838773394427,1.524298508080598,22.756631162205675,427.46181010017614,685.4230154072596,0.7270838773394427,2.5070161407844407,1.524298508080598,325.34118017878137,455.8735505283701,41.75365538127274,0.065769793621994,0.2493586722513942,235.46040233436867,16.42681476412842,3.234326151631961,29.301824620210898,0.065769793621994,0.2493586722513942,0.3683167185376995,0.603243350982666,-177.4190673828125,0.2637193969440057,1.481047306317692,178.65949281272873,0.4314197286978159,0,-78.00561193839651,40.753644915829305,96.9040013595712,21.13053389272516,60.80130411939222,1.323452555698423,207.1333772262724,39.86651585910009,-78.0755352513765,0.8904412388801575,517994,294.10862108000003,792963,39.85018931694293,-77.84726374828502,0.2816195785999298,444.677986232685,62.10891736579255,302.75279366,42.00250160716975,2023-10-01 15:52:21.509999872+00:00,2023-10-01 16:00:00+00:00,2023-10-01,76.72262207986678,52.02716047916667,44.96394750884475,30.49096145833333,0.0871221458333334,123.69435791666666,41.08911383333333,1.9206661821217992,202310011200.0,202310011230.0,-0.128959,127.894,147.477,-1.15056,3.34413,2.34274,-0.95291,-0.142569,2.62632,6.31698,73.0361,32.6092,0.33399,-25.1885,-0.171904,23.681,98.6256,386.395,380.798,15.9479,15.6976,1.0741,1.45124,0.379964,0.628412,53.8057,98.3739,117.728,147.382,1.0,0.0,0.0,0.0,22.2942,57.7042,555.277,784.683,143.231,-9999.0,-9999.0,1380.75,30.5368,30.2454,17.5628,17.8313,22.4346,27.8829,23.44,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-10-01 12:00:00,2023-10-01 12:00:00-04:00,2023-10-01
67,67,0,0,LC08_016032_20231102,-78.00561193839651,40.753644915829305,2023-11-02 15:52:26.599000064,0.04607,0.0647424999999999,0.1027474999999999,0.1460325,0.253035,0.2485525,0.168885,282.04984652,21824.0,0.159452905,0.2681313311657802,0.1627502321418114,0.1785224691138318,282.04984652,0.1569438245705726,0.9515694382457056,0.9705179146210828,-78.0055761347669,40.75358660061096,-0.2681313455104828,0.2681313455104828,1,1,-0.422413974830128,-282.04984652,282.04984652,284.0961867006372,-284.0961867006372,284.0961867006372,0.740056871554383,0.4031537997644284,7.563365147461774,341.44991984183974,559.7141960790424,0.740056871554383,0.8171748375474136,0.4031537997644284,262.19668311471804,378.5145721640192,20.52887210187224,0.0081829404595353,0.182673695948596,156.61632662276557,20.85364660546393,2.584123351115608,39.99844665044212,0.0081829404595353,0.182673695948596,0.261592502649182,0.5092163681983948,-142.08230590820312,0.2928824400565003,0.9653321082578508,201.3693734393814,0.5625067520977047,0,-78.00561193839651,40.753644915829305,49.16294095401236,4.068228622446132,49.3350726479065,1.2214749314088624,146.8743496709205,41.05071117834049,-77.72710639399011,0.8775523900985718,483017,279.0214808,751835,39.84993073033112,-77.85777132450593,0.4256914258003235,353.0145488731646,26.82338694973765,287.90149676,27.37681859019265,2023-11-02 15:52:26.599000064+00:00,2023-11-02 16:00:00+00:00,2023-11-02,36.13860939687115,24.86403610416667,34.503840500216825,23.739284666666663,-21.955225625,37.79823979166667,11.150144645833333,-10.888984480421309,202311021200.0,202311021230.0,0.115561,99.2283,92.4684,-1.81177,2.06271,1.23963,-0.0289,-0.0282,2.98671,7.07923,232.084,29.5838,0.305684,-24.8976,-0.173913,6.20922,98.9802,379.643,378.611,4.1538,4.13661,1.2322,1.58696,0.35179,0.567212,53.3123,97.4719,116.649,146.031,1.0,0.0,0.0,0.0,5.24352,46.2878,310.311,566.575,115.476,223.819,364.607,915.053,33.6617,33.7313,7.52265,6.9573,-5.19195,-4.89684,9.84,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-11-02 12:00:00,2023-11-02 12:00:00-04:00,2023-11-02
68,68,1,1,LC08_016032_20231118,-78.00561193839651,40.753644915829305,2023-11-18 15:52:27.497999872,0.0498099999999999,0.0649624999999999,0.1039025,0.1425125,0.2416225,0.228395,0.1491124999999999,282.15580514,21824.0,0.1532816025,0.2580082523071317,0.1539473571800808,0.1681473983045576,282.15580514,0.1348762210138732,0.9513487622101386,0.9704450915293458,-78.0055761347669,40.75358660061096,-0.2580082416534424,0.2580082416534424,1,1,-0.3985818681716229,-282.15580514,282.15580514,284.2659574593954,-284.2659574593954,284.2659574593954,0.717944099722654,0.4726040408980607,8.504524643202638,341.8839997987394,480.1695787295352,0.717944099722654,0.880332003983933,0.4726040408980607,259.53084938484807,311.5887687490038,17.01620388416364,0.007719454164477,0.3369068658187444,156.7984319751881,15.71979616888487,1.955919778471113,21.687489401803944,0.007719454164477,0.3369068658187444,0.4210031174448203,0.2982950806617737,-82.83921813964844,0.2004185599872039,0.4635666388265926,137.7741328896521,0.4677086372686047,1,-78.00561193839651,40.753644915829305,28.389339663627144,5.131196514156885,53.684750612189056,2.2657782857797333,119.86258381044156,41.1567597546464,-77.7443705397549,0.7508373260498047,477061,277.70896112,750028,40.16089238934197,-77.54885284377833,0.3906162679195404,276.9032714450272,20.478478241257832,286.96495928,13.146749877122168,2023-11-18 15:52:27.497999872+00:00,2023-11-18 16:00:00+00:00,2023-11-18,36.19793437303434,27.759585458333333,19.03890831364988,14.600617729166666,-5.97584475,45.47703666666666,9.092678229166664,-3.783961270017557,202311181100.0,202311181130.0,-0.149149,66.0873,89.2725,0.63434,1.99116,1.2102,-1.84324,-0.032,3.88307,9.79619,324.518,31.4842,0.35007,-55.512,-0.078,6.21241,97.396,381.316,379.9,5.18394,5.15721,1.57068,2.23505,0.644411,0.327884,36.6125,66.9393,80.1092,100.287,1.0,1.0,1.0,1.0,5.10365,57.3401,406.626,668.751,120.143,216.278,358.26,826.524,30.7086,33.5835,7.70071,7.21255,-6.42805,-12.3863,8.33,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2023-11-18 11:00:00,2023-11-18 11:00:00-05:00,2023-11-18
