,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,USTAR,TA_1_1_1,WD,WS,FC,SC,H_inst_af,LE_inst_af,G_inst_af,TS_PI_1,P_RAIN_1_1_1,RH_1_1_1,CO2,VPD_PI,Rn_inst_af,PPFD_IN_1_1_1,SW_IN_1_1_1,TAU,SH,SLE,WS_MAX,MO_LENGTH,ZL,T_SONIC,PA,CO2_MIXING_RATIO,H2O_MIXING_RATIO,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,FETCH_MAX,FETCH_70,FETCH_80,FETCH_90,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,FC_SSITC_TEST,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_5_1_1,TS_6_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
49,49,1,1,LC08_017039_20161020,-82.21889028397389,29.73805374431367,2016-10-20 16:01:32.624999936,-0.0064,-0.00409,0.0060574999999999,0.0012174999999999,0.0562449999999999,0.0197799999999999,0.0072949999999999,299.62872338,21824.0,0.0180304974999999,0.9576245377420064,0.1257225433526012,0.1480660134089737,299.62872338,0.0933827899289725,0.9509338278992896,0.9703081632067656,-82.21877307200812,29.737945284912808,-0.9576245546340942,0.9576245546340942,1,1,-0.8055455238553831,-299.62872338,299.62872338,301.1738744478972,-301.1738744478972,301.1738744478972,0.7146147747799028,1.996782143279119,30.253531570164554,434.5773941815178,703.8554607142526,0.7146147747799028,3.35272045894627,1.996782143279119,352.5999497140973,591.8864223066887,11.472967788181345,0.0068956189443208,0.3439412320255304,35.37611367587385,18.044275818834084,0.542996231486697,21.243931815934868,0.0068956189443208,0.3439412320255304,0.3922801646175899,0.3755086660385132,-112.55040740966795,0.8058590899938655,3.176659331245272,545.0373408426335,0.9390501488198256,1,-82.21889028397389,29.73805374431367,95.33179348444132,25.956069838337783,59.557072166603774,2.3387739557579112,162.3024674210607,29.96222435176366,-83.15874861789308,0.899114727973938,187970,299.72784596,318560,30.91255411849506,-83.14903722372915,0.3555045127868652,390.3320100594499,78.82286097849703,312.2959055,90.0900586341159,2016-10-20 16:01:32.624999936+00:00,2016-10-20 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-10-20
50,50,0,0,LC08_017039_20161105,-82.21889028397389,29.73805374431367,2016-11-05 16:01:32.380000000,0.012685,0.0163425,0.0410649999999999,0.0305324999999999,0.2499,0.11812,0.04816,299.10918434,21824.0,0.0998981625,0.7822470648016904,0.4184721595618554,0.421626790273342,299.10918434,0.8656526939707169,0.9586565269397072,0.9728566538901032,-82.21877307200812,29.737945284912808,-0.7822470664978027,0.7822470664978027,1,1,-0.7177323733095046,-299.10918434,299.10918434,300.81753870534965,-300.81753870534965,300.81753870534965,0.7211251241038753,1.3132069954317154,20.61549741091596,435.0759593412781,654.1594298810867,0.7211251241038753,2.775482360236135,1.3132069954317154,326.771146739957,466.995438150473,37.12853909278327,0.0320820871067158,0.4866063122593101,182.97589404191976,11.857368333865304,1.833700249590592,15.015555486557922,0.0320820871067158,0.4866063122593101,0.5878594148976307,0.2797361314296722,-82.31583404541016,0.3649119483182716,1.7741860918991876,246.89100501577,0.5743429083676347,0,-82.21889028397389,29.73805374431367,87.08309374252107,22.79911456691228,47.31455022902719,2.813797791546212,182.2344977705842,30.73021072470837,-83.17849781942301,0.8653875589370728,420515,294.26243198,728179,30.168085995319046,-83.13145310625978,0.3005280196666717,373.36541642306514,64.46783750158565,305.59316828,50.31591756626096,2016-11-05 16:01:32.380000+00:00,2016-11-05 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-11-05
51,51,1,1,LC08_017039_20161121,-82.21889028397389,29.73805374431367,2016-11-21 16:01:32.509999872,0.0104299999999999,0.0131249999999999,0.0385899999999999,0.030945,0.25056,0.1095125,0.0478025,290.68718306,21824.0,0.0981961599999999,0.7801460009591303,0.4104055748555923,0.4215232148226819,290.68718306,0.8652286679707458,0.9586522866797074,0.9728552546043034,-82.21877307200812,29.737945284912808,-0.7801460027694702,0.7801460027694702,1,1,-0.7330797164101678,-290.68718306,290.68718306,292.6279535176831,-292.6279535176831,292.6279535176831,0.751621824685353,0.33239464112652,6.786581885864193,388.103629990818,627.3763497611369,0.751621824685353,1.667705681943519,0.33239464112652,292.3786462345657,457.9562291380421,25.719983792901512,0.032063417749442,0.1758864894092098,114.75399621242934,22.11195949362666,2.0762384601072625,41.54192915204325,0.032063417749442,0.1758864894092098,0.2601163558705165,0.373393714427948,-107.18920135498048,0.4655520380396786,2.187744714275218,317.4822491327112,0.7345109359794705,1,-82.21889028397389,29.73805374431367,84.63273023263717,14.653798419695972,19.93125314169059,1.0171302198425671,182.4063150499038,30.90842469541693,-81.80390411575178,0.877373993396759,434205,287.06749988,768310,29.794347501536286,-82.86126690298705,0.3823451101779938,361.6107375491262,49.36496150192654,298.72978412,62.04444009684518,2016-11-21 16:01:32.509999872+00:00,2016-11-21 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-11-21
52,52,0,0,LC08_017039_20161207,-82.21889028397389,29.73805374431367,2016-12-07 16:01:30.601999872,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.692978733780054,1.5439507837200068,23.86885809929112,,540.6909228700366,0.692978733780054,2.3413683898761968,1.5439507837200068,309.0055066824485,,,,,,,,,,,,0.569603681564331,-164.86001586914062,,,,,0,-82.21889028397389,29.73805374431367,,20.0213155014742,65.94224088767362,0.8568841495601017,152.6131941409681,30.47263973075596,-82.158759576836,0.8798874020576477,94809,289.4293517,229281,29.728092014893463,-82.69567305922502,0.3969264030456543,330.09474917573533,39.598827180566936,296.99001194,,2016-12-07 16:01:30.601999872+00:00,2016-12-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-12-07
53,53,0,0,LC08_017039_20170108,-82.21889028397389,29.73805374431367,2017-01-08 16:01:23.308000000,0.0131524999999999,0.0156824999999999,0.036335,0.0282774999999999,0.2298525,0.1043974999999999,0.0470325,280.66554842,21824.0,0.091638015,0.7809049703637704,0.3931180212165743,0.3988267183728385,280.66554842,0.7760483268579615,0.9577604832685797,0.9725609594786312,-82.21877307200812,29.737945284912808,-0.7809049487113953,0.7809049487113953,1,1,-0.7269969476402911,-280.66554842,280.66554842,283.0420156744262,-283.0420156744262,283.0420156744262,0.7402007857697281,0.3131888447748082,6.515790705294982,336.97400447122527,566.0579148194113,0.7402007857697281,0.8335891507240687,0.3131888447748082,253.27856797368864,419.79169032314985,11.81884890811525,0.0282236826627875,0.3814672198626032,275.2484056995006,13.23557571151869,2.8684210937043133,19.154107355464813,0.0282236826627875,0.3814672198626032,0.4975510830052672,0.4467956125736236,-123.59351348876952,0.1928476347607782,0.9160452920158276,132.724435715534,0.3253266449187783,0,-82.21889028397389,29.73805374431367,80.7463020206239,4.351277320256118,37.571127755533695,2.238179431413542,172.2027426788058,30.78622677627373,-83.01112399920332,0.8803384304046631,436570,276.62203076000003,681973,29.61856090149832,-82.38402239024452,0.3068094253540039,383.5883165094441,20.88276101170632,285.40292414,25.97904448156887,2017-01-08 16:01:23.308000+00:00,2017-01-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-01-08
54,54,1,1,LC08_017039_20170124,-82.21889028397389,29.73805374431367,2017-01-24 16:01:18.124000000,0.0107325,0.0140599999999999,0.0359224999999999,0.0296799999999999,0.2321625,0.1132524999999999,0.0498649999999999,292.86787982,21824.0,0.093054705,0.773298834222863,0.3879591965772335,0.3986700006891188,292.86787982,0.7754570263635345,0.9577545702636352,0.9725590081869996,-82.21877307200812,29.737945284912808,-0.7732988595962524,0.7732988595962524,1,1,-0.7320066396851744,-292.86787982,292.86787982,295.23929610426444,-295.23929610426444,295.23929610426444,0.7117116896190228,1.0914437312484615,17.4887571802401,399.50688179189126,575.8157928647369,0.7117116896190228,1.8695577058972368,1.0914437312484615,307.04319103184923,416.7985618125604,26.843413902944903,0.028198835502532,0.3441939427256364,225.18493215508624,14.43272454417515,2.679648269669173,21.228334304718672,0.028198835502532,0.3441939427256364,0.4527650628965242,0.4636725783348083,-134.2147216796875,0.2422253146392154,1.339849188990942,164.7702157545292,0.4225363266462633,1,-82.21889028397389,29.73805374431367,89.87518663627893,16.436098675069047,58.37978297250024,2.019686862836025,186.90292059400863,30.73021072470837,-83.17849781942301,0.8505955338478088,469096,289.46011388,803585,29.761461551192937,-82.64690622704141,0.3817603886127472,356.46289342120286,47.01945601839342,297.04128224,37.99812299978312,2017-01-24 16:01:18.124000+00:00,2017-01-24 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-01-24
55,55,0,0,LC08_017039_20170209,-82.21889028397389,29.73805374431367,2017-02-09 16:01:09.612000000,0.0141425,0.0174975,0.0394974999999999,0.0322099999999999,0.23263,0.127305,0.0574275,298.28885954,21824.0,0.096826605,0.7567587977646882,0.3870131801140648,0.3930626013283824,298.28885954,0.754506812304944,0.9575450681230494,0.9724898724806064,-82.21877307200812,29.737945284912808,-0.7567588090896606,0.7567588090896606,1,1,-0.7097132777833921,-298.28885954,298.28885954,300.5920753700294,-300.5920753700294,300.5920753700294,0.7168958682342589,1.2948768880039103,20.35705296323788,429.823758447183,631.0237017034008,0.7168958682342589,2.2283704856719555,1.2948768880039103,323.23951670967097,449.6164655935682,37.81567534814606,0.0273240454009961,0.5569102176848794,275.64773677814827,10.385208863243562,2.411879552585418,13.120003637594214,0.0273240454009961,0.5569102176848794,0.6708673424502595,0.3328717350959778,-97.64672088623048,0.2011941258575844,1.1761894163064466,136.15305346727388,0.3306284414513394,0,-82.21889028397389,29.73805374431367,100.30853888186007,19.22458357993665,58.108689570686266,3.27949368402715,198.00872244912983,30.472777613504835,-82.14313567521378,0.8255501985549927,362308,293.34640262,580118,29.59440783320252,-82.64976029610601,0.400302529335022,390.7348755883811,56.36840478322462,301.94955896,33.35673184645083,2017-02-09 16:01:09.612000+00:00,2017-02-09 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-02-09
56,56,1,1,LC08_017039_20170225,-82.21889028397389,29.73805374431367,2017-02-25 16:01:04.868000000,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7152701571716025,1.820733042323944,27.77133593438969,,690.9068779851686,0.7152701571716025,2.5950551341830392,1.820733042323944,335.82167171911334,,,,,,,,,,,,0.4518779516220093,-133.80784606933594,,,,,1,-82.21889028397389,29.73805374431367,,21.69423059131112,70.16163234224067,1.745383150373886,160.376120836222,30.876547307660168,-81.45747793716323,0.845443844795227,205213,296.11499882,338503,29.60382790403851,-82.49441109186013,0.4000515341758728,436.8973437592121,69.78040430377924,305.83926572,,2017-02-25 16:01:04.868000+00:00,2017-02-25 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-02-25
57,57,0,0,LC08_017039_20170329,-82.21889028397389,29.73805374431367,2017-03-29 16:00:47.579000064,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7457497235239167,1.4438603698207728,22.457638233835304,,840.971638743554,0.7457497235239167,3.796866923106939,1.4438603698207728,313.9663185382627,,,,,,,,,,,,0.1884135454893112,-55.02571487426758,,,,,0,-82.21889028397389,29.73805374431367,,28.0768033857823,38.02767911178925,0.9090887144692522,244.6279944801497,29.49427652335606,-81.79125555825411,0.8707870244979858,142324,292.04755502,249131,30.168085995319046,-83.13145310625978,0.3165140748023987,384.22471159504704,95.64434814050016,317.30672282,,2017-03-29 16:00:47.579000064+00:00,2017-03-29 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-03-29
58,58,0,0,LC08_017039_20170414,-82.21889028397389,29.73805374431367,2017-04-14 16:00:39.737999872,0.0159024999999999,0.0236025,0.0529175,0.0469775,0.251825,0.15453,0.07566,304.86854804,21824.0,0.11143455,0.6855615331197028,0.3774818328316459,0.3846648577088829,304.86854804,0.7238599300846905,0.9572385993008468,0.9723887377692796,-82.21877307200812,29.737945284912808,-0.6855615377426147,0.6855615377426147,1,1,-0.6527067934403635,-304.86854804,304.86854804,306.1850407863984,-306.1850407863984,306.1850407863984,0.7565092950582508,1.298877443204144,20.41345859442156,468.8714091493155,895.8966080270168,0.7565092950582508,3.216170475101162,1.298877443204144,329.0245639563764,642.146376252858,76.86634966797064,0.0260644359878086,0.5137912150998487,222.5327105834469,11.229110819443092,2.154398978680433,14.221076318751471,0.0260644359878086,0.5137912150998487,0.6196635605851094,0.2078734785318374,-61.493350982666016,0.5092398529968376,3.4197042472459844,342.7473160014404,0.6063319061034796,0,-82.21889028397389,29.73805374431367,158.16797792006165,25.25477538551916,40.38583940931454,3.041624760586841,253.2911370166581,30.90169993409278,-83.0508809250646,0.8583053350448608,250214,295.8210491,445733,30.114719415203613,-82.81027309916004,0.2369035482406616,454.4115973793362,104.3622719900219,313.47170438,96.98281245189612,2017-04-14 16:00:39.737999872+00:00,2017-04-14 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-04-14
59,59,0,0,LC08_017039_20170516,-82.21889028397389,29.73805374431367,2017-05-16 16:00:38.884999936,0.0169749999999999,0.0223649999999999,0.052945,0.046015,0.255675,0.1680875,0.0801425,311.16795890000003,21824.0,0.11399667,0.6949517716861678,0.3842664462410031,0.3922838004715039,311.16795890000003,0.7516284118063853,0.9575162841180638,0.972480373758961,-82.21877307200812,29.737945284912808,-0.6949517726898193,0.6949517726898193,1,1,-0.6568919707083143,-311.16795890000003,311.16795890000003,312.0598304983864,-312.0598304983864,312.0598304983864,0.7452742842124367,1.99666050458382,30.25181653136587,508.9893695233688,921.855105772631,0.7452742842124367,3.998131648093516,1.99666050458382,366.4635989050436,658.6721874567744,91.80580156487098,0.0272047131980797,0.2753993109961224,157.058659367586,17.172939487051234,2.378898440659384,26.531163260397115,0.0272047131980797,0.2753993109961224,0.3711056779474491,0.2792962193489074,-84.77823638916016,0.6123809977905228,5.270045013188323,409.8077265243175,0.7229353101957686,0,-82.21889028397389,29.73805374431367,203.26475544448124,28.96737530348195,49.93983891290612,1.6225497753175342,324.517708020809,30.916534228661927,-82.43154898290817,0.8901403546333313,406347,303.54235628000004,776404,30.24892682638962,-82.77375999639317,0.3822088241577148,527.1811404325335,131.5963884730307,323.77019864,149.45847657402084,2017-05-16 16:00:38.884999936+00:00,2017-05-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-05-16
60,60,0,0,LC08_017039_20170601,-82.21889028397389,29.73805374431367,2017-06-01 16:00:48.510999808,0.0134825,0.0255549999999999,0.0618274999999999,0.0544299999999999,0.2615875,0.1652,0.0788774999999999,304.5540902,21824.0,0.117990825,0.6555254060297295,0.3708499074475209,0.3807960613589782,304.5540902,0.7100236067047498,0.9571002360670474,0.9723430779021256,-82.21877307200812,29.737945284912808,-0.6555253863334656,0.6555253863334656,1,1,-0.6176584264799099,-304.5540902,304.5540902,305.35512881326304,-305.35512881326304,305.35512881326304,0.7438430192621179,2.1037277407397523,31.761405758909827,466.8724297506886,922.2999896467858,0.7438430192621179,4.606064054550985,2.1037277407397523,329.0143569757453,661.5043419511153,81.53997172226357,0.0255038429267491,0.1239991356741672,178.73338834263492,21.555635618350472,3.295777216997237,58.92512106728498,0.0255038429267491,0.1239991356741672,0.2100281390307914,0.3319962620735168,-98.08097839355467,0.5956507885984226,4.443164678606465,401.2309818862168,0.6918200539248516,0,-82.21889028397389,29.73805374431367,180.25642806546352,31.438858257578715,45.67300228187624,0.7358544481171566,262.5763108793841,29.715982047226536,-82.41295793335104,0.8354301452636719,101859,295.4279768,162456,29.38444920684768,-82.24050280204452,0.3637814521789551,509.153446595399,110.08389605998796,313.07863208000003,126.00815028527934,2017-06-01 16:00:48.510999808+00:00,2017-06-01 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-06-01
61,61,1,1,LC08_017039_20170617,-82.21889028397389,29.73805374431367,2017-06-17 16:00:55.148999936,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7284609772390709,2.902554841933048,43.02442916296315,,899.4464488803802,0.7284609772390709,3.987989216179383,2.902554841933048,350.93068679391905,,,,,,,,,,,,0.1799036413431167,-53.92950820922852,,,,,1,-82.21889028397389,29.73805374431367,,28.92344030412666,72.78241450998168,1.3675513043617955,248.11687034972329,29.697468233670968,-82.98999762249312,0.8994508385658264,200785,299.7688622,382374,30.11948832578916,-81.62398214079543,0.0397278629243373,219.29598830727448,71.94626508316944,314.32620938,,2017-06-17 16:00:55.148999936+00:00,2017-06-17 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-06-17
62,62,0,0,LC08_017039_20170703,-82.21889028397389,29.73805374431367,2017-07-03 16:00:59.155000064,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7305070142061817,2.747450925283944,40.83754912262702,,895.4452175857099,0.7305070142061817,4.491430434016077,2.747450925283944,373.56480213188826,,,,,,,,,,,,0.4228436946868896,-128.77732849121094,,,,,0,-82.21889028397389,29.73805374431367,,30.99545701984976,61.17095579341459,1.26321011414661,267.3141487521021,30.16925082383822,-82.29663497456059,0.9688193798065186,206374,304.55067218,385081,29.912086090656853,-82.0189033690007,0.3447332084178924,517.8936743112635,124.0466439243567,318.021089,,2017-07-03 16:00:59.155000064+00:00,2017-07-03 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-07-03
63,63,1,1,LC08_017039_20170719,-82.21889028397389,29.73805374431367,2017-07-19 16:01:03.844999936,0.0104025,0.01593,0.048215,0.0332,0.259195,0.1231525,0.0499199999999999,309.14107304000004,21824.0,0.104285925,0.7729099334803946,0.4219725599737101,0.4278074697594003,309.14107304000004,0.8912565436932718,0.9589125654369328,0.9729411465941876,-82.21877307200812,29.737945284912808,-0.772909939289093,0.772909939289093,1,1,-0.6863146937314987,-309.14107304000004,309.14107304000004,310.20287655162707,-310.20287655162707,310.20287655162707,0.7233324371578385,3.099166729616796,45.79654879835008,496.5796392632764,878.952692018869,0.7233324371578385,4.046783293427711,3.099166729616796,368.60578610970856,644.1713782305225,70.95640416979401,0.033216052198538,0.1313496586382769,95.2492900601108,25.14852728963402,2.0992407966159874,55.627583334348685,0.033216052198538,0.1313496586382769,0.2079557946437688,0.3051544427871704,-92.56053924560548,0.712932884457349,4.16706644889946,477.9656840006176,0.8338332137673365,1,-82.21889028397389,29.73805374431367,139.60085037979792,29.1767858877692,76.58346160146706,0.7565091686713676,237.40598078133672,30.730554461533444,-81.89078961879416,0.8981501460075378,184617,303.323603,307874,30.487588019737764,-83.08838851515014,0.4603042602539062,467.6501297494559,118.24859615778534,320.9605862,118.17800449078868,2017-07-19 16:01:03.844999936+00:00,2017-07-19 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-07-19
64,64,0,0,LC08_017039_20170804,-82.21889028397389,29.73805374431367,2017-08-04 16:01:11.259000064,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7224743742360031,3.048372667314078,45.08038041642131,,868.1670150895162,0.7224743742360031,4.11956892933498,3.048372667314078,332.25348861473486,,,,,,,,,,,,0.3267393708229065,-96.56034088134766,,,,,0,-82.21889028397389,29.73805374431367,,29.486022885144827,73.99737010362819,1.589870284241636,196.90472037866584,29.87723173621624,-83.00504924776465,0.980227530002594,88020,295.52709938,160099,30.69680760447611,-83.1367236432302,0.4306390881538391,538.6183454494903,104.35493185107718,312.80177246,,2017-08-04 16:01:11.259000064+00:00,2017-08-04 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-08-04
65,65,1,1,LC08_017039_20170820,-82.21889028397389,29.73805374431367,2017-08-20 16:01:16.324999936,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7204948399148063,3.012642242317124,44.57660104742356,,851.5449786063749,0.7204948399148063,4.545830569542697,3.012642242317124,373.7190022956487,,,,,,,,,,,,0.0997053682804107,-30.339094161987305,,,,,1,-82.21889028397389,29.73805374431367,,31.207087098815045,66.2726469064198,0.4036751821335426,230.37945669675577,30.021492401798785,-81.49487957582173,0.8904716372489929,365031,304.28748464,498251,30.19888037462219,-83.21654954763258,0.5234144926071167,470.9166363594039,108.2879745864707,321.46987118,,2017-08-20 16:01:16.324999936+00:00,2017-08-20 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-08-20
66,66,0,0,LC08_017039_20170921,-82.21889028397389,29.73805374431367,2017-09-21 16:01:22.032999936,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7238707958050623,2.309903816761921,34.668375197133315,,800.3854605874002,0.7238707958050623,4.202657421535004,2.309903816761921,358.6145870547978,,,,,,,,,,,,0.3129376173019409,-94.27637481689452,,,,,0,-82.21889028397389,29.73805374431367,,29.833276494515385,54.96293380768205,0.7611577685877917,211.3040738182928,30.972689092712315,-82.31773431801102,0.8681789040565491,191865,301.26253694,364572,29.828588862496524,-81.99849408605375,0.4480375647544861,437.5206399550539,100.73998553802258,317.83993394000004,,2017-09-21 16:01:22.032999936+00:00,2017-09-21 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-09-21
67,67,0,0,LC08_017039_20171007,-82.21889028397389,29.73805374431367,2017-10-07 16:01:28.036999936,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7037142828322098,2.9629131880292605,43.8754486935926,,735.0803254895844,0.7037142828322098,3.85634997061934,2.9629131880292605,371.6035132258023,,,,,,,,,,,,0.4857253432273865,-147.3601837158203,,,,,0,-82.21889028397389,29.73805374431367,,28.3442032338915,76.8320616801646,1.7820453308820372,151.40215806186615,30.776818204346423,-81.61532958751005,0.8860379457473755,89638,303.38170934,125753,30.056398474033223,-81.49972137066126,0.3701089024543762,467.4747968353948,88.59567360269631,313.3554917,,2017-10-07 16:01:28.036999936+00:00,2017-10-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-10-07
68,68,0,0,LC08_017039_20171108,-82.21889028397389,29.73805374431367,2017-11-08 16:01:28.655000064,0.0084499999999999,0.0163699999999999,0.045685,0.0354275,0.25386,0.1167725,0.0492324999999999,299.18096276,21824.0,0.10190481,0.7550706477120512,0.4064162914449448,0.4151196490505678,299.18096276,0.8393259575470492,0.9583932595754704,0.9727697756599052,-82.21877307200812,29.737945284912808,-0.7550706267356873,0.7550706267356873,1,1,-0.6949707055701146,-299.18096276,299.18096276,300.9127626505356,-300.9127626505356,300.9127626505356,0.6959935995623056,2.228677796808354,33.52313292582264,435.3741415311218,621.8536303604475,0.6959935995623056,3.232529450940563,2.228677796808354,300.132578257191,410.75465276033344,35.390105929115755,0.0309300346400527,0.114843065039072,128.3176059639117,23.914461450590487,2.586896429565037,63.62303269555824,0.0309300346400527,0.114843065039072,0.1944661461724021,0.1915243715047836,-55.04523086547852,0.3651761333243954,1.539041718558856,247.046940867306,0.6581520363413288,0,-82.21889028397389,29.73805374431367,65.91587416347707,25.340145492544767,68.94532070418971,0.6668586314522935,136.61461936168357,30.037734177212386,-81.677610593411,0.936350643634796,141628,287.40588386,247872,29.72801241221825,-82.70187446517245,0.3442394137382507,281.62586299326125,55.54720805885148,307.51751354,43.64722313832916,2017-11-08 16:01:28.655000064+00:00,2017-11-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2017-11-08
