,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,G_inst_af,H_inst_af,LE_inst_af,WD_1_1_1,WS_1_1_1,USTAR_1_1_1,MO_LENGTH_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_PI_1_1_1,SWC_1_1_1,TS_1_1_1,TS_1_2_1,Rn_inst_af,PPFD_IN_PI_F_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,P_1_1_1,NEE_PI_F_1_1_1,PPFD_IN_1_1_1,T_SONIC_1_1_1,CO2_2_1_1,SC_1_1_2,G_1_1_2,G_1_1_3,SH_1_1_1,WS_MAX_1_1_1,ZL_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NEE_PI_1_1_1,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,SC_PI_1,SC_PI_2,FCH4_1_1_1,WTD_1_1_1,CH4_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
60,60,0,0,LC08_014035_20170714,-76.66837980645619,35.80302938504662,2017-07-14 15:40:53.012000000,0.0082025,0.0130974999999999,0.034135,0.0198625,0.2949175,0.1109975,0.0407075,308.62837004,21824.0,0.107598355,0.8738007497299701,0.5225759934795556,0.5063728859323988,308.62837004,1.2826542741870863,0.9628265427418708,0.9742327591048172,-76.66830401431204,35.80306603808863,-0.8738007545471191,0.8738007545471191,1,1,-0.7925255088473725,-308.62837004,308.62837004,308.8503738582649,-308.8503738582649,308.8503738582649,0.7228341886392927,3.0486712750454457,45.29086840618066,495.3070321040842,871.5460045216188,0.7228341886392927,4.386331154780723,3.0486712750454457,380.3790661682205,648.7011172343148,45.6306978506106,0.0516541684449162,0.4440625348830628,-6.996155078218309e-44,1.391635696620839e+47,-8.878303421936721,16.45413316339128,0.0516541684449162,0.4440625348830628,7.815534068739581e-25,-2.820452928543091,862.2196655273438,0.8983503343516049,6.7438900735630405,603.0704193837041,1.0,0,-76.66837980645619,35.80302938504662,188.63467752239703,30.58020628157764,69.50390126661223,2.4278252914012928,293.3147223466035,35.82424921617212,-76.36090083526784,0.8988409638404846,321345,305.70254492000004,230943,35.799074737768024,-76.0058969567824,0.0440088920295238,754.8182810556123,91.06083197808915,303.19030022,191.25672248624784,2017-07-14 15:40:53.012000+00:00,2017-07-14 16:00:00+00:00,2017-07-14,188.16196145625412,189.1994755531915,8.755843871935935,8.804123085106383,4.3199375,180.4926739583333,-21.83086217996457,-20.74506886985678,201707141200.0,201707141230.0,390.414903,32.070846,-18.721584,-9999.0,9.77,86.189127,413.567879,238.08362,1.347803,0.448711,-92.694633,101.328551,67.24679,32.34132,15.832191,14.5,24.52,24.01,646.0295,-9999.0,762.0816,73.43375,454.624,497.2423,0.0,-9999.0,1831.005,33.836865,398.333333,-9999.0,7.847,12.7,-9999.0,4.625653,-0.15783,-0.22984,0.652373,0.632682,0.718749,-14.938169,396.916667,421.45,443.833333,449.75,-0.914008,3.783415,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2017-07-14 12:00:00,2017-07-14 12:00:00-04:00,2017-07-14
61,61,1,1,LC08_014035_20170730,-76.66837980645619,35.80302938504662,2017-07-30 15:41:01.151000064,,,,,,,,,,,,,,,,,,-76.66830401431204,35.80306603808863,,,1,1,,,,,,,0.7435809587640837,1.8789876263252592,28.719828765974867,,882.2272102714626,0.7435809587640837,3.129912202554998,1.8789876263252592,337.9556314674037,,,,,,,,,,,,8.953534126281738,-2662.84375,,,,,1,-76.66837980645619,35.80302938504662,,24.79827013747996,60.03323750715471,2.8468540074690982,301.4125314302694,36.36499650072142,-77.11488214176809,0.9166005253791808,219829,297.40701038,185179,35.702647608628084,-75.76758443940743,0.0774321854114532,710.9216839911252,77.18071388149286,297.83084486,,2017-07-30 15:41:01.151000064+00:00,2017-07-30 16:00:00+00:00,2017-07-30,225.19796235808872,243.93408507317076,35.93432827974012,38.92400890243902,-3.4075208333333333,203.97605879166667,-75.47451435060975,-53.74871101282883,201707301200.0,201707301230.0,377.69022,19.197629,-21.465778,-9999.0,0.983,185.122973,653.035335,33.480811,1.470457,0.576082,-90.911587,101.0346,62.59489,24.68406,11.593812,20.4,22.0,22.01,726.5507,-9999.0,890.3378,86.84016,374.2462,451.1932,0.0,-9999.0,2002.249,25.306991,387.6,-9999.0,-0.146,3.947,-9999.0,6.031397,-0.160926,-0.389366,0.856279,0.711322,0.959768,-30.881613,387.75,401.7,414.016667,407.666667,-2.084546,-9.415835,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2017-07-30 12:00:00,2017-07-30 12:00:00-04:00,2017-07-30
62,62,0,0,LC08_014035_20170815,-76.66837980645619,35.80302938504662,2017-08-15 15:41:06.956999936,0.0053149999999999,0.0103199999999999,0.0319625,0.0173325,0.2824325,0.0951575,0.034135,304.83094982,21824.0,0.10064245,0.8843594148749853,0.5062918846242727,0.497208555013035,304.83094982,1.2291357452550062,0.96229135745255,0.9740561479593416,-76.66830401431204,35.80306603808863,-0.8843594193458557,0.8843594193458557,1,1,-0.7966729750791202,-304.83094982,304.83094982,305.0254155287837,-305.0254155287837,305.0254155287837,0.716940856378135,3.0713576817466817,45.61226927824666,471.1138602163911,830.8779147658105,0.716940856378135,4.037180768549477,3.0713576817466817,372.7789679368184,634.8644446421785,36.8401559380384,0.0490611440594262,0.1633245533941206,-5.1594805924316585e-56,8.781369727496381e+58,-3.985230584420151,44.73708288188118,0.0490611440594262,0.1633245533941206,5.985404569271738e-31,-3.862104415893554,1174.0548095703125,0.8875170201896054,4.881304026042308,598.0242887041401,1.0,0,-76.66837980645619,35.80302938504662,137.0461214506706,29.135628019662324,76.07679362968415,0.8985119024703367,212.2721798899122,35.85123893604999,-77.17356048693867,0.937999665737152,264009,303.99353492,35188,35.9523625782343,-75.87677376976212,0.0256211180239915,728.1265485178506,81.31310361053487,301.87778054,138.43378217855985,2017-08-15 15:41:06.956999936+00:00,2017-08-15 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2017-08-15
63,63,0,0,LC08_014035_20170916,-76.66837980645619,35.80302938504662,2017-09-16 15:41:11.377000192,0.0072124999999999,0.01186,0.0318799999999999,0.0187074999999999,0.2469575,0.0938375,0.0349875,301.36849556,21824.0,0.0912266975,0.859164737545405,0.4492217098568986,0.4471603116245355,301.36849556,0.9755176152624064,0.959755176152624,0.973219208130366,-76.66830401431204,35.80306603808863,-0.8591647148132324,0.8591647148132324,1,1,-0.7713363518178151,-301.36849556,301.36849556,301.2669011005428,-301.2669011005428,301.2669011005428,0.7167839058226908,2.428627113237319,36.5066331172264,448.8848233968324,763.3046449370228,0.7167839058226908,3.434225608526149,2.428627113237319,357.72715472297506,588.1165479919015,34.484831904410264,0.0370325120295635,0.3739061669372698,15.092789852433103,17.53697275558012,0.2255134015728401,19.541437740086376,0.0370325120295635,0.3739061669372698,0.4115931812550212,0.5723422765731812,-172.2022705078125,0.796322761877869,4.476310771081389,538.538926235058,0.9727385743737844,0,-76.66837980645619,35.80302938504662,129.6703910239138,26.362886606672213,70.71833333278305,2.126602128920817,214.5027974920659,36.52676730503767,-76.29737860089799,0.8945473432540894,232564,300.87288266,40849,36.905873843360126,-76.32464742368019,0.0614135637879371,511.4601054489378,88.60317855259609,310.13913488000003,126.9481734678682,2017-09-16 15:41:11.377000192+00:00,2017-09-16 16:00:00+00:00,2017-09-16,147.62314902626292,171.40048904444444,26.62079913147726,30.90855343478261,1.4551041666666666,148.0122545,-55.75189214589371,-27.68679782440684,201709161200.0,201709161230.0,375.884658,25.749219,-19.838943,-9999.0,6.557,154.486221,486.424445,57.529818,1.056136,0.401591,-37.042317,101.387097,73.67226,26.94952,9.331959,23.1,21.98,21.71,507.843,-9999.0,618.8769,55.15832,407.3027,463.1783,0.0,-9999.0,1493.488,28.615167,394.116667,-9999.0,4.164,7.885,-9999.0,5.014778,-0.394954,-0.187972,0.569311,0.501984,0.70184,-25.478496,395.2,404.166667,416.066667,414.283333,-1.729924,-5.639553,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2017-09-16 12:00:00,2017-09-16 12:00:00-04:00,2017-09-16
64,64,0,0,LC08_014035_20171002,-76.66837980645619,35.80302938504662,2017-10-02 15:41:18.565999872,0.009,0.012245,0.025005,0.0164249999999999,0.21613,0.08633,0.033915,295.5476075,21824.0,0.08059099,0.858743093031756,0.4082802977488924,0.408921514425538,295.5476075,0.8148226356825193,0.9581482263568252,0.9726889146977524,-76.66830401431204,35.80306603808863,-0.8587430715560913,0.8587430715560913,1,1,-0.7926058017293217,-295.5476075,295.5476075,295.272825778639,-295.272825778639,295.272825778639,0.7341022332290407,1.3220799210772092,20.83005474912944,414.5009697955642,730.0907573443083,0.7341022332290407,2.4110598798231733,1.3220799210772092,324.31055867820106,567.4886372108258,25.77888395491165,0.0298711816156228,0.388315790719543,26.329114845463064,16.478118028186028,0.3609453957745359,18.81629399695508,0.0298711816156228,0.388315790719543,0.4356440188220975,0.3020547330379486,-88.82760620117188,0.7576749990040565,4.4089149347346055,515.3806384104511,0.9513962695203224,0,-76.66837980645619,35.80302938504662,131.3421665270302,20.49608993197515,54.83397289884689,2.2637828100566177,157.74201561540923,36.52299612654652,-76.50337646928445,0.9200401902198792,156985,294.0778589,269637,35.479220011958105,-77.38335471231659,0.1829400658607483,390.67657327984375,74.77762888882762,307.76361098,125.0368275490734,2017-10-02 15:41:18.565999872+00:00,2017-10-02 16:00:00+00:00,2017-10-02,107.09024133299648,127.79698272916666,24.98019906527182,29.81031725,-4.397291666666667,115.31183352083332,-37.89817479166666,-12.361315210768296,201710021200.0,201710021230.0,383.58919,13.178893,-19.445045,-9999.0,1.301,221.596403,454.072689,61.097484,1.343234,0.531171,-60.03508,102.388171,54.19591,21.07158,11.407302,16.1,18.16,18.39,593.0875,-9999.0,757.7224,65.44457,329.5299,428.7203,0.0,-9999.0,1797.739,21.5124,402.7,-9999.0,-2.121,2.042,-9999.0,5.043804,-0.243691,-0.340355,0.767605,0.64226,0.873863,-19.216228,403.05,405.833333,408.4,410.15,-0.039955,0.228817,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2017-10-02 12:00:00,2017-10-02 12:00:00-04:00,2017-10-02
65,65,1,1,LC08_014035_20171018,-76.66837980645619,35.80302938504662,2017-10-18 15:41:21.917999872,0.0096874999999999,0.0112275,0.0237674999999999,0.0163975,0.2001525,0.0865225,0.0345475,292.77559328,21824.0,0.0759391175,0.8485569152620641,0.3783049312121384,0.384666108436257,292.77559328,0.723864431461409,0.957238644314614,0.9723887526238226,-76.66830401431204,35.80306603808863,-0.8485569357872009,0.8485569357872009,1,1,-0.7877143622722401,-292.77559328,292.77559328,292.38895375930304,-292.38895375930304,292.38895375930304,0.7257697533505908,1.2046050747231114,19.16577540505995,398.788623793358,661.604077868222,0.7257697533505908,1.9978495215956864,1.2046050747231114,313.5693843253299,512.7345566172969,21.165604517909408,0.0260646191976626,0.3051341265881681,35.56976342436708,19.406261034897028,0.5675365846719558,23.945745313832507,0.0260646191976626,0.3051341265881681,0.3617959330195273,0.5592878460884094,-162.96205139160156,0.6685179054705287,3.3253064261066334,455.9991886750204,0.9276403375915908,1,-76.66837980645619,35.80302938504662,101.8806790061523,17.48306124276968,60.29508537564887,1.806381187884372,184.94569598277448,36.32919043204262,-76.94648298486479,0.8825701475143433,254428,291.37420508,450571,35.6242538761605,-76.5499664094673,0.23879274725914,452.6468624517188,55.07021637094947,300.3157454,94.30569024438412,2017-10-18 15:41:21.917999872+00:00,2017-10-18 16:00:00+00:00,2017-10-18,69.73050582099037,79.8188273125,19.822535429009644,22.69037795833333,-6.532416666666666,83.02062458333334,-12.95616402083333,-1.0658141036401504e-14,201710181200.0,201710181230.0,390.046111,13.547474,-16.204605,-9999.0,-0.928,235.844331,304.661092,69.231786,1.13966,0.476989,-40.803447,102.230467,62.14863,19.27839,8.437333,15.4,15.7,16.28,533.2477,-9999.0,688.6213,59.55939,322.838,418.6522,0.0,-9999.0,1623.243,19.689874,407.783333,-9999.0,-3.842,4.34,-9999.0,4.045967,-0.358548,-0.27568,0.674449,0.617949,0.768118,-14.616572,408.483333,414.833333,420.3,418.7,-0.232274,1.588033,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2017-10-18 12:00:00,2017-10-18 12:00:00-04:00,2017-10-18
66,66,0,0,LC08_014035_20171103,-76.66837980645619,35.80302938504662,2017-11-03 15:41:21.551000064,0.0075699999999999,0.0107049999999999,0.0232175,0.0166999999999999,0.184945,0.0833599999999999,0.0327875,296.8806353,21824.0,0.0708907775,0.834362369510774,0.3490972998881611,0.3596797525814337,296.8806353,0.6374284684563833,0.9563742846845638,0.972103513945906,-76.66830401431204,35.80306603808863,-0.8343623876571655,0.8343623876571655,1,1,-0.7769290818471146,-296.8806353,296.8806353,296.480400156791,-296.480400156791,296.480400156791,0.6913346706918037,1.9426326314587976,29.621494702848427,421.24856245878647,569.4783483584474,0.6913346706918037,2.42140761400929,1.9426326314587976,337.8519834627997,430.9719720286108,22.83072432648144,0.0226499011683166,0.0937704846885353,7.42884408847669,49.16050196699676,0.3053150476115149,77.92072426743403,0.0226499011683166,0.0937704846885353,0.1274337409506086,0.541678249835968,-160.2916717529297,0.5897848116299401,2.562643590341348,400.7124036136527,0.9817983501292707,0,-76.66837980645619,35.80302938504662,73.89139590641945,20.565558216081342,80.22741071017978,0.5638313659836975,154.5940624583688,35.708447237664735,-76.31615089106334,0.8891604542732239,301649,295.91675366,443685,35.78171256360247,-76.16168524995079,0.2340277433395385,328.8069456246199,50.82514895359066,303.63806084,72.67657222208062,2017-11-03 15:41:21.551000064+00:00,2017-11-03 16:00:00+00:00,2017-11-03,67.46515155906474,75.60241185714285,16.815773346315396,18.84399564583333,-0.4472291666666666,85.08496177083333,-8.914216565476185,1.2512660321198723,201711031200.0,201711031230.0,397.87272,16.813228,-10.785024,-9999.0,5.189,105.020832,254.580467,309.591205,0.509645,0.173174,-4.361674,101.370165,54.22899,24.92139,14.389202,19.6,16.28,16.32,441.7856,-9999.0,585.5181,50.17778,357.6132,451.1679,0.0,-9999.0,1410.243,25.344615,408.183333,-9999.0,2.071,8.58,-9999.0,2.838201,-3.354216,-0.035306,0.361605,0.516117,0.500166,-7.961875,408.35,412.2,423.266667,420.1,1.05092,2.823149,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2017-11-03 12:00:00,2017-11-03 12:00:00-04:00,2017-11-03
67,67,1,1,LC08_014035_20171119,-76.66837980645619,35.80302938504662,2017-11-19 15:41:17.290999808,,,,,,,,,,,,,,,,,,-76.66830401431204,35.80306603808863,,,1,1,,,,,,,0.70984897118706,0.8301724618744954,13.861146519387162,,527.1117096478374,0.70984897118706,1.4532175275924726,0.8301724618744954,298.71097184720736,,,,,,,,,,,,0.8594909906387329,-247.04039001464844,,,,,1,-76.66837980645619,35.80302938504662,,12.539205312235788,57.126510388973344,3.644873371235367,128.19585076392607,35.7385097711588,-76.89982193258462,0.8685522079467773,167903,287.42639198,284925,36.29003171481999,-76.65589775363307,0.2926519215106964,365.14500381518775,30.550918131200703,290.88542822,,2017-11-19 15:41:17.290999808+00:00,2017-11-19 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2017-11-19
68,68,0,0,LC08_014035_20171221,-76.66837980645619,35.80302938504662,2017-12-21 15:41:16.083000064,0.0057549999999999,0.0111175,0.0221174999999999,0.0177724999999999,0.16971,0.0768975,0.0328425,283.18804718,21824.0,0.06576134,0.8104089715040071,0.3184034301126082,0.3315084383966137,283.18804718,0.5474916650582231,0.9554749166505822,0.971806722494692,-76.66830401431204,35.80306603808863,-0.8104089498519897,0.8104089498519897,1,1,-0.7694021972866248,-283.18804718,283.18804718,283.1181075039307,-283.1181075039307,283.1181075039307,0.6955999621989375,0.6928348411080553,11.91546901906275,348.4191556260528,452.8275725829433,0.6955999621989375,1.1811326767146224,0.6928348411080553,277.203841839227,339.4911866714454,8.374353146808794,0.019333371630632,0.3524542166740611,37.97847654944562,17.411062599400708,0.5252615184787857,20.730817610265625,0.019333371630632,0.3524542166740611,0.4071052878992691,0.3817632794380188,-107.558837890625,0.425958775642412,1.3596523133930167,293.13835697519096,0.8853018853038171,0,-76.66837980645619,35.80302938504662,44.03827655486979,9.421111787299145,58.6585110010849,2.156195913874977,127.35125643735115,36.45229751618875,-76.57532040857798,0.879764199256897,266254,281.74222472,277743,35.43805839652012,-76.20432042616005,0.2724200189113617,285.90808504585834,20.51193203276032,288.13734014,38.559739607825954,2017-12-21 15:41:16.083000064+00:00,2017-12-21 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2017-12-21
69,69,0,0,LC08_014035_20180106,-76.66837980645619,35.80302938504662,2018-01-06 15:41:11.086999808,0.0071299999999999,0.006745,0.02484,0.012685,0.2073575,0.0459874999999999,0.027425,266.6653385,21824.0,0.0719239525,0.8847040912550984,0.3947515167737331,0.4055437699857995,266.6653385,0.8016957626121456,0.9580169576261214,0.97264559601662,-76.66830401431204,35.80306603808863,-0.8847041130065918,0.8847041130065918,1,1,-0.7860442080556423,-266.6653385,266.6653385,266.6995324700275,-266.6995324700275,266.6995324700275,0.7300885337518384,0.1617980061659912,4.392210527877777,274.6771497669063,480.9720408154723,0.7300885337518384,0.3170515044884087,0.1617980061659912,216.2247220377076,378.8484312012443,-4.230855086238248,0.0293094874188781,0.3452133200715696,15.664572895730457,18.737482134654616,0.2201403759154416,21.1656493449447,0.0293094874188781,0.3452133200715696,0.3839887362100369,0.2057667374610901,-54.657752990722656,0.5256646660844863,1.726307300233486,367.4147133917521,0.9591087969084944,0,-76.66837980645619,35.80302938504662,52.41876072600204,-8.6802094399803,51.03208906927189,2.016843067348613,146.58232122288507,36.255890489277625,-76.77371061552557,0.9767086505889891,35233,265.62967844,6246,35.36788394642721,-76.78279253133785,0.2114232629537582,321.5910650285965,13.135942871724234,282.77104874,48.95807503462167,2018-01-06 15:41:11.086999808+00:00,2018-01-06 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2018-01-06
70,70,0,0,LC08_014035_20180207,-76.66837980645619,35.80302938504662,2018-02-07 15:40:54.903000064,0.0054524999999999,0.0104849999999999,0.0275074999999999,0.0226399999999999,0.19017,0.1035725,0.04838,292.93965824,21824.0,0.0765789325,0.7872280437949345,0.335765779668864,0.3525413504299884,292.93965824,0.6139335756987934,0.9561393357569878,0.972025980799806,-76.66830401431204,35.80306603808863,-0.7872280478477478,0.7872280478477478,1,1,-0.7472637273030057,-292.93965824,292.93965824,293.0068642987389,-293.0068642987389,293.0068642987389,0.6939427061689003,1.505854838330693,23.43361464501675,399.2242618918913,541.6899409373624,0.6939427061689003,1.882151135993764,1.505854838330693,316.42410969860805,403.5291796872231,21.82008092822323,0.0217592220158097,0.5637308303480686,179.26420907171095,10.7437526098984,1.5811336045636324,12.961263937485189,0.0217592220158097,0.5637308303480686,0.6575154532192807,0.8635806441307068,-251.4539337158203,0.2969708953218881,0.6383422428731576,202.44488968728896,0.5303643280851076,0,-76.66837980645619,35.80302938504662,34.18699807304998,16.541610596726596,80.00711576945764,3.4046166164055665,78.92602440500336,36.57512641830375,-76.42023109752081,0.8476759791374207,90923,291.17595992,152525,35.316629257473934,-76.73645859059984,0.2536722719669342,348.59914695623434,37.65052097142146,294.25901396,18.103386007882747,2018-02-07 15:40:54.903000064+00:00,2018-02-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2018-02-07
71,71,0,0,LC08_014035_20180327,-76.66837980645619,35.80302938504662,2018-03-27 15:40:33.016999936,,,,,,,,,,,,,,,,,,-76.66830401431204,35.80306603808863,,,1,1,,,,,,,0.7617974689408697,0.7508054197517705,12.736744718455274,,810.0279035603867,0.7617974689408697,1.2377160335834538,0.7508054197517705,273.9388773348168,,,,,,,,,,,,-1.9985955953598025,565.07666015625,,,,,0,-76.66837980645619,35.80302938504662,,10.11811851982796,60.6605553600229,1.1927523631152623,176.81380615443402,35.97995580771884,-76.13430317575045,0.7069544196128845,66894,282.73686854,27185,36.4079903553142,-75.99294640817787,0.0041854409500956,703.9655821108621,16.739374629976986,279.13769348,,2018-03-27 15:40:33.016999936+00:00,2018-03-27 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2018-03-27
72,72,0,0,LC08_014035_20180412,-76.66837980645619,35.80302938504662,2018-04-12 15:40:24.540000000,0.0116949999999999,0.0162049999999999,0.0354549999999999,0.0277824999999999,0.2299075,0.1208699999999999,0.0545125,295.55444354,21824.0,0.0934023325,0.7843726958748886,0.3963033257128068,0.4001471578086025,295.55444354,0.7810430587144807,0.9578104305871448,0.9725774420937576,-76.66830401431204,35.80306603808863,-0.7843726873397827,0.7843726873397827,1,1,-0.7327806302699139,-295.55444354,295.55444354,295.49018032945406,-295.49018032945406,295.49018032945406,0.7603290585971569,1.011787061599891,16.43410095418886,414.39317478702617,862.9376232456195,0.7603290585971569,1.9729639859672,1.011787061599891,317.3352342484913,671.8910590014664,42.4063177614126,0.0284339059874841,0.4381741253691012,114.36351725422712,13.394996530056162,1.2710810731413744,16.675252277126464,0.0284339059874841,0.4381741253691012,0.5229381991468739,0.5745939016342163,-168.51577758789062,0.7574523617444442,5.48207584574622,515.1212239858266,0.8183220183718248,0,-76.66837980645619,35.80302938504662,189.8294901384062,17.284673007893772,51.28259151187121,2.5687435152285207,297.15705303260114,36.203849985145446,-76.32306182602007,0.8380905389785767,200518,293.27804222,197380,35.99873612083235,-76.9463143030833,0.1933338940143585,579.0932949535186,84.04143500644776,302.57847464,155.47167098536278,2018-04-12 15:40:24.540000+00:00,2018-04-12 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2018-04-12
