,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,TAU,H_inst_af,LE_inst_af,FC,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,T_SONIC,CO2_MIXING_RATIO,CO2,H2O_MIXING_RATIO,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,FETCH_MAX,FETCH_70,FETCH_80,FETCH_90,TA,PA,Rn_inst_af,G_inst_af,G_2_1_1,SWC_1_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN,P_RAIN,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
46,46,0,0,LC08_018031_20190105,-80.63129768234946,41.77260394260608,2019-01-05 16:04:03.644000000,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.6765033015452764,0.6347040295667583,10.799889897134218,,370.3440743508099,0.6765033015452764,0.7912734561423668,0.6347040295667583,253.8344638333707,,,,,,,,,,,,0.5390344262123108,-148.31471252441406,,,,,0,-80.63129768234946,41.77260394260608,,3.611213674001069,80.21298132014701,1.633211160478086,96.89859548813942,41.94706559617974,-79.65021140804379,0.7790577411651611,156139,275.14886414,242871,40.85116989137283,-80.21794556213997,0.3448850810527801,235.39317452526697,10.236431211924517,280.3203284,,2019-01-05 16:04:03.644000+00:00,2019-01-05 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2019-01-05
47,47,1,1,LC08_018031_20190121,-80.63129768234946,41.77260394260608,2019-01-21 16:04:00.249999872,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7214013556876364,0.1427262266735988,4.056348785655738,,429.6082175976912,0.7214013556876364,0.2304259646021913,0.1427262266735988,183.24837871368803,,,,,,,,,,,,0.091323435306549,-23.255603790283203,,,,,1,-80.63129768234946,41.77260394260608,,-12.679175175315894,61.94016673424899,3.3771609356054264,107.56450741660468,41.550880524935096,-79.53438648061096,0.9489375352859496,438,254.6509982,3,42.50835262516379,-80.00517995308292,0.0291476529091596,256.92628733883225,1.3605557480437966,272.96816738,,2019-01-21 16:04:00.249999872+00:00,2019-01-21 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2019-01-21
48,48,0,0,LC08_018031_20190222,-80.63129768234946,41.77260394260608,2019-02-22 16:03:54.580000000,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7418304627261885,0.4100136309240828,7.720057978517309,,578.5065272168118,0.7418304627261885,0.6530160503692846,0.4100136309240828,240.0007535210296,,,,,,,,,,,,1.0291935205459597,-280.93707275390625,,,,,0,-80.63129768234946,41.77260394260608,,0.9218805382104543,62.78768043943446,1.0820625366298535,159.32747228179912,42.40455142057787,-79.25475481216266,0.5634008646011353,15869,272.96816738,21885,42.58890782734188,-80.51358756622228,0.1651768386363983,402.66548146876806,11.933493547497482,277.44577358000004,,2019-02-22 16:03:54.580000+00:00,2019-02-22 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2019-02-22
49,49,0,0,LC08_018031_20190326,-80.63129768234946,41.77260394260608,2019-03-26 16:03:45.594000128,0.0794825,0.107945,0.163605,0.23076,0.3641625,0.3993075,0.2697825,285.1226465,21824.0,0.2444644525,0.2242350894444233,0.1719871231244858,0.1827560854763693,285.1226465,0.1660775332550526,0.9516607753325504,0.9705480558597416,-80.63134058023061,41.77256007203108,-0.2242350876331329,0.2242350876331329,1,1,-0.380011084426381,-285.1226465,285.1226465,287.1614370055885,-287.1614370055885,287.1614370055885,0.7794173748083688,0.3199583335048145,6.485669766524866,356.6088214728695,772.2902208586358,0.7794173748083688,0.6965210510875974,0.3199583335048145,254.79588247499404,469.36314044015,36.796168121679536,0.0083799712136209,0.2933171499052376,485.4307069719211,13.869818818898516,5.333277207241792,24.910456426429807,0.0083799712136209,0.2933171499052376,0.4103631765242312,0.5958951115608215,-165.78482055664062,-0.0771133270443808,-0.4825070048428995,-52.86373465345065,-0.1222093641826417,0,-80.63129768234946,41.77260394260608,112.7758986930282,1.8183579482773484,45.936635081625866,1.9566904140997168,263.1952334751085,41.826006553799154,-79.49706031851751,0.5989915728569031,364657,278.21141006,550605,42.67470650802725,-80.721981638974,0.1546599715948104,492.2319578245102,41.0078140015534,287.64514526,-13.68389865734463,2019-03-26 16:03:45.594000128+00:00,2019-03-26 16:00:00+00:00,2019-03-26,41.35826551066221,25.64172822916667,95.26631413439432,59.064201708333336,-3.5939972916666663,124.57206666666669,43.46013402083332,-8.458515686723217,201903261200.0,201903261230.0,-0.111417,261.863,98.7354,0.350779,2.06889,7.01579,22.4528,0.298751,-8.83162,-0.34535,2.86902,420.509,419.013,3.57061,3.55791,1.35003,1.53663,0.495554,0.829056,21.178,38.7202,46.3382,58.0099,3.83371,99.3835,550.003,23.9083,7.29478,56.4835,3.6393,3.50912,1752.13,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2019-03-26 12:00:00,2019-03-26 12:00:00-04:00,2019-03-26
50,50,0,0,LC08_018031_20190427,-80.63129768234946,41.77260394260608,2019-04-27 16:03:35.515000064,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7853165824542458,0.5227003476831897,9.264655118294352,,893.8783785289078,0.7853165824542458,0.8546068364340396,0.5227003476831897,280.7812873826686,,,,,,,,,,,,0.4942231476306915,-140.9750213623047,,,,,0,-80.63129768234946,41.77260394260608,,4.706614557048948,61.162668656411206,3.790281506786213,217.491295823566,41.15649281972717,-80.96734296850639,0.8098074197769165,127082,285.24569522,190489,41.0479849621164,-81.63814280325492,0.1672559529542923,567.8363490054907,71.84002462462676,294.34446446,,2019-04-27 16:03:35.515000064+00:00,2019-04-27 16:00:00+00:00,2019-04-27,79.66908739532197,62.14321910416667,39.9611643431108,31.17037577083333,-5.699504041666667,113.62075645833332,26.006665625000004,-0.3099912384327652,201904271200.0,201904271230.0,-0.254285,212.534,159.213,0.0403,4.5805,10.4318,272.802,0.457183,-38.5384,-0.0791,5.09699,382.861,380.004,7.52048,7.46434,1.37434,1.62413,0.641359,0.623316,24.216,44.2745,52.9853,66.3313,5.72418,97.6602,450.772,14.1478,9.02493,55.8893,8.34736,8.61145,1267.52,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2019-04-27 12:00:00,2019-04-27 12:00:00-04:00,2019-04-27
51,51,0,0,LC08_018031_20190614,-80.63129768234946,41.77260394260608,2019-06-14 16:04:01.003000064,0.039855,0.054595,0.0928749999999999,0.10613,0.3061375,0.2759425,0.17015,300.66780146,21824.0,0.1668168275,0.4851401092737119,0.3260733115741903,0.3288632446075301,300.66780146,0.5394129961545592,0.9553941299615456,0.97178006288731,-80.63134058023061,41.77256007203108,-0.4851401150226593,0.4851401150226593,1,1,-0.5344757369756588,-300.66780146,300.66780146,302.8961933956287,-302.8961933956287,302.8961933956287,0.7735014228220455,0.9990539197193636,15.794034853995898,442.7038667883354,930.4760579073344,0.7735014228220455,1.9259284603736493,0.9990539197193636,302.6184255757177,621.672994487437,88.04493505439652,0.0190480877065635,0.5595358781998843,9789.501810221387,5.749828624608195,41.48802782081225,13.058437119967536,0.0190480877065635,0.5595358781998843,0.8752580309246865,3.2779314517974854,-951.3849487304688,-13.708066150522816,-129.52815684799432,-9255.873750788349,-17.34517813891264,0,-80.63129768234946,41.77260394260608,210.0948516423228,16.903642491658026,51.87388525976387,3.4285563414676585,334.9694573324448,42.36319145546531,-79.36300625268768,0.9237130284309388,528927,290.23942244,82474,42.24012498091554,-79.49090619099158,0.0411567911505699,782.1289886659822,70.1599835746786,291.68866292,-3673.418528209119,2019-06-14 16:04:01.003000064+00:00,2019-06-14 16:00:00+00:00,2019-06-14,143.60374513870997,117.29831020833336,67.43412370023253,55.08149354166667,23.826217291666666,218.09432743750003,21.888306395833347,-16.76975869310914,201906141200.0,201906141230.0,-0.249542,227.912,316.567,-10.323,4.87282,13.074,273.364,0.462928,-37.5192,-0.0813,19.8552,396.402,392.089,10.9983,10.8787,1.83845,1.6424,0.6996,0.704024,22.8161,41.7151,49.9223,62.4968,19.7716,98.3109,711.903,91.2983,57.7529,43.8832,21.3784,19.5476,1622.93,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2019-06-14 12:00:00,2019-06-14 12:00:00-04:00,2019-06-14
52,52,0,0,LC08_018031_20190801,-80.63129768234946,41.77260394260608,2019-08-01 16:04:15.085999872,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7445889570417783,1.8438426392442475,27.37355618021817,,857.4938685604401,0.7445889570417783,3.0137988359138586,1.8438426392442475,338.9980758320987,,,,,,,,,,,,0.3281205594539642,-97.67059326171876,,,,,0,-80.63129768234946,41.77260394260608,,24.16611649566685,61.18001696968433,1.0896136112286552,276.9065100044904,41.3928223677706,-79.76616391494137,0.9035155177116394,246063,297.6667799,69297,42.14359218220283,-80.00328680336978,0.1056129410862922,409.8179318885559,98.6221441826553,311.3388599,,2019-08-01 16:04:15.085999872+00:00,2019-08-01 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2019-08-01
53,53,1,1,LC08_018031_20190817,-80.63129768234946,41.77260394260608,2019-08-17 16:04:20.474999808,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7308300177205763,2.2636073270037302,33.127271921876805,,813.395744018587,0.7308300177205763,2.888736188788677,2.2636073270037302,334.71632030770684,,,,,,,,,,,,0.7513073682785034,-222.622314453125,,,,,1,-80.63129768234946,41.77260394260608,,23.46101433743928,78.35978016230413,2.773388147302649,231.5282351808646,41.89072702953025,-80.00758943679071,0.9390847086906432,102471,296.31324398000004,163144,41.00505173844512,-80.70414469334685,0.4047986567020416,492.7358774092626,85.6855270187949,303.2210624,,2019-08-17 16:04:20.474999808+00:00,2019-08-17 16:00:00+00:00,2019-08-17,85.43619742191197,70.01178175,20.0794668213594,16.45437520833333,6.865767833333333,121.82916625,28.49724145833333,9.447734173395297,201908171200.0,201908171230.0,-0.166862,103.417,194.577,-25.2871,2.5541,7.65153,219.677,0.383765,-47.1286,-0.0647,27.1528,384.284,374.58,25.9052,25.251,0.99795,0.760505,0.448134,0.692612,28.0438,51.273,61.3607,76.8163,25.3502,98.0125,369.887,16.3573,15.401,28.2837,22.4555,22.3126,985.714,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2019-08-17 12:00:00,2019-08-17 12:00:00-04:00,2019-08-17
54,54,0,0,LC08_018031_20190918,-80.63129768234946,41.77260394260608,2019-09-18 16:04:29.411000064,0.02176,0.0263525,0.0606725,0.0377099999999999,0.37486,0.1789775,0.0787674999999999,295.8381392,21824.0,0.14929677,0.8171946578762393,0.6005623536557887,0.5541766658996023,295.8381392,1.6140302303092335,0.9661403023030924,0.9753262997600204,-80.63134058023061,41.77256007203108,-0.8171946406364441,0.8171946406364441,1,1,-0.7213870377067153,-295.8381392,295.8381392,297.78297743968614,-297.78297743968614,297.78297743968614,0.7434241774682299,1.1602088535755883,18.00298598021785,419.60427715522775,736.2477043369989,0.7434241774682299,2.3877666310628167,1.1602088535755883,322.675925065182,518.4742387927472,35.26445538359619,0.0675743275763726,0.3471679618119692,123.2224812524002,15.288518826904651,1.575146422970931,21.04648148896985,0.0675743275763726,0.3471679618119692,0.4457666265322851,0.4144224524497986,-121.83280181884766,0.5305109915659,3.2680408384054545,359.9873021567508,0.7449917499951293,0,-80.63129768234946,41.77260394260608,124.02737885450568,20.338754743971897,48.58970883009488,1.8363493363630663,237.7036804918267,41.44039976316746,-79.98970302232756,0.8978462815284729,378025,293.98215434,522100,42.10936404793439,-80.07820923275729,0.4684720039367676,496.51502038346223,73.76300750232006,305.50088173999995,92.68163817717868,2019-09-18 16:04:29.411000064+00:00,2019-09-18 16:00:00+00:00,2019-09-18,125.00510058082644,99.53671615,37.30847846250308,29.70729525,-5.163521500000001,141.929099375,17.84860947499999,-15.220958168329538,201909181200.0,201909181230.0,-0.210294,135.937,265.266,-20.7843,2.21281,6.21849,123.865,0.426417,-49.3786,-0.0618,23.3259,388.057,384.09,10.3288,10.2232,1.04582,0.805646,0.45793,0.665389,29.9875,54.8267,65.6135,82.1403,23.6571,98.9136,530.978,22.0432,13.4254,39.4063,19.1811,18.7605,1533.57,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2019-09-18 12:00:00,2019-09-18 12:00:00-04:00,2019-09-18
55,55,0,0,LC08_018031_20191020,-80.63129768234946,41.77260394260608,2019-10-20 16:04:35.505000192,0.0196975,0.0257199999999999,0.0521749999999999,0.0459324999999999,0.338395,0.1729275,0.0798125,291.3263528,21824.0,0.13836464,0.7609720876075744,0.5145038315659108,0.4960761143354697,291.3263528,1.2226997766572336,0.9622269977665724,0.9740349092629688,-80.63134058023061,41.77256007203108,-0.7609720826148987,0.7609720826148987,1,1,-0.7328263819545794,-291.3263528,291.3263528,292.98470726863377,-292.98470726863377,292.98470726863377,0.7180803029848499,1.093347868078935,17.086522266206423,392.9883573192176,581.5819706868509,0.7180803029848499,1.8287534988387524,1.093347868078935,278.7339011934848,376.3285182842279,24.174419215764072,0.0487498949001647,0.2525816451759984,217.421733191685,16.71637129175532,2.967905973978929,28.927929726436503,0.0487498949001647,0.2525816451759984,0.3644765416065483,0.2889382839202881,-81.68659210205078,0.197637680573772,0.8411179476438572,134.73236587677877,0.382594910106626,0,-80.63129768234946,41.77260394260608,62.44657989873933,16.08989586887725,59.78650861218881,1.390613705210639,153.6158997095119,42.31484751335862,-79.32676522832821,0.8679762482643127,208946,282.7129424,323236,41.46258929990069,-81.51717783027829,0.3650718927383423,334.65235398915587,43.307662901137526,296.8977254,23.85410499517979,2019-10-20 16:04:35.505000192+00:00,2019-10-20 16:00:00+00:00,2019-10-20,50.88826507350461,35.02401356410257,27.275497508814265,18.772449666666667,-7.8243216875,83.92812979166668,37.955988248397446,13.588688896847804,201910201200.0,201910201230.0,-0.107832,126.437,130.273,-8.65571,0.991369,4.21287,166.49,0.305638,-19.389,-0.157306,19.8096,409.605,404.86,11.7195,11.5837,0.672743,0.659872,0.349847,0.626418,28.4953,52.0986,62.3487,78.0532,20.6114,97.7638,379.812,2.72926,3.14251,49.1371,10.5312,10.5115,1264.81,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2019-10-20 12:00:00,2019-10-20 12:00:00-04:00,2019-10-20
56,56,0,0,LC08_018031_20191207,-80.63129768234946,41.77260394260608,2019-12-07 16:04:30.494999808,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.697539226470159,0.3501118279251116,6.898983798341398,,394.2190783700815,0.697539226470159,0.6218332865915824,0.3501118279251116,244.5729575748969,,,,,,,,,,,,0.7450091242790222,-203.46563720703125,,,,,0,-80.63129768234946,41.77260394260608,,0.2462455753378362,56.303166053422224,1.0649403712722856,79.54006025057214,41.18975297286196,-79.68126815290229,0.6768025755882263,63988,273.10488818,101062,41.39382416217793,-81.64904945773479,0.185490682721138,273.4915681246082,7.242426859165874,278.04392708,,2019-12-07 16:04:30.494999808+00:00,2019-12-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2019-12-07
57,57,1,1,LC08_018031_20191223,-80.63129768234946,41.77260394260608,2019-12-23 16:04:27.539000064,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.6707553658730473,0.7067419750455283,11.787314216007456,,361.3845888981511,0.6707553658730473,0.9306501647420244,0.7067419750455283,253.82323629276817,,,,,,,,,,,,0.6469618082046509,-177.92234802246094,,,,,1,-80.63129768234946,41.77260394260608,,5.9309749428932745,75.94067049259446,2.251569342185188,95.31925909269418,41.52397919727428,-79.58713006365603,0.6768837571144104,126842,275.01214334,226171,41.18647531769773,-80.93441767328589,0.1167048439383506,223.6194177302752,7.747379393111858,279.82129748,,2019-12-23 16:04:27.539000064+00:00,2019-12-23 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2019-12-23
