,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,ALB,CO2,FC,FC_SSITC_TEST,FETCH_70,FETCH_90,FETCH_MAX,G_inst_af,G_2_1_1,H_inst_af,H2O,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,LW_IN,LW_OUT,MO_LENGTH,Rn_inst_af,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_6_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_6_1,SW_IN,SW_OUT,TAU,TAU_SSITC_TEST,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD_PI,V_SIGMA,WD,WS,WS_MAX,W_SIGMA,ZL,PPFD_IN_PI_F,TA_2_1_1,TA_1_1_2,SWC_1_5_1,TS_1_5_1,VPD_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
72,72,1,1,LC08_022032_20151122,-88.19843614118707,40.06454726138122,2015-11-22 16:29:27.824999936,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7261486757179849,0.2377230984859309,5.3861200676067735,,471.9239009764482,0.7261486757179849,0.3137054865332361,0.2377230984859309,232.63544447052573,,,,,,,,,,,,0.5194047093391418,-140.46188354492188,,,,,1,-88.19843614118707,40.06454726138122,,-8.81544187394769,75.77906944281159,1.6785872274314753,129.60606524058852,39.6823297396563,-87.14541603989107,0.921781063079834,13169,270.42857852,21393,39.41048014786294,-86.43849116383939,0.2602601051330566,301.9744488192185,9.277858238150063,278.1498857,,2015-11-22 16:29:27.824999936+00:00,2015-11-22 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2015-11-22
73,73,2,2,LC08_023032_20151113,-88.19843614118707,40.06454726138122,2015-11-13 16:35:35.898999808,0.0357299999999999,0.0481324999999999,0.0734325,0.1126475,0.2053775,0.280755,0.1782075,283.77594662,21824.0,0.1364748675,0.2915808505620627,0.1524894858228191,0.1700375905381864,283.77594662,0.1388637554217759,0.9513886375542178,0.9704582503928918,-88.19840197779757,40.06464303573559,-0.291580855846405,0.291580855846405,1,1,-0.4732434274236934,-283.77594662,283.77594662,285.6629717071686,-285.6629717071686,285.6629717071686,0.7277160335077246,0.3598879327961937,7.074842434678603,349.818959348101,505.5239380392946,0.7277160335077246,1.0758672495135937,0.3598879327961937,276.56544361537885,349.83488682501576,20.906123861413487,0.0078018941020059,0.8626969092590848,233.3740246740484,7.61110520499406,1.4195503832357872,8.469560981868161,0.0078018941020059,0.8626969092590848,0.9454255396018628,0.4380569756031036,-123.71710968017578,0.1391879670202646,0.422116048656433,95.55473828955384,0.2905028354121999,2,-88.19843614118707,40.06454726138122,41.56432984236505,8.042353395057594,33.45096088378016,5.795775798396503,139.47079997131183,40.84766819846312,-89.37857402419233,0.6966925859451294,556791,282.4224107,837306,39.589889861068194,-88.89726145124354,0.1940141469240188,322.1981035048728,25.893902095353425,287.0538278,11.97121113989644,2015-11-13 16:35:35.898999808+00:00,2015-11-13 17:00:00+00:00,2015-11-13,24.613227827345952,17.337501843541666,38.2314422600795,26.930141195416667,-12.55859574468085,44.24465957446808,12.535612280190598,-6.041414768276518,201511131100.0,201511131130.0,17.6,385.9789322,-1.418624027,0.0,25.0,85.0,4.35965294,-10.78,-5.193,222.3797334,5.521274089,0.0,37.13352801,0.0,253.4,366.0,-198.5551618,410.0,99.12116892,-9999.0,59.71,42.5,-0.018270127,0.701426675,-0.372330264,-9999.0,29.9,28.6,30.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,634.0,111.4,-0.776793167,0.0,8.08,-9999.0,7.151,7.367,9.53,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.01,9.149317965,0.798868944,2.02083668414842,-9999.0,1.64586876299418,303.2537382,6.856859162,14.47089839,0.889430874773301,-0.00822794,1076.0,-9999.0,8.256566,-9999.0,11.1,6.1942830345565,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-11-13 11:00:00,2015-11-13 11:00:00-06:00,2015-11-13
74,74,0,0,LC08_022032_20151208,-88.19843614118707,40.06454726138122,2015-12-08 16:29:26.118000128,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.6779661999719686,0.8549280788522293,13.9179358008119,,400.4955439445204,0.6779661999719686,1.0875057450401,0.8549280788522293,276.80886980283174,,,,,,,,,,,,0.6562117338180542,-184.5326538085937,,,,,0,-88.19843614118707,40.06454726138122,,8.200490739327453,78.61366091640328,3.195577596603469,83.7528574054695,39.680359423728746,-87.40603333711917,0.7471488118171692,167844,281.2090136,295434,40.1771202613398,-86.66478279182377,0.1887299418449401,253.6608730376573,16.414821006486747,284.29206764,,2015-12-08 16:29:26.118000128+00:00,2015-12-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2015-12-08
75,75,1,1,LC08_022032_20151224,-88.19843614118707,40.06454726138122,2015-12-24 16:29:27.204000000,0.0292675,0.0568225,0.1019775,0.14826,0.25309,0.2986575,0.1871175,279.95118224,21824.0,0.16284118,0.2611934720318923,0.1526815396323146,0.174454984190381,279.95118224,0.1482394645026112,0.951482394645026,0.9704891902328586,-88.19840197779757,40.06464303573559,-0.2611934840679168,0.2611934840679168,1,1,-0.4255880924049652,-279.95118224,279.95118224,282.0715838777409,-282.0715838777409,282.0715838777409,0.6822582789126568,0.6016588398885166,10.416916615184014,331.3698867000182,386.5848954520846,0.6822582789126568,0.9448899620564088,0.6016588398885166,253.78782161141967,233.73771244505065,10.389426188063256,0.0079980062361026,0.2160644758005965,223.76305337169947,18.23946766974254,3.1983576748498592,33.817054167582086,0.0079980062361026,0.2160644758005965,0.3054752114606001,0.4703694880008697,-129.47950744628906,-0.0006020967994295,-0.0006734840811203,-0.4147671147120775,-0.0018570418500316,1,-88.19843614118707,40.06454726138122,10.4095606305956,6.150384255773521,63.67501656797136,1.4480159504890413,76.14981821278218,40.09321813041313,-88.12499980416148,0.5349591374397278,51223,275.27191286,74344,39.75315282052513,-86.36988269538529,0.2123648673295974,220.1196994987312,12.641683292321709,281.61575798,-0.0191000085405717,2015-12-24 16:29:27.204000+00:00,2015-12-24 16:00:00+00:00,2015-12-24,21.555051520629107,21.135961911953487,-0.6027349600711068,-0.591016131270834,-4.128458333333334,13.967354166666668,-2.449133280682652,-2.8565040605579988,201512241000.0,201512241030.0,16.4,395.3605402,-0.966808117,0.0,40.0,-9999.0,7.006055499,-9.27,-10.39,120.1964811,10.04880418,0.0,97.35865911,0.0,301.0,345.9,-18.84860142,210.3,98.71784838,-9999.0,30.27,90.2,0.08254375,4.217480139,3.755800509,-9999.0,35.3,34.1,37.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,306.7,51.47,-0.107501193,0.0,4.345,-9999.0,5.52,6.233,7.433,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4.888,6.655786322,0.297069131,0.733349891252463,-9999.0,0.66236418305944,220.9345676,2.476543211,5.169107482,0.349617472389467,-0.125420446,286.7,-9999.0,4.403309,-9999.0,8.0,0.816146741519219,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-12-24 10:00:00,2015-12-24 10:00:00-06:00,2015-12-24
76,76,0,0,LC08_022032_20160210,-88.19843614118707,40.06454726138122,2016-02-10 16:29:17.968000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7504188796549524,0.1350012195105163,3.966163698060456,,543.6140427814196,0.7504188796549524,0.316166533652946,0.1350012195105163,213.1656764966095,,,,,,,,,,,,0.4019850492477417,-106.618408203125,,,,,0,-88.19843614118707,40.06454726138122,,-8.715852568307122,42.69940210013067,3.547655733509675,142.6204228188964,40.793390002314425,-86.46398802080631,0.8454209566116333,5075,265.2297701,10113,40.45651177095372,-86.92876396768415,0.115090399980545,290.9130145665584,0.0599800122095828,270.74303636,,2016-02-10 16:29:17.968000+00:00,2016-02-10 16:00:00+00:00,2016-02-10,19.55153773354386,15.686865443,4.078695453895846,3.272476448666667,-8.582916666666668,11.488875,1.1124497750000022,-3.5584415207730364,201602101000.0,201602101030.0,55.4,399.5250496,-0.323568921,0.0,90.0,-9999.0,15.51245115,-8.79,-6.438,67.6559182,2.213465241,0.0,40.75342821,0.0,188.3,275.9,-34.94073866,203.2,98.84847951,-9999.0,371.4,62.98,-0.015725587,0.95217657,0.315960262,-9999.0,20.8,27.6,38.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,651.2,360.4,-0.117633157,0.0,-10.34,-9999.0,0.082,0.417,2.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.659,-9.067913311,0.301365356,0.901924835560037,1.286450076,0.913137796830248,302.0608009,4.178910931,7.829532192,0.348733798189966,-0.081080141,948.0,-9999.0,-10.43844,-9999.0,3.9,-9999.0,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2016-02-10 10:00:00,2016-02-10 10:00:00-06:00,2016-02-10
77,77,1,1,LC08_022032_20160226,-88.19843614118707,40.06454726138122,2016-02-26 16:29:12.692000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7512729851043201,0.3708862653994033,7.226875794952845,,621.8043455075245,0.7512729851043201,0.6169479281975178,0.3708862653994033,244.8308168516089,,,,,,,,,,,,0.6815637946128845,-187.15643310546875,,,,,1,-88.19843614118707,40.06454726138122,,0.137692576961198,60.116299682371725,2.0969537428364555,137.32709236657362,39.42533571831835,-87.06018291772307,0.5070388317108154,46803,274.59856292,78984,39.50766497004121,-87.39595345269888,0.1107366979122161,482.103812063716,23.413457450324007,282.10111682,,2016-02-26 16:29:12.692000+00:00,2016-02-26 16:00:00+00:00,2016-02-26,32.73707279732025,23.7631179065625,-1.373238255732759,-0.9968033118541668,-5.55125,12.134375,-5.080689594708335,-13.678209541587496,201602261000.0,201602261030.0,53.6,398.4254467,0.115234669,0.0,70.0,-9999.0,12.23537967,-6.457,-5.178,29.82700772,4.077820773,0.0,77.49206885,0.0,240.1,317.9,-19.58659613,248.0,99.53962238,-9999.0,450.2,56.21,-0.127087375,-1.086693816,-1.634572776,-9999.0,34.6,33.9,39.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,700.7,374.9,-0.044787385,1.0,0.674,-9999.0,1.302,1.6,3.149,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.93,1.065854666,0.18878028,0.84431782404495,3.163020174,0.896139108620977,288.4459182,3.448441355,6.646458031,0.270210216313151,-0.144639731,1006.0,-9999.0,0.1739384,-9999.0,4.317,-9999.0,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2016-02-26 10:00:00,2016-02-26 10:00:00-06:00,2016-02-26
78,78,2,2,LC08_023032_20160201,-88.19843614118707,40.06454726138122,2016-02-01 16:35:32.724000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7091028065303566,0.5952864687637922,10.328829354145585,,477.2711209268082,0.7091028065303566,0.8599488752883797,0.5952864687637922,263.8424287605713,,,,,,,,,,,,0.6522246599197388,-181.72608947753903,,,,,2,-88.19843614118707,40.06454726138122,,4.79570088948186,69.22347198421136,0.4851553379165657,136.81911174927976,40.12154234083336,-89.02356015424216,0.4665991365909576,296517,278.62499048,478423,39.9280047688808,-89.83679818007973,0.2244060784578323,296.72065655262213,19.8938947615026,284.17927298,,2016-02-01 16:35:32.724000+00:00,2016-02-01 17:00:00+00:00,2016-02-01,14.769759657418463,11.361796698895832,19.451379046155115,14.9631828385625,-1.3776458333333332,27.618916666666664,2.671582962541665,-5.224576203573584,201602011100.0,201602011130.0,21.7,397.9906072,-1.262516741,0.0,35.0,-9999.0,6.210503023,-2.696,15.07,121.4352818,7.252258722,0.0,45.021291,0.0,289.7,364.2,-3.747046084,244.6,98.66560199,-9999.0,59.7,68.41,-0.20175663,-2.1527799,-2.284939511,-9999.0,33.1,34.0,38.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,408.6,89.4,-0.036965719,1.0,5.413,-9999.0,2.887,1.368,1.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.32,6.8209639,0.174021362,0.764025951784362,3.305107379,0.686763263432167,142.2421555,0.959687088,3.050663048,0.249713834218291,-0.756062225,402.7,-9999.0,4.707132,-9999.0,3.3,-9999.0,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2016-02-01 11:00:00,2016-02-01 11:00:00-06:00,2016-02-01
79,79,0,0,LC08_022032_20160329,-88.19843614118707,40.06454726138122,2016-03-29 16:28:59.618000128,0.0630375,0.0815724999999999,0.11603,0.154585,0.2809475,0.3692775,0.253695,294.47776724,21824.0,0.19147671,0.2901333425174929,0.1978539626768628,0.2026052007813731,294.47776724,0.2099429299163565,0.9520994292991636,0.970692811668724,-88.19840197779757,40.06464303573559,-0.2901333570480346,0.2901333570480346,1,1,-0.4154328645830052,-294.47776724,294.47776724,296.55273042995066,-296.55273042995066,296.55273042995066,0.7710109563146437,0.5320536606692472,9.45474265018606,405.9526774000352,793.6934447170122,0.7710109563146437,1.3450730617884037,0.5320536606692472,303.2868504517529,524.5261950030513,63.59488955896136,0.0093689076259042,0.4238849014116058,1165.9562656601502,10.06876907920974,9.481265690504529,17.23737754637313,0.0093689076259042,0.4238849014116058,0.5838241451742924,1.5207267999649048,-441.4944152832031,-1.0377568633574197,-7.308377753470745,-705.0249602160602,-1.5295662322974468,0,-88.19843614118707,40.06454726138122,135.25406807426066,11.366884954746707,39.55574427769974,2.7964028292886782,269.47689119075574,39.65537204444589,-87.43875894460594,0.8491714000701904,530635,290.31803690000004,813609,41.25046598089176,-87.376212500567,0.2139717638492584,611.731680826029,60.477450428905264,294.4538411,-207.2655930884303,2016-03-29 16:28:59.618000128+00:00,2016-03-29 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-03-29
80,80,1,1,LC08_023032_20160304,-88.19843614118707,40.06454726138122,2016-03-04 16:35:22.967000064,0.09425,0.1094025,0.1373975,0.1704525,0.2487725,0.2649975,0.186375,280.58009792,21824.0,0.1815156325,0.1868209195539388,0.1349443259891021,0.1278033125730914,280.58009792,0.0530448028637449,0.9505304480286374,0.9701750478494504,-88.19840197779757,40.06464303573559,-0.1868209242820739,0.1868209242820739,1,1,-0.2884092498122588,-280.58009792,280.58009792,282.8334587916196,-282.8334587916196,282.8334587916196,0.7557432632078118,0.4208327971988261,7.917302183885164,334.02313032367607,660.9387686089992,0.7557432632078118,0.6719743057737203,0.4208327971988261,252.9607353508179,447.391800764156,22.25535365091312,0.006153431512004,0.1042486687983568,207.7869153054661,20.94369857918461,3.417060544302103,70.08879984810099,0.006153431512004,0.1042486687983568,0.1757923412036232,0.5838598012924194,-161.71803283691406,0.3157445301852949,1.4704863123660952,217.3495318077768,0.5112465263414165,1,-88.19843614118707,40.06454726138122,82.49777729075014,1.3188358183865232,62.626322700579095,0.716739246643904,183.01365485032937,40.190212729930494,-88.37822843586912,0.5501724481582642,196945,276.98092286,312434,40.44094265773031,-89.08651869831606,0.2107738852500915,464.9539615114387,31.660293541496003,285.85410278,41.70299181870246,2016-03-04 16:35:22.967000064+00:00,2016-03-04 17:00:00+00:00,2016-03-04,41.05682862945953,31.814662224744684,48.989550167136834,37.96167514972917,-2.6184375,100.5566875,33.39878762552615,13.12874620340363,201603041100.0,201603041130.0,20.8,399.7744419,-2.072370454,0.0,40.0,-9999.0,6.502666329,-5.603,25.6,178.961897,5.067003469,0.0,75.98804647,0.0,247.6,350.5,-4.191634492,345.4,99.27242107,-9999.0,80.2,64.11,0.027116315,1.089719546,0.553124314,-9999.0,35.1,34.6,39.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,568.5,120.2,-0.052586284,1.0,0.969,-9999.0,4.838,2.968,3.633,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.826,2.201628153,0.205305486,1.12787463665072,2.816721936,0.777661554276666,131.285198,0.817591911,3.749557032,0.29838714114385,-0.675869999,1298.0,-9999.0,0.7241628,-9999.0,4.7,-9999.0,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2016-03-04 11:00:00,2016-03-04 11:00:00-06:00,2016-03-04
81,81,2,2,LC08_023032_20160320,-88.19843614118707,40.06454726138122,2016-03-20 16:35:16.674000128,0.06829,0.0893824999999999,0.1289275,0.17257,0.2921675,0.407145,0.2883175,285.74814416000004,21824.0,0.2068359825,0.2573441996826165,0.1804190002074258,0.1859534329286464,285.74814416000004,0.1730262396853908,0.951730262396854,0.9705709865909616,-88.19840197779757,40.06464303573559,-0.2573441863059997,0.2573441863059997,1,1,-0.3876559921157932,-285.74814416000004,285.74814416000004,287.93628855415824,-287.93628855415824,287.93628855415824,0.7658357467283374,0.5032737716399569,9.056909324417576,359.77469335553195,748.5551486614817,0.7658357467283374,0.9034800259180252,0.5032737716399569,269.92884833019264,490.8517693268934,38.52244285486689,0.0085319127303043,0.4799438184287878,326.44529419977914,11.486177386680916,3.004288808866761,15.22399872918279,0.0085319127303043,0.4799438184287878,0.5882239711918847,0.491262137889862,-138.44790649414062,0.1837656349520105,0.8150843583609119,125.8840322722474,0.2783017259882053,2,-88.19843614118707,40.06454726138122,83.59528132385303,5.503994389143996,55.7039178734008,3.195951616154248,186.6858410785799,40.79053292454164,-87.79675113491282,0.6751593351364136,242078,281.82083918,333329,39.954879615098406,-89.40106892832412,0.206178680062294,510.5396431026135,45.86267011826844,289.56949052,23.11579240311546,2016-03-20 16:35:16.674000128+00:00,2016-03-20 17:00:00+00:00,2016-03-20,41.22538622674967,32.2367174921875,54.24228672117058,42.41544914929167,-6.848979166666666,86.52875,18.7255625251875,-2.089943781253581,201603201200.0,201603201230.0,20.8,394.4118264,-1.702980001,0.0,90.0,-9999.0,15.16254059,-1.775,20.76,142.4217975,5.566513639,0.0,58.97107209,0.0,302.7,371.1,-33.04951798,318.3,99.09271312,-9999.0,64.5,51.97,-0.038528432,-1.240798743,0.572537414,-9999.0,30.5,29.4,38.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,489.6,102.9,-0.175905235,0.0,5.937,-9999.0,9.52,7.902,7.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4.378,6.769981163,0.37881875,1.26594255438389,5.09919178,1.42347863700162,353.5825255,4.969940429,9.629362478,0.441874778642095,-0.085719858,753.3,-9999.0,6.028644,-9999.0,8.4,-9999.0,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2016-03-20 12:00:00,2016-03-20 12:00:00-05:00,2016-03-20
82,82,0,0,LC08_022032_20160414,-88.19843614118707,40.06454726138122,2016-04-14 16:28:54.368999936,0.06466,0.0837724999999999,0.1239224999999999,0.15904,0.30776,0.382945,0.27157,294.436751,21824.0,0.203632315,0.3185946872322193,0.2275806926734838,0.2307405875051716,294.436751,0.2752827666515689,0.9527528276665156,0.97090843312995,-88.19840197779757,40.06464303573559,-0.3185946941375732,0.3185946941375732,1,1,-0.4258627579297284,-294.436751,294.436751,296.4312682430443,-296.4312682430443,296.4312682430443,0.7702835794145262,0.748817797325637,12.4511404926371,406.0049911293756,852.2185494122824,0.7702835794145262,1.543080634290946,0.748817797325637,313.68707231679747,571.5405673324013,69.9013650925171,0.0109738742619937,0.4169242111433455,344.2633639387876,12.38735422455171,3.5207896282098545,17.525161375976914,0.0109738742619937,0.4169242111433455,0.5299494992219299,0.9568400382995604,-280.11651611328125,0.2316211739982481,1.6852108415801177,157.37583830109662,0.3137231651720859,0,-88.19843614118707,40.06454726138122,152.0744353778741,13.456437456045306,48.52745739173396,2.7068550657704806,289.04954104011705,40.58084502424119,-87.35754738337704,0.7845542430877686,518890,292.75166714,797426,39.98801677040159,-86.83648539969812,0.0959079414606094,646.2544455637939,80.72674787588126,298.42899836000004,47.792579467212136,2016-04-14 16:28:54.368999936+00:00,2016-04-14 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-04-14
83,83,1,1,LC08_023032_20160405,-88.19843614118707,40.06454726138122,2016-04-05 16:35:08.027000064,0.0617174999999999,0.0779425,0.1136375,0.149525,0.2845775,0.3704325,0.2564175,290.36247116,21824.0,0.1908938475,0.3111073997500589,0.2113949223895245,0.216869936650421,290.36247116,0.2425848470742213,0.9524258484707422,0.9708005299953448,-88.19840197779757,40.06464303573559,-0.3111073970794678,0.3111073970794678,1,1,-0.4292655977298695,-290.36247116,290.36247116,292.489334435529,-292.489334435529,292.489334435529,0.7814839815149289,0.4193789253094283,7.89720486216124,383.86292458313886,832.8822975366825,0.7814839815149289,0.8385558104181884,0.4193789253094283,283.8993438138512,560.4203400743206,55.97647592919282,0.0101509198089922,0.3922649786232374,421.4813901670722,12.456241192588443,4.258486023590251,18.626858067941125,0.0101509198089922,0.3922649786232374,0.511222637220096,0.6467969417572021,-184.92271423339844,0.1216389285514842,0.8519773337354248,82.96247397805558,0.16446324333561,1,-88.19843614118707,40.06454726138122,147.2166927121446,4.435953648922555,50.01204691435907,2.5669926075329244,281.9730903665283,40.60938264806157,-88.75701283102454,0.5694082975387573,395138,285.90537308,738682,40.635028932899,-88.42564769281236,0.2151278406381607,582.4977161644081,63.33455692849579,293.47286936,24.16207718473665,2016-04-05 16:35:08.027000064+00:00,2016-04-05 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-04-05
84,84,0,0,LC08_022032_20160516,-88.19843614118707,40.06454726138122,2016-05-16 16:28:52.688999936,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7784168974994176,0.7961700077629221,13.10570477332567,,929.2375621555476,0.7784168974994176,1.759514121299124,0.7961700077629221,283.2314063456481,,,,,,,,,,,,0.3242712914943695,-92.6233367919922,,,,,0,-88.19843614118707,40.06454726138122,,15.486634438396944,45.24942415211059,3.831960969260826,204.77388068679625,40.30264247166159,-87.29429856875836,0.8579089045524597,254758,285.6353495,371205,40.02069197231496,-86.5291448391879,0.2113830298185348,582.2920744990386,87.13086012616883,299.06475008,,2016-05-16 16:28:52.688999936+00:00,2016-05-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-05-16
85,85,1,1,LC08_023032_20160507,-88.19843614118707,40.06454726138122,2016-05-07 16:35:04.852000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7524352517433159,1.548211553014398,23.501408132673987,,886.2211840475444,0.7524352517433159,2.871515361821631,1.548211553014398,296.04137122487896,,,,,,,,,,,,0.1827832460403442,-52.639190673828125,,,,,1,-88.19843614118707,40.06454726138122,,23.361845802955624,53.9161856348992,5.047556991687638,275.3478784446857,39.49100841170171,-88.68386807467351,0.7636160850524902,80652,287.98694726,128358,39.82437421838179,-89.88580104758438,0.2260767817497253,516.3408539431463,95.93991975826036,307.08000698,,2016-05-07 16:35:04.852000+00:00,2016-05-07 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-05-07
86,86,2,2,LC08_023032_20160523,-88.19843614118707,40.06454726138122,2016-05-23 16:35:06.704000000,0.0201099999999999,0.0262149999999999,0.0672725,0.0404875,0.456865,0.1897025,0.08677,304.8446219,21824.0,0.1750480175,0.8371879099833619,0.6924955635645157,0.626224178512612,304.8446219,2.444778452669845,0.9744477845266984,0.9780677688938104,-88.19840197779757,40.06464303573559,-0.8371878862380981,0.8371878862380981,1,1,-0.7433020915313252,-304.8446219,304.8446219,306.8479860339423,-306.8479860339423,306.8479860339423,0.759903896210687,1.3845002768106789,21.23837642286983,477.15093773101,913.4859002145714,0.759903896210687,2.831625659569215,1.3845002768106789,343.74427771854363,611.391916503363,54.44019715806875,0.1013049385934764,0.554134629136133,213.80608430153816,10.429049297622504,1.929257301400512,13.18572003563414,0.1013049385934764,0.554134629136133,0.6750312398987892,0.2517427802085876,-75.3175048828125,0.5101612132752424,4.515716268180504,343.1456350437561,0.6161137907018751,2,-88.19843614118707,40.06454726138122,205.411860848528,23.130126414220783,48.8941845872843,2.782616356674532,345.898328027533,39.816170671065024,-89.51889237371708,0.8535408973693848,471019,299.18438078,727432,40.08132057843813,-88.7556748148582,0.2281366437673568,534.4261998900758,126.3520829706579,318.26718644,128.0657133655991,2016-05-23 16:35:06.704000+00:00,2016-05-23 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-05-23
