,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,FC_SSITC_TEST,FETCH_FILTER,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,G_inst_af,G_1_2_1,H_inst_af,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,PA,RH_PI_F,T_SONIC,T_SONIC_SIGMA,TA_PI_F,VPD_PI,ALB_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NDVI_1_1_1,Rn_inst_af,PPFD_IN_PI_F_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_PI_F_1_1_1,TS_PI_F_1_2_1,TS_PI_F_1_3_1,TS_PI_F_1_4_1,WTD_PI_F,MO_LENGTH,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WD,WS,WS_MAX,ZL,GPP_PI_F,NEE_PI_F,RECO_PI_F,ALB_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,NDVI_2_1_1,NETRAD_2_1_1,PPFD_IN_2_1_1,PPFD_OUT_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date_daily,Date
45,45,0,0,LC08_012030_20160510,-70.83004911190659,42.74224546028469,2016-05-10 15:26:15.904999936,0.0530275,0.0627074999999999,0.0816275,0.0966974999999999,0.1750175,0.2158275,0.17169,298.58280926,21824.0,0.1228834875,0.2882431959958044,0.1523858443823771,0.1522323655753743,298.58280926,0.1018637102310885,0.9510186371023108,0.9703361502437624,-70.82994849155081,42.7422823439096,-0.2882432043552398,0.2882432043552398,1,1,-0.3638878606635624,-298.58280926,298.58280926,299.3080737866356,-299.3080737866356,299.3080737866356,0.7768109818323992,0.6971926543757686,11.986432502175038,428.5793937314364,903.3517697572972,0.7768109818323992,1.5522226156224035,0.6971926543757686,291.8770667032805,641.3458902963614,78.47114200067064,0.0070589842944653,0.3155951505386412,195.6589579655277,15.827750130809164,2.594380480049906,23.15201633918764,0.0070589842944653,0.3155951505386412,0.4048712422583099,0.2242209613323211,-64.51676177978516,0.5419624219987146,4.82250058557829,367.2157903301632,0.652393434670934,0,-70.83004911190659,42.74224546028469,208.69096062451408,13.547102419112086,44.91576448885918,2.1411324633577133,329.57003543379284,44.02913328298721,-71.57400487718675,0.7731412053108215,457045,287.7374318,49707,42.5584710564556,-70.88632533758458,0.0490874014794826,597.1917956226059,109.11756043323872,315.50542628,136.7661166070003,2016-05-10 15:26:15.904999936+00:00,2016-05-10 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-05-10
46,46,1,1,LC08_012030_20160526,-70.83004911190659,42.74224546028469,2016-05-26 15:26:20.953999872,0.0562174999999999,0.0633125,0.0850099999999999,0.0927649999999999,0.1929475,0.2074125,0.150955,306.1263794,21824.0,0.12640225,0.3506409415058845,0.1964834690685508,0.1912579346771242,306.1263794,0.18465217357067,0.9518465217357066,0.9706093521727832,-70.82994849155081,42.7422823439096,-0.3506409525871277,0.3506409525871277,1,1,-0.3883237545308187,-306.1263794,306.1263794,306.8315595165313,-306.8315595165313,306.8315595165313,0.7490138717951873,1.6434298675135934,25.40440281499946,473.9723492102567,889.5092089004593,0.7490138717951873,2.429823417117415,1.6434298675135934,346.15440275039657,632.5867585309304,99.39967975471204,0.0087900893083522,0.3143056393364501,236.220263208075,15.339443959920152,3.120054297546816,23.24700281313612,0.0087900893083522,0.3143056393364501,0.4110692230697404,0.4177091717720032,-125.04630279541016,0.4414992032041456,3.7649351531255135,296.9668155681434,0.5569655143364455,1,-70.83004911190659,42.74224546028469,189.4505850282621,20.621865614931764,67.63577369186984,2.0867642091536323,289.6415711121786,43.99077372869278,-71.26856359733372,0.8789279460906982,328141,299.36211782,81848,42.389601990323925,-71.0142847729045,0.0904303342103958,557.872132340466,114.75474533536622,314.38773374,106.77356094263956,2016-05-26 15:26:20.953999872+00:00,2016-05-26 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-05-26
47,47,0,0,LC08_012030_20160627,-70.83004911190659,42.74224546028469,2016-06-27 15:26:31.727000064,,,,,,,,,,,,,,,,,,-70.82994849155081,42.7422823439096,,,1,1,,,,,,,0.7508878824548357,1.6062691414684278,24.87745089221093,,893.3690356149359,0.7508878824548357,3.244079173907422,1.6062691414684278,352.1820348306709,,,,,,,,,,,,0.2044741064310073,-61.48856735229492,,,,,0,-70.83004911190659,42.74224546028469,,25.400191729227068,49.513869895281005,4.075538478184255,302.0155639939504,42.85055784646159,-72.07923460480322,0.8980177044868469,342482,300.71565374,239814,42.548970558712114,-71.50827388521672,0.0926224514842033,551.5894978624028,131.1718633633202,324.71699018,,2016-06-27 15:26:31.727000064+00:00,2016-06-27 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-06-27
48,48,0,0,LC08_012030_20160713,-70.83004911190659,42.74224546028469,2016-07-13 15:26:39.450000128,0.0328974999999999,0.0402124999999999,0.066585,0.0618,0.2346925,0.1598375,0.0894099999999999,309.56490752,21824.0,0.11651303,0.5831260487196134,0.3314914214006264,0.3256009943596455,309.56490752,0.5295308794245243,0.9552953087942452,0.9717474519021008,-70.82994849155081,42.7422823439096,-0.5831260681152344,0.5831260681152344,1,1,-0.557982258880932,-309.56490752,309.56490752,310.43118096593577,-310.43118096593577,310.43118096593577,0.7356364932548455,2.1922274297256066,33.18654168596208,497.424984997402,863.1862878552486,0.7356364932548455,3.355011660186104,2.1922274297256066,353.0139478174754,602.4214212943502,92.8434933688558,0.0187020448337989,0.4441926584068655,9489.607648504829,6.035034064746813,43.083076206261694,16.44931302566992,0.0187020448337989,0.4441926584068655,0.7403879241309197,4.305698871612549,-1293.5400390625,-13.397590790924696,-114.8736287214696,-8980.029720579334,-17.622485646380483,0,-70.83004911190659,42.74224546028469,182.0509703655733,25.967623065376,65.34187215325514,2.7271800967730933,278.2781800833656,42.809995087197024,-72.06070971572717,0.9381101727485656,670571,300.42512204,120825,42.87353636535149,-70.81545816443524,0.0162293277680873,654.9913505327366,89.05961636380258,301.73764172,-3257.8161105408776,2016-07-13 15:26:39.450000128+00:00,2016-07-13 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-07-13
49,49,0,0,LC08_012030_20160814,-70.83004911190659,42.74224546028469,2016-08-14 15:26:46.401999872,0.0265999999999999,0.0320725,0.0608099999999999,0.0488474999999999,0.2349399999999999,0.1478749999999999,0.06906,309.97848794000004,21824.0,0.1095238774999999,0.6557459366603533,0.3613499225716879,0.3561408545045691,309.97848794000004,0.6257179702698286,0.9562571797026982,0.9720648693018904,-70.82994849155081,42.7422823439096,-0.6557459235191345,0.6557459235191345,1,1,-0.5887743026204566,-309.97848794000004,309.97848794000004,310.8780632250459,-310.8780632250459,310.8780632250459,0.7135681639913112,2.948962579877436,43.91730733164695,500.5920978027594,790.1035175811265,0.7135681639913112,3.9017682257785777,2.948962579877436,341.59343730251777,529.6273958663489,75.43212372132415,0.0222038762900903,0.4990362166826622,317.17230520951983,11.0537301788944,3.068844334702348,14.641550728341867,0.0222038762900903,0.4990362166826622,0.6176788895073051,0.2265456914901733,-67.35923767089844,0.2045183315185867,1.4406985421200296,137.02296693550494,0.3016829441847502,0,-70.83004911190659,42.74224546028469,133.3129206475881,28.545969872931835,75.58015774473597,3.0072168460308486,217.12905155811973,43.80878482565248,-69.75182220569639,0.91755610704422,124418,297.33181394,26877,42.36081893733609,-71.00717193825658,0.0590901933610439,495.042193459617,96.45100758839858,317.41609946,40.85821065452404,2016-08-14 15:26:46.401999872+00:00,2016-08-14 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-08-14
50,50,1,1,LC08_012030_20160830,-70.83004911190659,42.74224546028469,2016-08-30 15:26:53.516999936,0.0258025,0.030725,0.0538799999999999,0.0464549999999999,0.1908575,0.1166074999999999,0.0630375,300.03888578,21824.0,0.0918265824999999,0.6084909138793785,0.2913337771859743,0.2937746884801221,300.03888578,0.4375159549032336,0.9543751595490324,0.9714438026511808,-70.82994849155081,42.7422823439096,-0.6084908843040466,0.6084908843040466,1,1,-0.5596915062056286,-300.03888578,300.03888578,300.88651704262884,-300.88651704262884,300.88651704262884,0.7374665079232037,1.515775623493149,23.594221569968592,438.5431804466687,776.8353287602322,0.7374665079232037,2.8683856210030347,1.515775623493149,331.6083843238066,583.4368196050772,62.75069031236893,0.0156390192951965,0.1926900289396548,143.94635441327569,20.643247279027182,2.5055555838731323,37.91926402236021,0.0156390192951965,0.1926900289396548,0.2764144222182108,0.4943010509014129,-146.22296142578125,0.5568693685192134,4.205956550900242,376.7397748794326,0.7235448645255634,1,-70.83004911190659,42.74224546028469,163.86123331199752,23.34376703850089,52.8442065946176,1.2058546106882833,263.9194339415137,43.93475762610739,-71.5306828079424,0.9222545027732848,249088,295.81763108,458566,42.44770643809665,-70.96653459214208,0.3354925215244293,529.5636056300687,84.82700738994657,308.31733022000003,119.28092778353088,2016-08-30 15:26:53.516999936+00:00,2016-08-30 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-08-30
51,51,0,0,LC08_012030_20160915,-70.83004911190659,42.74224546028469,2016-09-15 15:26:56.845999872,0.0225575,0.02715,0.0508,0.0448875,0.20953,0.1415225,0.07445,298.05301616,21824.0,0.098688135,0.6471351223874144,0.3227702061588889,0.327356868047202,298.05301616,0.5348387843628215,0.9553483878436282,0.9717649679883972,-70.82994849155081,42.7422823439096,-0.6471351385116577,0.6471351385116577,1,1,-0.6097261168516882,-298.05301616,298.05301616,298.8027400753114,-298.8027400753114,298.8027400753114,0.7403612319940247,1.1108242439543683,17.85187122340997,427.4830685331896,727.7900855946112,0.7403612319940247,1.9818137621615608,1.1108242439543683,304.7304990911245,519.606561876089,50.00712636970992,0.0188875103845119,0.4214593265351514,413.1676430739776,11.884293238648102,4.08205056952275,17.336581780993278,0.0188875103845119,0.4214593265351514,0.5484050892170542,0.44925457239151,-130.1564483642578,0.0832452189607597,0.5080458532925661,56.43179243240155,0.1201700601951319,0,-70.83004911190659,42.74224546028469,119.41528939838518,17.355473474475342,56.0508896024011,2.584853448364891,213.81002215556688,43.99092200193783,-71.26108689046296,0.9171808958053588,276092,289.71646538,59792,43.685888466451054,-70.31792788685603,0.0939994677901268,421.9224807901808,64.82317800330682,301.04378366000003,14.408180399377176,2016-09-15 15:26:56.845999872+00:00,2016-09-15 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-09-15
52,52,0,0,LC08_012030_20161017,-70.83004911190659,42.74224546028469,2016-10-17 15:27:03.092000000,0.0242074999999999,0.0258575,0.0371324999999999,0.0373525,0.09777,0.083855,0.0434575,295.47241106,21824.0,0.05650891,0.4471313067771836,0.1339095242158643,0.1426909769375199,295.47241106,0.0825373103119907,0.95082537310312,0.9702723731240296,-70.82994849155081,42.7422823439096,-0.4471313059329986,0.4471313059329986,1,1,-0.4494912992716965,-295.47241106,295.47241106,296.0269661602868,-296.0269661602868,296.0269661602868,0.6965310328196892,1.612694488623837,24.9685645328328,410.9145936620652,556.9293521297586,0.6965310328196892,2.2168706829521927,1.612694488623837,319.32115990766584,418.161948840762,38.77150262746458,0.0066904328250951,0.2367592850502909,114.15695986606038,20.04075867394249,1.897624774970268,30.861151148885103,0.0066904328250951,0.2367592850502909,0.3103063606290578,0.4606388509273529,-134.46389770507812,0.3902106396229595,1.629858838558577,265.233486347237,0.699104284239461,0,-70.83004911190659,42.74224546028469,66.02767937325976,19.14153096646745,72.74643943038761,1.6146779779183,135.28738142292443,43.58040861922258,-71.74020336008626,0.8448399305343628,293948,291.9074162,424564,43.289575427099926,-71.83655536328413,0.4213522672653198,346.9528174790233,45.37796146957832,300.03888578,46.22279666152125,2016-10-17 15:27:03.092000+00:00,2016-10-17 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-10-17
53,53,0,0,LC08_012030_20161102,-70.83004911190659,42.74224546028469,2016-11-02 15:27:03.701999872,0.0352625,0.0419724999999999,0.0615525,0.0665025,0.1633025,0.154915,0.0867149999999999,291.29559062,21824.0,0.0964442725,0.421226692195557,0.1939842828643542,0.1989572557052911,291.29559062,0.201748744290466,0.9520174874429046,0.9706657708561583,-70.82994849155081,42.7422823439096,-0.4212266802787781,0.4212266802787781,1,1,-0.4525138422538969,-291.29559062,291.29559062,291.8534593917535,-291.8534593917535,291.8534593917535,0.690071118559483,1.1647446033771256,18.616480532731224,388.6544347951995,482.9184754267814,0.690071118559483,1.5538390593802818,1.1647446033771256,289.61817896631527,323.4108906495378,26.460496214947423,0.0091787869561284,0.315459319867273,199.43185712015145,15.729053350981468,2.554629574424041,23.16198514887188,0.0091787869561284,0.315459319867273,0.4075838154231481,0.3574002385139465,-101.75386810302734,0.1428935431378321,0.4592762275509147,97.51853731443896,0.328400093558116,0,-70.83004911190659,42.74224546028469,39.768025299005096,13.563084610586444,74.95915335283573,2.0853905217305315,118.67859779728992,44.048043996963294,-71.15653355454168,0.801616907119751,110342,284.70564806,175395,42.32641183146119,-71.10292430465965,0.3616588115692138,310.39782587001685,31.035786618309743,294.44700506000004,13.02507381334394,2016-11-02 15:27:03.701999872+00:00,2016-11-02 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-11-02
54,54,1,1,LC08_012030_20161118,-70.83004911190659,42.74224546028469,2016-11-18 15:27:03.323000064,0.0339424999999999,0.0401024999999999,0.05201,0.0671625,0.1504599999999999,0.13616,0.0844875,285.9942416,21824.0,0.0890840074999999,0.3827614332157749,0.166240409207161,0.1741113886479311,285.9942416,0.1475073232902257,0.9514750732329024,0.9704867741668576,-70.82994849155081,42.7422823439096,-0.3827614188194275,0.3827614188194275,1,1,-0.4862448757840667,-285.9942416,285.9942416,286.6229172945895,-286.6229172945895,286.6229172945895,0.6812666222799657,0.8225285590437577,13.76373889492321,360.9189035770902,415.4823529073116,0.6812666222799657,1.2233816810742706,0.8225285590437577,278.1394872655636,282.1934053026729,16.59719935085017,0.0079825769323268,0.5542436862653292,241.2329460260729,10.743207991638217,2.073537506437262,13.183125514832,0.0079825769323268,0.5542436862653292,0.649653980133732,0.414964348077774,-116.86475372314452,0.0355208469267184,0.0821668074401831,24.36325992574976,0.0917304516396935,1,-70.83004911190659,42.74224546028469,25.59904276812098,9.944237678546552,67.23400977538608,3.7151259002528247,109.09751990477446,43.78003454967671,-71.4417554307468,0.8309897184371948,367113,281.62601204,547024,42.96588929279852,-70.834725396588,0.2263695746660232,269.6768165767009,18.530051658791287,289.00893524,2.330250659003593,2016-11-18 15:27:03.323000064+00:00,2016-11-18 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-11-18
55,55,0,0,LC08_012030_20161204,-70.83004911190659,42.74224546028469,2016-12-04 15:27:02.194999808,0.0403775,0.0469775,0.0577849999999999,0.0754949999999999,0.1543649999999999,0.1721575,0.115095,278.22850016,21824.0,0.0993074074999999,0.3431219002871313,0.1571110843294293,0.1620927301126243,278.22850016,0.1221998833304627,0.9512219988333046,0.9704032596149904,-70.82994849155081,42.7422823439096,-0.3431218862533569,0.3431218862533569,1,1,-0.4552439311807684,-278.22850016,278.22850016,278.9744039406621,-278.9744039406621,278.9744039406621,0.6847514467203397,0.3735287016095621,7.396765926764424,323.200037855941,371.8980913316908,0.6847514467203397,0.718411443077412,0.3735287016095621,240.96492740733785,240.9769580685315,6.278451212452783,0.0074612012163757,0.5071517028067023,283.4182929885,11.270005371026198,2.4817197652624685,14.40725534667857,0.0074612012163757,0.5071517028067023,0.6086236305351826,0.3452168703079223,-93.824951171875,-0.0705161644578382,-0.0936127751658699,-48.71978613242129,-0.2075845593781179,0,-70.83004911190659,42.74224546028469,12.982117128158515,2.250874838943828,51.99370154928235,3.4221353795874934,98.38075801565172,42.84976452952772,-72.10856526797768,0.8368360996246338,284244,271.78553246,326762,42.96588929279852,-70.834725396588,0.2190138399600982,241.44032578744373,6.677254939521739,279.59912618,-2.6548583037040703,2016-12-04 15:27:02.194999808+00:00,2016-12-04 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-12-04
56,56,1,1,LC08_012030_20161220,-70.83004911190659,42.74224546028469,2016-12-20 15:26:57.063000064,0.0446949999999999,0.0577849999999999,0.07995,0.09975,0.1792524999999999,0.1713325,0.1173225,272.54775092,21824.0,0.1156448825,0.2849526437935143,0.1478439635069344,0.1530851954903866,272.54775092,0.1036078085685275,0.9510360780856852,0.9703419057682762,-70.82994849155081,42.7422823439096,-0.2849526405334472,0.2849526405334472,1,1,-0.3831078018151829,-272.54775092,272.54775092,273.4018886954758,-273.4018886954758,273.4018886954758,0.6839413206923434,0.2356030246883766,5.440932217616995,297.5434960690053,349.60412079279774,0.6839413206923434,0.4646603346515421,0.2356030246883766,204.1267829820629,205.76263237270248,0.2397461871713938,0.0070928985383266,0.187362840049802,15.68276068059782,30.196548968567708,0.3634382271258847,38.997402472640005,0.0070928985383266,0.187362840049802,0.2260252338404375,0.0286689475178718,-7.474706172943115,0.2733254702088067,0.1937037296936419,189.84012550493327,0.923693361008756,1,-70.83004911190659,42.74224546028469,6.068855926161038,-3.6989701533670143,50.70435479823343,1.2705553439623194,82.08570684015014,44.026519212855966,-71.57014828857274,0.9939480423927308,147743,260.72481974,35525,42.44976631829537,-70.97243589115777,0.0172699727118015,15.050789335131093,0.3910003098435267,275.83930418,5.493437774111684,2016-12-20 15:26:57.063000064+00:00,2016-12-20 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-12-20
57,57,0,0,LC08_012030_20170206,-70.83004911190659,42.74224546028469,2017-02-06 15:26:42.372999936,0.0435399999999999,0.0561349999999999,0.079565,0.0977974999999999,0.16212,0.180215,0.127525,275.30267504,21824.0,0.11147206,0.2474727557782758,0.1210988464804191,0.1269660851342415,275.30267504,0.0514095285999858,0.9505140952859998,0.97016965144438,-70.82994849155081,42.7422823439096,-0.2474727630615234,0.2474727630615234,1,1,-0.3415809835115956,-275.30267504,275.30267504,276.2688144678315,-276.2688144678315,276.2688144678315,0.727754792802473,0.1871603591714876,4.753998498719782,309.5874490468311,476.7090962600045,0.727754792802473,0.5302785836195805,0.1871603591714876,201.3064648541904,305.32653454843614,4.387898167561892,0.006124546282966,0.502602891004516,225.63221571165337,11.634927948644451,2.023380193293214,14.537648335519323,0.006124546282966,0.502602891004516,0.5944121459635106,0.1313554346561432,-34.26602935791016,0.1087179774148182,0.3883974556620044,75.30642066922087,0.2502384591585359,0,-70.83004911190659,42.74224546028469,44.79625612528237,-1.926695752973836,35.294723368605005,3.457102834492316,141.10814689580974,44.05286187113971,-71.3372214985638,0.8933600187301636,130134,260.86495856,16315,42.5584710564556,-70.88632533758458,0.0082986541092395,308.1123551938801,12.773621341882295,281.42093084,11.014951842574444,2017-02-06 15:26:42.372999936+00:00,2017-02-06 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2017-02-06
58,58,1,1,LC08_012030_20170222,-70.83004911190659,42.74224546028469,2017-02-22 15:26:36.933000192,,,,,,,,,,,,,,,,,,-70.82994849155081,42.7422823439096,,,1,1,,,,,,,0.7209942403615495,0.6578380187446772,11.428370184144969,,548.1210188600186,0.7209942403615495,0.8654984858287234,0.6578380187446772,256.02907943396946,,,,,,,,,,,,0.4647773206233978,-128.67250061035156,,,,,1,-70.83004911190659,42.74224546028469,,4.887733433938685,76.00683646659309,1.7587144260255072,135.25832661359627,43.31492206976587,-71.84920273890468,0.8461980819702148,20983,276.84762008,7856,42.36681028818081,-71.00444816852094,0.0236861184239387,367.80486389296607,23.226859727159084,286.50010856,,2017-02-22 15:26:36.933000192+00:00,2017-02-22 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2017-02-22
59,59,0,0,LC08_012030_20170326,-70.83004911190659,42.74224546028469,2017-03-26 15:26:19.560000000,0.0348775,0.0435399999999999,0.0701049999999999,0.083525,0.1344274999999999,0.131375,0.0850374999999999,279.0214808,21824.0,0.0901348925,0.2335485943038045,0.0972143442364655,0.1063493058384781,279.0214808,0.0118899554464445,0.9501188995544644,0.9700392368529732,-70.82994849155081,42.7422823439096,-0.2335485965013504,0.2335485965013504,1,1,-0.3144854729688436,-279.0214808,279.0214808,279.8106739358719,-279.8106739358719,279.8106739358719,0.7648028521810186,0.4721019963113791,8.794569272037869,326.521342097942,746.314961823257,0.7648028521810186,0.7042623072625749,0.4721019963113791,234.79369395656784,575.6065269945761,17.07621295745585,0.0054544859368919,0.4907408376915377,285.6682960365297,11.562016183763388,2.573112181925964,14.889048395095482,0.0054544859368919,0.4907408376915377,0.5896929787917268,0.3351932466030121,-91.21753692626952,0.3952494598077402,1.889422322009613,272.86201800059064,0.4885357359179184,0,-70.83004911190659,42.74224546028469,111.24826957112307,1.9726667919111176,67.03496572838196,3.413139991085912,179.40666448943776,43.94369855893829,-71.45517709832106,0.8084153532981873,73621,272.1341705,22123,42.371395642647215,-71.02026094732553,0.0217223074287176,487.4240913014983,30.206855164285965,285.06454016,53.58401705219262,2017-03-26 15:26:19.560000+00:00,2017-03-26 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2017-03-26
60,60,0,0,LC08_012030_20170411,-70.83004911190659,42.74224546028469,2017-04-11 15:26:12.404000000,,,,,,,,,,,,,,,,,,-70.82994849155081,42.7422823439096,,,1,1,,,,,,,0.7432040035352289,1.300156305711022,20.53666521443491,,789.7426900282726,0.7432040035352289,2.2297701355367363,1.300156305711022,281.29360838948986,,,,,,,,,,,,0.3297652304172516,-93.6729965209961,,,,,0,-70.83004911190659,42.74224546028469,,19.23466636779836,58.30898373737778,2.649588600511368,269.7857460983881,44.02871021117619,-71.59270419616497,0.7222217321395874,184601,284.05964228,22852,42.45440681102209,-70.96966292405494,0.0417031720280647,427.6121968042562,59.14383620905885,296.35426022,,2017-04-11 15:26:12.404000+00:00,2017-04-11 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2017-04-11
61,61,0,0,LC08_012030_20170614,-70.83004911190659,42.74224546028469,2017-06-14 15:26:25.007000064,0.0362524999999999,0.04233,0.066695,0.0612225,0.2081,0.1628625,0.100685,304.85829398,21824.0,0.11043223,0.5453591883336891,0.2918962049667715,0.2863769745457854,304.85829398,0.4171881317183842,0.9541718813171838,0.9713767208346706,-70.82994849155081,42.7422823439096,-0.545359194278717,0.545359194278717,1,1,-0.5145835986826544,-304.85829398,304.85829398,305.6059131516993,-305.6059131516993,305.6059131516993,0.7589310701426715,1.3255549016971675,20.896826072830454,467.30640410006765,907.1042494009118,0.7589310701426715,2.4427296704495043,1.3255549016971675,318.9647545232757,643.971500094373,88.1370306256853,0.0150021552772344,0.2576041543358461,33266.19850859301,3.954000211011636,85.10071396947797,28.363921772445835,0.0150021552772344,0.2576041543358461,0.5798754972090031,7.093899726867676,-2082.8369140625,-48.57230264237162,-491.8725488265878,-32710.36403912432,-58.849110366241895,0,-70.83004911190659,42.74224546028469,234.5298506471084,20.70788685218072,54.265313011621245,1.6191749749468165,355.774167998052,43.990847926419896,-71.26482525105712,0.924165666103363,385363,293.60959016000004,76668,42.81616306913103,-70.82185139717878,0.0453553237020969,768.3079737874446,69.18651863315316,294.59397992000004,-13949.505484722027,2017-06-14 15:26:25.007000064+00:00,2017-06-14 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2017-06-14
62,62,0,0,LC08_012030_20170716,-70.83004911190659,42.74224546028469,2017-07-16 15:26:33.084000000,,,,,,,,,,,,,,,,,,-70.82994849155081,42.7422823439096,,,1,1,,,,,,,0.7384791219656406,2.0408284365394405,31.039651701338755,,863.5152988744344,0.7384791219656406,3.1387783993802136,2.0408284365394405,354.1233898442278,,,,,,,,,,,,0.3345527648925781,-100.61554718017578,,,,,0,-70.83004911190659,42.74224546028469,,24.845695168900704,65.01983182190959,0.6246116134722938,291.27583752265093,44.1143209191934,-71.10758248903745,0.904382050037384,302754,300.74641592,218311,43.479996034550766,-70.63617357541544,0.1354828774929046,437.53205820918856,109.93178497177118,315.36186944,,2017-07-16 15:26:33.084000+00:00,2017-07-16 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2017-07-16
