,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,TAU,TAU_SSITC_TEST,H_inst_af,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,FC,FC_SSITC_TEST,CO2,T_SONIC,TA,PA,RH,VPD_PI,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_MAX,FETCH_70,FETCH_90,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,Rn_inst_af,G_inst_af,SWC,P_RAIN,TS,PPFD_IN,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
221,221,3,3,LC08_041034_20170422,-116.69317661651512,36.765394548923865,2017-04-22 18:26:54.757999872,0.119055,0.1378924999999999,0.185715,0.23153,0.288015,0.2968425,0.2634575,314.26810304,21824.0,0.2236238525,0.1087201301138496,0.0859478956574135,0.0831032470366683,314.26810304,-0.031028731568414,0.9496897126843158,0.9698976051858242,-116.69332890558616,36.76547403894031,-0.1087201312184333,0.1087201312184333,1,1,-0.2159457919067823,-314.26810304,314.26810304,320.55415433841256,-320.55415433841256,320.55415433841256,0.80321751971784,0.3421604362975187,6.49120107892697,525.2499368928443,931.3779076705893,0.80321751971784,2.8609878850219963,0.3421604362975187,302.2658763099245,484.90844815810345,125.37092571015472,0.0047864811983008,0.3370934364369815,362.2393106647766,13.895613615348688,4.556832775105036,21.67548605831416,0.0047864811983008,0.3370934364369815,0.441539748798871,0.1551996320486068,-45.19305419921875,-0.0040712083731813,-0.0456589664919679,-2.701788216827879,-0.0075146210009805,3,-116.69317661651512,36.765394548923865,168.01022965519252,23.30096591015112,11.959520628829509,2.373654658122525,325.04033979768553,36.75292719500264,-118.0101445488606,0.3505336940288543,88854,291.19305002,144446,36.46674434416048,-116.95970691967251,0.0634544417262077,421.549607304195,114.24294196726544,324.48456482,-1.2948882897122096,2017-04-22 18:26:54.757999872+00:00,2017-04-22 18:00:00+00:00,2017-04-22,9.46974104480556,9.529311087791667,76.0786269042135,76.557204623875,12.3743868865625,99.3675209248125,0.9066183265833274,1.4447660892309386,201704221100.0,201704221130.0,-0.155511789,0.0,329.3434531,0.0,20.77648974,0.0,-1.156708212,0.0,230.4331931,24.57574061,24.18099452,91.67355941,12.73759577,26.24423849,3.429292518,8.300012529,117.683384,0.380797273,-13.73457873,-0.124503273,24.93542701,45.58991332,68.30199772,1.266846441,1.430427211,0.432707749,1.43320459,479.0450113,150.5535019,4.382342217,0.0,31.619775,1834.242,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2017-04-22 11:00:00,2017-04-22 11:00:00-07:00,2017-04-22
222,222,0,0,LC08_040034_20170501,-116.69317661651512,36.765394548923865,2017-05-01 18:20:38.010999808,0.1215574999999999,0.1437224999999999,0.197265,0.2478375,0.3072375,0.3138375,0.2800125,319.64806652,21824.0,0.23713892,0.1070125658694771,0.0865211295814139,0.0844489728218373,319.64806652,-0.0285893355372903,0.9497141066446272,0.9699056551927268,-116.69332890558616,36.76547403894031,-0.1070125624537468,0.1070125624537468,1,1,-0.217982071446623,-319.64806652,319.64806652,325.8406377066254,-325.8406377066254,325.8406377066254,0.8028393654212578,0.3928283331508689,7.141460137913928,562.1656107584175,950.5598623522632,0.8028393654212578,3.040169299204582,0.3928283331508689,325.45859467423617,472.0721309311393,138.15182149226607,0.0048228184905534,0.4750317668843796,574.5907154043688,10.795241574294565,5.714050964314268,15.381422025229332,0.0048228184905534,0.4750317668843796,0.5989908188751298,0.1954856663942337,-57.98311996459961,-0.3645604677851439,-4.597388923726367,-240.67040596549555,-0.720742042824299,0,-116.69317661651512,36.765394548923865,175.45803642080512,24.31152593038395,12.921265051049854,3.342574454414583,343.61589156467943,37.95695393802173,-116.5371596085736,0.3459991812705993,534069,296.61061172,913105,36.65508952068536,-115.61868885910616,0.0880861952900886,500.8740775496428,143.46370042460933,318.7388732,-130.38194987687976,2017-05-01 18:20:38.010999808+00:00,2017-05-01 18:00:00+00:00,2017-05-01,7.060205913890717,7.3254304213541666,92.44554206108712,95.91836192772917,12.873250045041669,112.88493903527085,-3.232103358854161,0.5059410152513522,201705011100.0,201705011130.0,-0.338245723,1.0,404.965852,0.0,10.90237284,0.0,-0.702567557,0.0,231.8867975,25.76628416,25.32681515,91.73565436,13.19903886,27.95347285,5.721521063,13.26026978,316.825537,0.562540517,-36.03141991,-0.047458579,24.51363543,44.81874378,67.14664523,1.815102255,2.057442339,0.653004254,1.350871759,500.2832732,134.4807703,3.821513123,0.0,32.90781,1934.482,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2017-05-01 11:00:00,2017-05-01 11:00:00-07:00,2017-05-01
223,223,1,1,LC08_040034_20170517,-116.69317661651512,36.765394548923865,2017-05-17 18:20:49.098000128,0.12802,0.1476825,0.1985025,0.2471499999999999,0.301985,0.3100425,0.27773,313.9536452,21824.0,0.23650598,0.0998570479026105,0.0817327004582606,0.0784003012005128,313.9536452,-0.0395114776653165,0.9496048852233469,0.9698696121237044,-116.69332890558616,36.76547403894031,-0.0998570472002029,0.0998570472002029,1,1,-0.2067634056794625,-313.9536452,313.9536452,320.1193581589162,-320.1193581589162,320.1193581589162,0.7965307778422988,0.5760121944995774,9.492395793423231,523.1040934055093,964.821538660402,0.7965307778422988,2.1871121856245748,0.5760121944995774,290.1618709687196,489.07051190634905,127.48176113585278,0.0046616290646178,0.3209584886833036,302.3444855967316,14.680560710307876,4.019943031142091,22.765137360328985,0.0046616290646178,0.3209584886833036,0.419223936578063,0.1251188665628433,-36.03302764892578,0.0892342904622211,0.9194807874820144,59.24426517376469,0.1638443260403517,1,-116.69317661651512,36.765394548923865,155.2439032409914,18.924849625629182,26.336655169569426,2.265653848064811,311.5503683263758,37.97918559515737,-116.48646374121624,0.4553136825561523,325267,287.99036528,519471,37.56077155920232,-116.40477000268253,0.0762180089950561,560.6598256708476,141.46255203765705,309.02144234,26.07647513298993,2017-05-17 18:20:49.098000128+00:00,2017-05-17 18:00:00+00:00,2017-05-17,4.567502617186305,4.4382648564375,148.2315059780913,144.03728661783333,-2.506013535625,137.22052808320834,-8.74900985543752,-13.072466976444275,201705171100.0,201705171130.0,-0.28669454,0.0,413.9404911,0.0,-2.115297984,2.0,0.673804384,2.0,232.1024429,21.02053316,20.38830811,91.05678146,25.82814021,17.70969301,4.662698504,10.36183083,329.4858518,0.515718623,-27.02254586,-0.063280492,26.6546315,48.73316744,73.01116517,1.600707477,1.651045638,0.53916143,1.547268184,551.3917924,125.1524653,2.992194205,0.0,30.87295,1971.71,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2017-05-17 11:00:00,2017-05-17 11:00:00-07:00,2017-05-17
224,224,2,2,LC08_040035_20170501,-116.69317661651512,36.765394548923865,2017-05-01 18:21:01.898000128,0.1204575,0.1429524999999999,0.196495,0.247205,0.3070449999999999,0.3149099999999999,0.2819925,319.65490256,21824.0,0.2368283075,0.1079657194406855,0.0870713456844463,0.0851410955655678,319.65490256,-0.0273326133199827,0.9497266738668,0.969909802376044,-116.69332890558616,36.76547403894031,-0.1079657226800918,0.1079657226800918,1,1,-0.2195456170314174,-319.65490256,319.65490256,325.71527768244783,-325.71527768244783,325.71527768244783,0.8036073232623924,0.3927770993448022,7.14080261611827,562.2211420928339,958.7731637070945,0.8036073232623924,3.0413273670157257,0.3927770993448022,347.4211446372602,499.4425241044308,145.7530053605499,0.0048416144834198,0.475185417913905,316.0269622351966,11.660252086575907,3.426095907773025,15.376448448093662,0.0048416144834198,0.475185417913905,0.5775038062415168,0.1416153460741043,-42.7001838684082,0.0570430312974157,0.6791199321908917,37.66255650868425,0.1064847967291816,2,-116.69317661651512,36.765394548923865,175.45058858987463,24.31788637901076,12.914660342211404,3.3424324260086875,343.61589156467943,36.63827533508867,-115.17338149538526,0.3728680312633514,529511,301.52230646,784063,36.65305188475544,-117.09924063906494,0.0577129647135734,341.05667521189525,117.92998729353523,328.37085356,19.259841276933688,2017-05-01 18:21:01.898000128+00:00,2017-05-01 18:00:00+00:00,2017-05-01,7.060205913890717,7.3254304213541666,92.44554206108712,95.91836192772917,12.873250045041669,112.88493903527085,-3.232103358854161,0.5059410152513522,201705011100.0,201705011130.0,-0.338245723,1.0,404.965852,0.0,10.90237284,0.0,-0.702567557,0.0,231.8867975,25.76628416,25.32681515,91.73565436,13.19903886,27.95347285,5.721521063,13.26026978,316.825537,0.562540517,-36.03141991,-0.047458579,24.51363543,44.81874378,67.14664523,1.815102255,2.057442339,0.653004254,1.350871759,500.2832732,134.4807703,3.821513123,0.0,32.90781,1934.482,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2017-05-01 11:00:00,2017-05-01 11:00:00-07:00,2017-05-01
225,225,3,3,LC08_040035_20170517,-116.69317661651512,36.765394548923865,2017-05-17 18:21:12.984000000,0.1248575,0.145235,0.196825,0.2465175,0.30204,0.3112525,0.2821575,314.00833352,21824.0,0.23579175,0.101215460548803,0.082042488175154,0.0794269746771159,314.00833352,-0.037665236369361,0.9496233476363064,0.9698757047199812,-116.69332890558616,36.76547403894031,-0.1012154594063758,0.1012154594063758,1,1,-0.2109087628917642,-314.00833352,314.00833352,320.0803440470436,-320.0803440470436,320.0803440470436,0.7971053658210236,0.575749955133398,9.489030279279737,523.4788489406989,970.9630461833638,0.7971053658210236,2.1878100586964457,0.575749955133398,320.8843704092515,523.2584114299607,136.1494179569696,0.0046886039676555,0.321217227802638,332.71622724840165,14.43249266624597,4.342444835991422,22.746800138404645,0.0046886039676555,0.321217227802638,0.4223129840407433,0.1755872368812561,-51.85958099365234,0.0819237581302352,0.7888980171324836,54.39276622458942,0.1405102106685735,3,-116.69317661651512,36.765394548923865,155.32201541966643,18.92996052326153,26.31626785171857,2.2662537536594467,311.5503683263758,36.19504655257517,-115.66351758399536,0.280392974615097,326718,295.34936234,583559,35.94077477091744,-117.21043288758202,0.0555351190268993,404.6110759365538,124.38481806470382,322.3277942,22.373147765877235,2017-05-17 18:21:12.984000+00:00,2017-05-17 18:00:00+00:00,2017-05-17,4.567502617186305,4.4382648564375,148.2315059780913,144.03728661783333,-2.506013535625,137.22052808320834,-8.74900985543752,-13.072466976444275,201705171100.0,201705171130.0,-0.28669454,0.0,413.9404911,0.0,-2.115297984,2.0,0.673804384,2.0,232.1024429,21.02053316,20.38830811,91.05678146,25.82814021,17.70969301,4.662698504,10.36183083,329.4858518,0.515718623,-27.02254586,-0.063280492,26.6546315,48.73316744,73.01116517,1.600707477,1.651045638,0.53916143,1.547268184,551.3917924,125.1524653,2.992194205,0.0,30.87295,1971.71,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2017-05-17 11:00:00,2017-05-17 11:00:00-07:00,2017-05-17
226,226,4,4,LC08_041034_20170524,-116.69317661651512,36.765394548923865,2017-05-24 18:27:04.446000128,0.1151499999999999,0.1334925,0.1780149999999999,0.2264425,0.27905,0.29181,0.2598,332.48614964,21824.0,0.2173770624999999,0.1040717715890938,0.0803653198228854,0.0784801975151481,332.48614964,-0.03936791336439,0.949606320866356,0.9698700858858976,-116.69332890558616,36.76547403894031,-0.1040717735886573,0.1040717735886573,1,1,-0.2210517103694224,-332.48614964,332.48614964,338.79720424348835,-338.79720424348835,338.79720424348835,0.8005592702021912,0.5083244646560309,8.623708473710302,657.9924193180478,974.7595773305574,0.8005592702021912,4.640524325568533,0.5083244646560309,366.1674883432311,452.5917458751414,160.6782214266394,0.0046637226866603,0.3178290061805282,548.0457994407942,13.129603082151768,6.975676179932989,22.98929279503453,0.0046637226866603,0.3178290061805282,0.4345411526739265,0.2088169455528259,-63.77092361450195,-0.3930406896983994,-5.656909507837809,-256.1322749922922,-0.8774251740346406,4,-116.69317661651512,36.765394548923865,175.05910066486223,31.57027550124128,10.954030816199923,2.2434683110360547,318.0335644557298,37.90750177192183,-116.42143968217422,0.344292938709259,337854,305.3915051,517602,36.89900284902684,-117.79017306269388,0.0456206426024436,527.2328517667769,169.7733005597744,331.53594008,-160.42995364228025,2017-05-24 18:27:04.446000128+00:00,2017-05-24 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-05-24
227,227,0,0,LC08_040034_20170602,-116.69317661651512,36.765394548923865,2017-06-02 18:20:58.500000000,0.13055,0.14859,0.20051,0.252595,0.30622,0.3181825,0.28532,332.50665776,21824.0,0.24059435,0.0959619909988099,0.0785201172567084,0.0759693619754158,332.50665776,-0.0438706473245068,0.9495612935267548,0.9698552268638292,-116.69332890558616,36.76547403894031,-0.0959619879722595,0.0959619879722595,1,1,-0.2086120813845637,-332.50665776,332.50665776,338.75843826019286,-338.75843826019286,338.75843826019286,0.8051671229856172,0.4306862987159546,7.627319756969452,658.1235695657454,983.6037606133964,0.8051671229856172,4.27073248338533,0.4306862987159546,372.42359073148174,442.4697101601798,161.98408304385637,0.0045983755199374,0.2227979760986664,351.50808115535267,16.2372237219311,5.567195502509911,32.795019998759926,0.0045983755199374,0.2227979760986664,0.3195639615910073,0.1745730489492416,-53.570899963378906,-0.1089812883039235,-1.8060937776710784,-71.0224540390293,-0.2532124543036737,0,-116.69317661651512,36.765394548923865,193.68131666795043,30.11336237321879,10.084600250460026,1.5747507355809114,368.67527578908766,37.97922988832037,-116.49671132538536,0.3333795964717865,506714,306.86808974,918396,36.65535965230199,-115.64217832060844,0.088429570198059,445.4780411844919,162.9541882546358,331.77178346,-51.22081953475178,2017-06-02 18:20:58.500000+00:00,2017-06-02 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-06-02
228,228,1,1,LC08_040034_20170618,-116.69317661651512,36.765394548923865,2017-06-18 18:21:04.956000000,0.1305775,0.15277,0.2032324999999999,0.2554825,0.30688,0.3275325,0.28609,336.86463326,21824.0,0.2432152925,0.0913956744982106,0.0758522727272727,0.0725705679558531,336.86463326,-0.0499365329466481,0.9495006346705336,0.969835209441276,-116.69332890558616,36.76547403894031,-0.0913956761360168,0.0913956761360168,1,1,-0.2031855718101399,-336.86463326,336.86463326,343.19946260958625,-343.19946260958625,343.19946260958625,0.7810770780867373,1.012709645859022,15.096861173245278,693.266139553776,952.8574577872384,0.7810770780867373,6.061687399371163,1.012709645859022,402.9872733688122,410.47848475476775,161.00430718927603,0.0045113744847853,0.1126637275380777,241.09805890898176,19.61879731808893,4.726223847591044,64.85373989929028,0.0045113744847853,0.1126637275380777,0.1866571400111193,0.1517596691846847,-47.35761260986328,0.0129105396908151,0.2231110234411517,8.37611865650996,0.0335750927741251,1,-116.69317661651512,36.765394548923865,179.63501272263642,36.36703583218905,16.706728327232447,0.7977387922019874,347.4433626193935,37.97922988832037,-116.49671132538536,0.333000510931015,525932,312.0566441,896304,37.639887628756455,-116.43712279119092,0.0847650915384292,445.9386848992878,180.6918952073872,336.21520946,6.327428624791062,2017-06-18 18:21:04.956000+00:00,2017-06-18 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-06-18
229,229,2,2,LC08_040035_20170602,-116.69317661651512,36.765394548923865,2017-06-02 18:21:22.391000064,0.1253524999999999,0.14562,0.199685,0.2524025,0.3062475,0.3195849999999999,0.288235,332.51007578,21824.0,0.2397061275,0.0963841403383156,0.0778776549200541,0.076292920228593,332.51007578,-0.0432914380633547,0.9495670856193664,0.9698571382543908,-116.69332890558616,36.76547403894031,-0.0963841378688812,0.0963841378688812,1,1,-0.2106259234186379,-332.51007578,332.51007578,338.68817455255424,-338.68817455255424,338.68817455255424,0.8055885554747744,0.4306138053502092,7.626389395325889,658.1546454075044,988.3239071346096,0.8055885554747744,4.272374066688413,0.4306138053502092,369.6293824335914,444.2498606689499,162.27001053827658,0.0046067448009814,0.2230881346891391,396.8496063989657,15.757984097894209,6.083723824150269,32.752365301814145,0.0046067448009814,0.2230881346891391,0.3229472995449772,0.187881514430046,-57.54952621459961,-0.1762508640860248,-2.9087539414525905,-114.8697562682924,-0.4073686691267486,2,-116.69317661651512,36.765394548923865,193.90212277140887,30.120068382168206,10.079028629718865,1.5765331355760916,368.67527578908766,36.28197081016083,-115.62562804686326,0.3490950167179107,505481,306.30753446,897096,35.98398916758934,-116.7566168313556,0.0492223352193832,421.0892866990218,139.52871763401149,333.25178612,-82.49226177959547,2017-06-02 18:21:22.391000064+00:00,2017-06-02 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-06-02
230,230,3,3,LC08_040035_20170618,-116.69317661651512,36.765394548923865,2017-06-18 18:21:28.851000064,0.1323375,0.15453,0.2044699999999999,0.256225,0.307155,0.329045,0.2893075,336.86805128000003,21824.0,0.244332865,0.0904007952003976,0.0755400378515956,0.0718416746600463,336.86805128000003,-0.0512330523267909,0.949487669476732,0.9698309309273216,-116.69332890558616,36.76547403894031,-0.090400792658329,0.090400792658329,1,1,-0.200703640361593,-336.86805128000003,336.86805128000003,343.129704432465,-343.129704432465,343.129704432465,0.7814557199575715,1.012469073594936,15.093773729246651,693.2848103108486,956.7871105106864,0.7814557199575715,6.063667378591859,1.012469073594936,397.0173615462851,406.6908536500734,159.59562531445528,0.0044929319786676,0.1122930744990593,190.6157227441141,21.18905445695326,4.047077293432025,65.06780684769844,0.0044929319786676,0.1122930744990593,0.1822400402389596,0.1256017088890075,-39.05059814453125,0.0870486096203354,1.5165436007236517,56.47950559150402,0.2285738416396714,3,-116.69317661651512,36.765394548923865,179.36850118194877,36.37300426830426,16.697305613588217,0.7954187228524017,347.4433626193935,36.28197081016083,-115.62562804686326,0.3778347671031952,505652,310.90818937999995,743196,35.77736956201642,-116.5026588773553,0.0437112860381603,329.84329754270885,134.34556963453377,343.35203522,43.00917651652277,2017-06-18 18:21:28.851000064+00:00,2017-06-18 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-06-18
231,231,4,4,LC08_041034_20170609,-116.69317661651512,36.765394548923865,2017-06-09 18:27:12.476999936,0.1224649999999999,0.1417149999999999,0.185385,0.2352975,0.2867225,0.3051474999999999,0.2707725,328.60669694,21824.0,0.2259786775,0.0985115512815601,0.0786004909378257,0.0754755288546212,328.60669694,-0.0447540815055078,0.9495524591849448,0.9698523115310318,-116.69332890558616,36.76547403894031,-0.098511554300785,0.098511554300785,1,1,-0.2146492059541523,-328.60669694,328.60669694,334.95573642428843,-334.95573642428843,334.95573642428843,0.790661291030027,0.7510256633587972,11.738474684359376,627.780269092912,966.264886976766,0.790661291030027,3.4656028451042977,0.7510256633587972,363.0970313680592,464.9090356684512,157.22514344540087,0.0045856311477634,0.4039906231833824,440.6880736670289,12.258757902004188,5.189406584717531,18.086221962934783,0.0045856311477634,0.4039906231833824,0.5168347677488458,0.1697027832269668,-51.65351486206055,-0.2033118760346927,-3.1539238553007,-133.0041814439785,-0.4322754125443763,4,-116.69317661651512,36.765394548923865,198.87581632804267,26.51725966920208,21.670851996781384,2.8561742686574174,365.3862695011886,36.85112458637113,-118.69618663620734,0.4220056533813476,504451,304.37635316,886615,36.668363210166085,-117.1862109029785,0.0646937564015388,399.2199539526532,132.7664083940631,329.77224176,-89.44528053632784,2017-06-09 18:27:12.476999936+00:00,2017-06-09 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-06-09
232,232,5,5,LC08_041034_20170625,-116.69317661651512,36.765394548923865,2017-06-25 18:27:17.782000128,0.120485,0.139405,0.1825525,0.2353525,0.288565,0.3071275,0.27234,338.90860922,21824.0,0.2258578975,0.1015665634379458,0.0803744994766311,0.077954278542949,338.90860922,-0.0403125836101021,0.9495968741638988,0.9698669684740866,-116.69332890558616,36.76547403894031,-0.1015665605664253,0.1015665605664253,1,1,-0.2250234814032592,-338.90860922,338.90860922,345.395169740839,-345.395169740839,345.395169740839,0.8023980335642631,0.4840384863383857,8.312028329315964,710.3178693870417,976.0546893838836,0.8023980335642631,6.588019726160892,0.4840384863383857,386.4415366753216,412.25083528156136,162.93689657178834,0.0046499586374772,0.2880290371438486,251.03753625662367,15.858909810541917,4.03173030662721,25.3678037266426,0.0046499586374772,0.2880290371438486,0.3808129338977492,0.1126520037651062,-34.87772750854492,-0.0026625787603833,-0.049858428512,-1.7235975468507263,-0.0069133621480232,5,-116.69317661651512,36.765394548923865,194.52321585059548,37.89719566813922,7.347253142188976,2.033681838974061,349.83418750828923,36.81700397527123,-118.58209143990555,0.5782670974731445,484019,309.60592376,722103,36.66837351880459,-117.17949659795386,0.0557441301643848,303.17730451174685,127.21627514069864,343.53319028,-1.41398503260032,2017-06-25 18:27:17.782000128+00:00,2017-06-25 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-06-25
233,233,0,0,LC08_040034_20170704,-116.69317661651512,36.765394548923865,2017-07-04 18:21:08.805000192,0.133135,0.1523574999999999,0.20084,0.25595,0.3085575,0.326735,0.294725,333.45686732,21824.0,0.24399027,0.0931918530754684,0.0772923047086487,0.074129350897011,333.45686732,-0.0471587025948907,0.949528412974051,0.9698443762814368,-116.69332890558616,36.76547403894031,-0.0931918546557426,0.0931918546557426,1,1,-0.2114605980594721,-333.45686732,333.45686732,339.90881000481335,-339.90881000481335,339.90881000481335,0.7995809179555973,0.5309986887997358,8.914703769955167,665.6557488095204,967.4693398797776,0.7995809179555973,5.128660126910206,0.5309986887997358,392.0247302447282,437.9991055721257,163.8951997567035,0.0045510693668198,0.3157981332578485,306.8098642508182,14.696883029627545,4.443808538567119,23.137135126359745,0.0045510693668198,0.3157981332578485,0.4147820274310289,0.1516585350036621,-47.10626602172852,-0.0502442315331825,-0.8643977466674191,-32.705958435395985,-0.1193195636453999,0,-116.69317661651512,36.765394548923865,196.48590437616667,33.3462177976602,10.35355581496954,2.234243086212717,375.23489864726,38.47396368855789,-116.55072516530872,0.2776188552379608,515761,310.60740362,690823,37.56077155920232,-116.40477000268253,0.0792586132884025,459.47537471374415,183.8865662953188,335.91100568,-24.514320095488007,2017-07-04 18:21:08.805000192+00:00,2017-07-04 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-07-04
234,234,1,1,LC08_040034_20170720,-116.69317661651512,36.765394548923865,2017-07-20 18:21:13.892999936,0.1423749999999999,0.1640725,0.218275,0.2714325,0.3319875,0.3397975,0.2986025,318.46884962,21824.0,0.259976185,0.1003529879685791,0.0875052654167428,0.0823190625509779,318.46884962,-0.0324477290020233,0.9496755227099796,0.9698929224942932,-116.69332890558616,36.76547403894031,-0.1003529876470565,0.1003529876470565,1,1,-0.2066513709365985,-318.46884962,318.46884962,324.9530320361002,-324.9530320361002,324.9530320361002,0.788532112123642,0.747371072069008,11.691572577884372,553.8933356971867,941.0472061742424,0.788532112123642,4.97483029692634,0.747371072069008,347.4482885666761,472.4671429702138,140.07798245285002,0.0047654330314856,0.4547045193154027,231.61942816238388,12.436393956624086,2.6779996161174537,16.069037740904406,0.0047654330314856,0.4547045193154027,0.546715781752829,0.1116397753357887,-33.59968566894531,0.15250855413866,1.9505431185042528,100.76973235497984,0.3031679258076038,1,-116.69317661651512,36.765394548923865,177.13197394463373,32.80300001589822,15.023046565643966,3.2031431814807774,345.9642359053629,37.97917063239048,-116.48304788484673,0.355351835489273,314276,300.9651692,426499,36.98729097058666,-116.0435098061764,0.0750569403171539,428.1410964731108,148.50960258192504,327.32835746,55.31740284078061,2017-07-20 18:21:13.892999936+00:00,2017-07-20 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-07-20
235,235,2,2,LC08_040035_20170704,-116.69317661651512,36.765394548923865,2017-07-04 18:21:32.696000000,0.1320625,0.151945,0.201115,0.2558675,0.30853,0.3279725,0.29764,333.46028534,21824.0,0.244076235,0.0933074650401534,0.0772563701205441,0.0742145204211772,333.46028534,-0.0470067236753385,0.9495299327632466,0.9698448778118712,-116.69332890558616,36.76547403894031,-0.0933074653148651,0.0933074653148651,1,1,-0.2107643555808455,-333.46028534,333.46028534,339.8354844682633,-339.8354844682633,339.8354844682633,0.7999779413561561,0.5305601107313521,8.90907516920892,665.6841072844851,971.6260281779422,0.7999779413561561,5.131359216782768,0.5305601107313521,390.2411462681897,439.3367474852674,164.2337419674075,0.0045532482700049,0.3158482192708488,308.13158665348936,14.684928293184862,4.457555436283457,23.133466127201213,0.0045532482700049,0.3158482192708488,0.414957904961484,0.1507638990879058,-46.7773666381836,-0.0507361095042788,-0.8692144147384419,-33.028581135629395,-0.1200589614550217,2,-116.69317661651512,36.765394548923865,196.37846058619763,33.35562213309344,10.339562839336743,2.2344973910830337,375.23489864726,36.638480358000265,-115.18679817730948,0.3624119162559509,503499,310.26901964,825188,35.71412909899877,-116.45263917432544,0.0681381002068519,394.1238644360423,145.46081281408254,339.9135071,-24.65092080198221,2017-07-04 18:21:32.696000+00:00,2017-07-04 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2017-07-04
