,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,H_inst_af,SH,H_SSITC_TEST,LE_inst_af,SLE,LE_SSITC_TEST,FC,SC,FC_SSITC_TEST,TAU,TAU_SSITC_TEST,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_70,FETCH_80,FETCH_90,FETCH_MAX,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD_PI,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_inst_af,G_1_2_1,SW_IN,SW_OUT,Rn_inst_af,PPFD_IN,PPFD_OUT,P_RAIN,P,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
13,13,0,0,LC08_033037_20130809,-106.60329934528464,32.58499454274526,2013-08-09 17:41:18.025000192,0.0921325,0.112565,0.16509,0.2181925,0.3114174999999999,0.36837,0.314525,324.04705826,21824.0,0.2283070475,0.1760257548007023,0.1312041366071151,0.1358159885781994,324.04705826,0.0688195106828642,0.9506881951068286,0.9702271043852534,-106.60320325149796,32.58504103670271,-0.1760257482528686,0.1760257482528686,1,1,-0.3070833092868422,-324.04705826,324.04705826,333.8534859603863,-333.8534859603863,333.8534859603863,0.7937949265562303,0.7648671037389689,11.215808744638014,594.3653634141298,943.3065518574952,0.7937949265562303,4.239746412339304,0.7648671037389689,357.55270082125634,473.4987865007072,157.63559120428494,0.0064368618745409,0.1771555734283272,233.66295839240817,18.966362640174545,4.2539521998498415,41.244336491592776,0.0064368618745409,0.1771555734283272,0.2628307519434559,0.1393373310565948,-42.26429748535156,0.1255136276451275,1.6233768661083283,82.20023690401408,0.2602399967076669,0,-106.60329934528464,32.58499454274526,170.222221323595,29.98635929348797,18.04039745190678,1.212715569794638,324.29567031664783,32.86703723029159,-105.81340786277286,0.7662730813026428,461060,303.323603,768645,32.67131837617907,-106.22211539504258,0.1221197322010994,358.25641246928325,139.04191901805248,329.66628314,46.03896792283219,2013-08-09 17:41:18.025000192+00:00,2013-08-09 18:00:00+00:00,2013-08-09,39.32761228871759,32.07082685366667,101.58233147286792,82.83821911539583,15.342223791666669,157.08904166666667,26.837771905937515,0.8368741134144813,201308091200.0,201308091230.0,343.002156,-9999.0,-9999.0,113.3483209,-9999.0,-9999.0,-1.572968567,-9999.0,-9999.0,-9999.0,-9999.0,397.7028872,1.80081011,9.4178297,-9999.0,-9999.0,-9999.0,-9999.0,2.606142367,-9999.0,180.2,0.5042511,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,31.63701,-9999.0,32.18,15.46,85.6,40.18433793,7.4,12.6,8.3,20.6,45.16,57.14,28.69,110.1839,-9999.0,-9999.0,-9999.0,510.2,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-08-09 12:00:00,2013-08-09 12:00:00-06:00,2013-08-09
14,14,1,1,LC08_033037_20130825,-106.60329934528464,32.58499454274526,2013-08-25 17:41:20.147000064,0.0833324999999999,0.1043974999999999,0.1527974999999999,0.197485,0.2966225,0.3326475,0.2745125,319.19005184,21824.0,0.2110426575,0.2006395369428717,0.1459147906193586,0.1495876954957084,319.19005184,0.0964727052966943,0.9509647270529668,0.9703183599274792,-106.60320325149796,32.58504103670271,-0.2006395310163498,0.2006395310163498,1,1,-0.3200235859552313,-319.19005184,319.19005184,328.89484535803,-328.89484535803,328.89484535803,0.7717780465979787,1.339533833005477,18.06477893866528,559.6865321517249,894.8428635983455,0.7717780465979787,3.622633111319094,1.339533833005477,339.8615081516283,469.5026218031386,140.10584126240155,0.0069548421392366,0.5472622286788691,301.3724243278245,10.601993689410406,3.017189192512266,13.35130345004409,0.0069548421392366,0.5472622286788691,0.650795964800623,0.1000113114714622,-29.87601661682129,0.0425796659887223,0.4376135056798023,28.02435621291255,0.0850778084925658,1,-106.60329934528464,32.58499454274526,141.057627454393,27.272009954182685,36.97680090263732,3.718243908150261,262.633973710756,32.687756160397086,-107.21453561376292,0.7591257691383362,322963,298.7263661,584808,32.990603505358635,-106.10769645438351,0.1472586095333099,378.2248182676882,132.8298874289987,327.02757169999995,12.410719021079192,2013-08-25 17:41:20.147000064+00:00,2013-08-25 18:00:00+00:00,2013-08-25,38.537874025202896,32.125240997604166,94.37786194842924,78.67355521347916,7.9782163125,145.44435416666667,26.667341643083347,4.550401880534551,201308251200.0,201308251230.0,375.1141318,-9999.0,-9999.0,94.6071759,-9999.0,-9999.0,-3.846050102,-9999.0,-9999.0,-9999.0,-9999.0,389.9210052,2.882474583,16.70907339,-9999.0,-9999.0,-9999.0,-9999.0,3.714968311,-9999.0,98.0,0.5650749,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,29.98438,-9999.0,30.26,29.91,85.8,28.12883163,6.7,11.8,8.8,21.0,45.06,54.27,29.21,108.9587,-9999.0,-9999.0,-9999.0,574.1,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-08-25 12:00:00,2013-08-25 12:00:00-06:00,2013-08-25
15,15,2,2,LC08_033038_20130809,-106.60329934528464,32.58499454274526,2013-08-09 17:41:41.916000000,0.09183,0.1123449999999999,0.1652275,0.21833,0.31161,0.368425,0.3151575,324.02996815999995,21824.0,0.2283734325,0.1760199267841641,0.1310846949343803,0.1358525739363457,324.02996815999995,0.0688920588195055,0.950688920588195,0.9702273437941044,-106.60320325149796,32.58504103670271,-0.1760199218988418,0.1760199218988418,1,1,-0.3069861325923401,-324.02996815999995,324.02996815999995,333.727929515359,-333.727929515359,333.727929515359,0.7943156263159311,0.7646750830240796,11.21352021097853,594.2404405282201,948.8679883163808,0.7943156263159311,4.241427497032285,0.7646750830240796,380.6591739400406,499.81976749203017,166.0689916983072,0.0064381854919318,0.1771488038531239,350.05693931322907,17.023309351783315,5.680969572627646,41.24591260518496,0.0064381854919318,0.1771488038531239,0.271965030831913,0.2219250947237014,-68.38162994384766,-0.0248951647125885,-0.304725850732475,-16.30616351950613,-0.0488573052174244,2,-106.60329934528464,32.58499454274526,170.21794235364573,29.993270253349944,18.028719895816224,1.2126451243885048,324.29567031664783,32.35148195533046,-106.51905477577024,0.4228099882602691,446715,308.12933912,716957,30.94028511342826,-106.4617333510573,0.0917868763208389,452.6183971645774,161.461398655256,328.61011496000003,-8.64202512677299,2013-08-09 17:41:41.916000+00:00,2013-08-09 18:00:00+00:00,2013-08-09,39.32761228871759,32.07082685366667,101.58233147286792,82.83821911539583,15.342223791666669,157.08904166666667,26.837771905937515,0.8368741134144813,201308091200.0,201308091230.0,343.002156,-9999.0,-9999.0,113.3483209,-9999.0,-9999.0,-1.572968567,-9999.0,-9999.0,-9999.0,-9999.0,397.7028872,1.80081011,9.4178297,-9999.0,-9999.0,-9999.0,-9999.0,2.606142367,-9999.0,180.2,0.5042511,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,31.63701,-9999.0,32.18,15.46,85.6,40.18433793,7.4,12.6,8.3,20.6,45.16,57.14,28.69,110.1839,-9999.0,-9999.0,-9999.0,510.2,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-08-09 12:00:00,2013-08-09 12:00:00-06:00,2013-08-09
16,16,3,3,LC08_033038_20130825,-106.60329934528464,32.58499454274526,2013-08-25 17:41:44.043000064,0.079675,0.1019775,0.1513675,0.1955875,0.2961,0.332015,0.2677475,319.17637976000003,21824.0,0.20924358,0.2044235413753654,0.1473968625236923,0.1520325203252032,319.17637976000003,0.101455412380305,0.951014554123803,0.9703348028608548,-106.60320325149796,32.58504103670271,-0.2044235467910766,0.2044235467910766,1,1,-0.3234480716476616,-319.17637976000003,319.17637976000003,328.72740146090666,-328.72740146090666,328.72740146090666,0.7725976155010228,1.3393568680373067,18.06266984180852,559.6199651108153,902.9041605540356,0.7725976155010228,3.623951242258572,1.3393568680373067,371.4520780412931,507.61362886879937,150.63008062617916,0.0070510605857865,0.5477611142861477,304.01239447130007,10.584397138227892,3.036100115489134,13.33914345373198,0.0070510605857865,0.5477611142861477,0.6517407645782314,0.1305248886346817,-39.87100601196289,0.0804699222459064,0.7656403664092344,52.97115377132013,0.1483854200903366,3,-106.60329934528464,32.58499454274526,141.5233828212816,27.2782238378734,36.95846821610583,3.71665277798338,262.633973710756,32.35128899137435,-106.53499071182075,0.7016651034355164,262340,305.46670154000003,424942,30.85511373682744,-106.77917349739172,0.103196881711483,485.8605037856189,154.3147438879181,325.24678328,21.71356079136589,2013-08-25 17:41:44.043000064+00:00,2013-08-25 18:00:00+00:00,2013-08-25,38.537874025202896,32.125240997604166,94.37786194842924,78.67355521347916,7.9782163125,145.44435416666667,26.667341643083347,4.550401880534551,201308251200.0,201308251230.0,375.1141318,-9999.0,-9999.0,94.6071759,-9999.0,-9999.0,-3.846050102,-9999.0,-9999.0,-9999.0,-9999.0,389.9210052,2.882474583,16.70907339,-9999.0,-9999.0,-9999.0,-9999.0,3.714968311,-9999.0,98.0,0.5650749,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,29.98438,-9999.0,30.26,29.91,85.8,28.12883163,6.7,11.8,8.8,21.0,45.06,54.27,29.21,108.9587,-9999.0,-9999.0,-9999.0,574.1,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-08-25 12:00:00,2013-08-25 12:00:00-06:00,2013-08-25
17,17,0,0,LC08_033037_20130926,-106.60329934528464,32.58499454274526,2013-09-26 17:41:09.128000000,0.0773099999999999,0.09491,0.1436124999999999,0.18324,0.286145,0.321345,0.2693975,311.89257914,21824.0,0.2009114375,0.2192336781107192,0.1537033385909568,0.1592323999236629,311.89257914,0.116261841868808,0.951162618418688,0.970383664078167,-106.60320325149796,32.58504103670271,-0.2192336767911911,0.2192336767911911,1,1,-0.3316579699016306,-311.89257914,311.89257914,321.2472218022438,-321.2472218022438,321.2472218022438,0.7815219943541815,0.7186485665979699,10.664968810517797,510.3381083493449,827.8913394082571,0.7815219943541815,3.0753886514999147,0.7186485665979699,319.74226047756395,455.3472776595488,115.52254820943814,0.0073422208615369,0.408682536952855,271.1520050779816,12.99199429725076,3.21652105493196,17.87858159127041,0.0073422208615369,0.408682536952855,0.5097386985530094,0.1204023659229278,-35.462406158447266,0.103550896807612,0.8828017545783541,68.67272437212904,0.2020827750918899,0,-106.60329934528464,32.58499454274526,120.71272704870928,24.504022586267983,23.367731627918765,2.762037217645201,252.7419907843181,32.87797233768166,-105.65636815808274,0.6927010416984558,430836,294.53245556,733744,32.50768169869899,-106.32144949485873,0.1425936669111251,348.72523248259125,107.06551073799156,317.60067254,25.036257759842123,2013-09-26 17:41:09.128000+00:00,2013-09-26 18:00:00+00:00,2013-09-26,67.881297157271,56.113184375,55.89404884319581,46.20408270833334,7.908000541666666,133.30056249999998,23.075294874999976,1.6172159578664989,201309261200.0,201309261230.0,252.234,1.41696,0.0,135.712,0.505137,0.0,-7.05802,-0.0267,0.0,-0.288453,0.0,388.351,1.89259146,9.28059,0.334389027,1.41702,2.21495,0.614479,4.74006,10.3837,188.582,0.539883,-48.4468,-0.132723,146.031,174.762,218.781,89.4454,25.7768,0.860254,26.52,20.63,85.0,26.4651231,9.7,15.7,12.8,26.1,35.05,46.86,23.03,102.3561,-9999.0,-9999.0,-9999.0,574.7,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-09-26 12:00:00,2013-09-26 12:00:00-06:00,2013-09-26
18,18,1,1,LC08_033038_20130926,-106.60329934528464,32.58499454274526,2013-09-26 17:41:33.015000064,0.0786299999999999,0.0956524999999999,0.1435575,0.1831575,0.2860075,0.3210424999999999,0.2694525,311.89257914,21824.0,0.2010767125,0.2192192512229172,0.1541924684812453,0.1591834207797433,311.89257914,0.1161604401407788,0.9511616044014076,0.9703833294524644,-106.60320325149796,32.58504103670271,-0.2192192524671554,0.2192192524671554,1,1,-0.3316145402907592,-311.89257914,311.89257914,320.97908094501463,-320.97908094501463,320.97908094501463,0.7830968064873064,0.7191828129706499,10.671336044422956,510.3375642871092,842.2177362933551,0.7830968064873064,3.076548369422091,0.7191828129706499,356.4072201228356,501.530661695468,126.55935906761708,0.0073402000994794,0.4090290633304291,265.5548380219334,13.02106625724686,3.1544331687837044,17.86343499003738,0.0073402000994794,0.4090290633304291,0.5093927681189813,0.172488272190094,-52.210697174072266,0.164944226429136,1.2739490845321222,109.4164646059175,0.2917995692980016,1,-106.60329934528464,32.58499454274526,120.67067508467694,24.51032843434882,23.3762881844677,2.7644536893488785,252.7419907843181,32.57576381682094,-107.3188160433634,0.792755663394928,490863,302.6912693,707569,31.398215280357547,-106.95023945820684,0.1370037198066711,361.8692888791908,116.8761806894347,321.6271001,36.129196037330985,2013-09-26 17:41:33.015000064+00:00,2013-09-26 18:00:00+00:00,2013-09-26,67.881297157271,56.113184375,55.89404884319581,46.20408270833334,7.908000541666666,133.30056249999998,23.075294874999976,1.6172159578664989,201309261200.0,201309261230.0,252.234,1.41696,0.0,135.712,0.505137,0.0,-7.05802,-0.0267,0.0,-0.288453,0.0,388.351,1.89259146,9.28059,0.334389027,1.41702,2.21495,0.614479,4.74006,10.3837,188.582,0.539883,-48.4468,-0.132723,146.031,174.762,218.781,89.4454,25.7768,0.860254,26.52,20.63,85.0,26.4651231,9.7,15.7,12.8,26.1,35.05,46.86,23.03,102.3561,-9999.0,-9999.0,-9999.0,574.7,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-09-26 12:00:00,2013-09-26 12:00:00-06:00,2013-09-26
19,19,0,0,LC08_033037_20131012,-106.60329934528464,32.58499454274526,2013-10-12 17:41:10.002000128,0.0770899999999999,0.0934525,0.1391299999999999,0.1796375,0.2748975,0.3092725,0.261945,308.21820764,21824.0,0.194648395,0.2095768202668661,0.1441735409920671,0.149695925241086,308.21820764,0.096692807052916,0.9509669280705292,0.9703190862632746,-106.60320325149796,32.58504103670271,-0.209576815366745,0.209576815366745,1,1,-0.3279190391942565,-308.21820764,308.21820764,317.42946510315466,-317.42946510315466,317.42946510315466,0.7819047801567796,0.5191116353739962,8.286855679964734,486.6106782714001,771.4461286629095,0.7819047801567796,2.223206800489621,0.5191116353739962,278.3994170050134,399.4233379841944,92.50777426067678,0.0069590737168987,0.1015740917077967,258.8200571094831,19.323598640460222,4.47087753767601,71.93432851812692,0.0069590737168987,0.1015740917077967,0.177680333319664,0.1358723938465118,-38.659027099609375,0.072249943498494,0.6064467393305306,48.09550661403449,0.1567059878962702,0,-106.60329934528464,32.58499454274526,107.34030474466648,19.187337474019404,23.34967827822725,0.690080280123546,236.1730825626576,33.61841136108467,-105.37344098355815,0.6714978814125061,477780,284.524493,738435,32.98795469379153,-106.1012418335722,0.1581062078475952,324.2799986623451,86.38209725051696,311.54052308,17.19882952741385,2013-10-12 17:41:10.002000128+00:00,2013-10-12 18:00:00+00:00,2013-10-12,23.11352597660353,19.0526829375,60.02110271893441,49.47592335416667,5.669416666666667,103.8270625,29.629039541666685,15.023017137795414,201310121200.0,201310121230.0,211.098,6.47058,0.0,42.0629,2.13308,0.0,-2.98412,-0.12364,0.0,0.0826,1.0,382.345,1.54908061,9.00612,0.147490868,1.91612,1.69924,0.53443,2.13782,10.3135,162.082,0.286433,-8.67729,-0.741015,98.3369,117.684,147.327,71.3091,22.153,0.840342,23.22,20.98,85.5,21.59165819,5.4,10.8,8.5,22.7,32.28,43.64,17.38,100.3825,-9999.0,-9999.0,-9999.0,517.2,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-10-12 12:00:00,2013-10-12 12:00:00-06:00,2013-10-12
20,20,1,1,LC08_033037_20131028,-106.60329934528464,32.58499454274526,2013-10-28 17:40:59.968000000,0.0765124999999999,0.0933425,0.1381675,0.1776575,0.2625775,0.292305,0.2468199999999999,298.53495698,21824.0,0.1881369725,0.1928969754790055,0.1303690694316617,0.1354767691055959,298.53495698,0.0681470722814235,0.9506814707228142,0.9702248853385288,-106.60320325149796,32.58504103670271,-0.1928969770669937,0.1928969770669937,1,1,-0.31044679284832,-298.53495698,298.53495698,307.6832069604813,-307.6832069604813,307.6832069604813,0.7763893338022523,0.4215294271449547,7.123855280618283,428.15286755003547,702.4758866281413,0.7763893338022523,2.3975234753843115,0.4215294271449547,276.092308648592,404.63717455493486,72.4545350612225,0.0064246022442524,0.5541744405486634,208.945962832542,10.899822363233952,1.9767329037564565,13.18477278491047,0.0064246022442524,0.5541744405486634,0.6429626000361679,0.0826007053256034,-23.43811798095703,0.1833676664914272,1.1053822183869784,123.2366766611704,0.3709907201923569,1,-106.60329934528464,32.58499454274526,83.43637084875785,20.40482034020852,17.581868602032586,3.794291197792171,202.75865417038773,32.867119967853654,-105.8005825496389,0.6056112051010132,405623,283.75202048,671750,33.26572753692996,-106.25641791310136,0.1335082203149795,295.24708828010625,69.20834126283741,306.68009864,31.348639713454705,2013-10-28 17:40:59.968000+00:00,2013-10-28 18:00:00+00:00,2013-10-28,20.503972342784262,15.913112750000002,51.37136420601504,39.8692651875,1.8979790416666664,75.71039583333334,18.030038854166666,1.93708024286736,201310281200.0,201310281230.0,311.257,3.86715,0.0,79.3932,-14.4243,0.0,-4.84318,-0.0466,0.0,-0.837744,0.0,374.432,1.30697066,7.11004,0.206029243,2.2168,2.70699,0.892713,8.52614,21.8988,178.513,0.912682,-189.742,-0.0339,164.853,197.287,246.98,84.3486,21.3758,0.786648,22.5,13.44,85.1,22.49152004,4.5,10.0,7.8,21.2,28.72,38.1,17.86,70.77505,-9999.0,-9999.0,-9999.0,513.7,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-10-28 12:00:00,2013-10-28 12:00:00-06:00,2013-10-28
21,21,2,2,LC08_033038_20131012,-106.60329934528464,32.58499454274526,2013-10-12 17:41:33.892999936,0.0784375,0.0942224999999999,0.1392675,0.1798575,0.27531,0.3094375,0.262,308.2284617,21824.0,0.195107425,0.2097085138987295,0.1448192992264621,0.1498991014664967,308.2284617,0.0971061161092898,0.9509710611610928,0.9703204501831606,-106.60320325149796,32.58504103670271,-0.2097085118293762,0.2097085118293762,1,1,-0.3281473307162111,-308.2284617,308.2284617,317.11891136308424,-317.11891136308424,317.11891136308424,0.7840195158380887,0.5194014937854193,8.290310258974134,486.6775525678906,788.8355045881509,0.7840195158380887,2.2245087935918137,0.5194014937854193,349.14553052028515,480.27758363001874,110.52481779785738,0.0069670244763392,0.1016453219778977,211.0640562832297,20.71647461830293,3.9127411230393534,71.88391890211925,0.0069670244763392,0.1016453219778977,0.1742409069967505,0.2453335225582122,-73.88716125488281,0.2383121476806925,1.6595995310188096,158.68870954893163,0.4291751792357486,2,-106.60329934528464,32.58499454274526,107.28952250582203,19.19673599205339,23.34904205735978,0.6904873999060944,236.1730825626576,32.081934100943016,-106.65093211291328,0.5174775123596191,465289,301.1702504,842694,31.634199526556927,-107.58827638612192,0.0601148232817649,431.5840076730337,115.39401476898524,319.3199366,47.06624269969344,2013-10-12 17:41:33.892999936+00:00,2013-10-12 18:00:00+00:00,2013-10-12,23.11352597660353,19.0526829375,60.02110271893441,49.47592335416667,5.669416666666667,103.8270625,29.629039541666685,15.023017137795414,201310121200.0,201310121230.0,211.098,6.47058,0.0,42.0629,2.13308,0.0,-2.98412,-0.12364,0.0,0.0826,1.0,382.345,1.54908061,9.00612,0.147490868,1.91612,1.69924,0.53443,2.13782,10.3135,162.082,0.286433,-8.67729,-0.741015,98.3369,117.684,147.327,71.3091,22.153,0.840342,23.22,20.98,85.5,21.59165819,5.4,10.8,8.5,22.7,32.28,43.64,17.38,100.3825,-9999.0,-9999.0,-9999.0,517.2,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-10-12 12:00:00,2013-10-12 12:00:00-06:00,2013-10-12
22,22,3,3,LC08_033038_20131028,-106.60329934528464,32.58499454274526,2013-10-28 17:41:23.862999808,0.0773924999999999,0.0938924999999999,0.1385525,0.17818,0.26288,0.29247,0.24759,298.54521104,21824.0,0.18859889,0.1920373645309028,0.130086245491329,0.1350073321573544,298.54521104,0.0672171805878355,0.9506721718058784,0.97022181669594,-106.60320325149796,32.58504103670271,-0.192037358880043,0.192037358880043,1,1,-0.3097096024860966,-298.54521104,298.54521104,307.3669474985526,-307.3669474985526,307.3669474985526,0.7791920113918522,0.4211039147435038,7.118783955611447,428.2075067779709,722.4533711415343,0.7791920113918522,2.398481690055345,0.4211039147435038,316.39043766187064,458.7755450001348,81.45179680287093,0.0064076749684696,0.5544830646725533,196.07942230678444,10.954504304273692,1.862804350615356,13.177434167721444,0.0064076749684696,0.5544830646725533,0.6410690952145974,0.1360804140567779,-39.96381759643555,0.2695958417898271,1.4294756093847143,181.24432589047944,0.4803416873610758,3,-106.60329934528464,32.58499454274526,83.36167997942407,20.41129592651989,17.55710358304994,3.797372359504834,202.75865417038773,32.557113015839654,-106.498227223131,0.3785623610019684,391309,293.67795056,697174,31.87520220091648,-107.49607826628824,0.1248768493533134,346.42104457069,85.92024570499896,308.73091064,40.5399282821505,2013-10-28 17:41:23.862999808+00:00,2013-10-28 18:00:00+00:00,2013-10-28,20.503972342784262,15.913112750000002,51.37136420601504,39.8692651875,1.8979790416666664,75.71039583333334,18.030038854166666,1.93708024286736,201310281200.0,201310281230.0,311.257,3.86715,0.0,79.3932,-14.4243,0.0,-4.84318,-0.0466,0.0,-0.837744,0.0,374.432,1.30697066,7.11004,0.206029243,2.2168,2.70699,0.892713,8.52614,21.8988,178.513,0.912682,-189.742,-0.0339,164.853,197.287,246.98,84.3486,21.3758,0.786648,22.5,13.44,85.1,22.49152004,4.5,10.0,7.8,21.2,28.72,38.1,17.86,70.77505,-9999.0,-9999.0,-9999.0,513.7,-9999.0,-9999.0,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2013-10-28 12:00:00,2013-10-28 12:00:00-06:00,2013-10-28
